,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat
6743,21.444909667968773,0.5230216775462198,3.8676825887066673,1.0,forte,0.0109342709258081,Primeiro
6746,21.839257812500023,0.5143169489236589,3.1450186527131567,2.0,forte,0.0133146228880335,Segundo
6747,22.1315856933594,0.5160627551007329,2.196550246398684,2.0,forte,0.0108632349389623,Segundo
6764,22.787408447265648,0.507227570679414,3.3103612843064276,3.0,forte,0.0114947015787068,Terceiro
7260,23.705133056640648,0.4567839264371314,5.021326298490116,1.0,forte,0.0121551631177375,Primeiro
7274,23.42891845703128,0.4933995328847592,2.330719059608787,1.0,muito_forte,0.0165469055480669,Primeiro
7295,23.23214111328128,0.4932305165042219,2.9215926523835125,8.0,forte,0.0121890000835343,Oitavo
7476,25.502038574218773,0.5046722034746423,4.02401980649445,2.0,forte,0.0127431169475549,Segundo
7481,24.640740966796898,0.5108300758419946,4.341854530341056,1.0,forte,0.0104896642744914,Primeiro
7490,19.6367126464844,0.5152932920481013,4.096977186551707,1.0,forte,0.0128577699606308,Primeiro
7508,21.320336914062523,0.5086371399318467,4.323649987288624,2.0,forte,0.0101310528941475,Segundo
7509,20.6274353027344,0.5108571502699728,4.366387771484417,2.0,forte,0.0105034656935365,Segundo
7510,20.320581054687523,0.5112668685061064,4.292948443843763,1.0,forte,0.0135081868851758,Primeiro
7511,19.946801757812523,0.5127525440082842,4.269995197390387,1.0,forte,0.0129195494748585,Primeiro
7581,24.56710205078128,0.4880612863501609,2.9126191464804028,7.0,muito_forte,0.0159029362616942,Sétimo
7582,24.247583007812523,0.4905501622209869,2.6490784511536485,7.0,muito_forte,0.0152571308645098,Sétimo
7769,25.77022705078128,0.492209442788763,2.2853883382607605,2.0,forte,0.0129168136843318,Segundo
7770,23.336816406250023,0.5128136908952635,5.096296958170161,2.0,forte,0.0104868806831099,Segundo
8185,30.301934814453148,0.4591440301079981,1.19901189682013,7.0,forte,0.0148866530928777,Sétimo
8196,29.66402587890628,0.4637365530029278,1.1939507639071099,8.0,muito_forte,0.0177792488817783,Oitavo
8201,29.380761718750023,0.4635311686090725,1.4786646085960569,4.0,muito_forte,0.0174109837663744,Quarto
8316,26.04488525390628,0.5071195292773977,4.5732520364830025,3.0,forte,0.0123812265856423,Terceiro
8321,25.453302001953148,0.5103756094262845,4.433720786896209,2.0,forte,0.0147075796761618,Segundo
8372,21.0517517089844,0.4971156805112979,3.777376048572292,1.0,muito_forte,0.015331132488817,Primeiro
8378,19.563775634765648,0.5063735948598597,5.741466787022958,5.0,muito_forte,0.017019191566644,Quinto
8379,19.277612304687523,0.5104468551697138,4.643258020950491,5.0,forte,0.0124387788216282,Quinto
8397,20.09200439453128,0.5062374212567763,6.9637216576939664,5.0,forte,0.010296252155311,Quinto
8398,20.10567626953128,0.5052155608851894,6.546888725550826,5.0,forte,0.0125974548136641,Quinto
8399,19.978906250000023,0.5046217055679713,6.291477190760334,5.0,muito_forte,0.015253905067652,Quinto
8640,26.068536376953148,0.4602507424832789,3.050249742354067,3.0,extremo,0.0200658297052575,Terceiro
8641,24.40474853515628,0.4724461389215362,4.101292435188777,2.0,extremo,0.0213602173296133,Segundo
8666,18.81490478515628,0.5090657085924947,1.6644899622156186,7.0,forte,0.0147089279955149,Sétimo
8667,18.504479980468773,0.513654924801209,1.846201582766828,1.0,extremo,0.0264338681599275,Primeiro
8682,21.14962158203128,0.4837553865517795,2.237228642906759,3.0,extremo,0.0215745006191929,Terceiro
8683,20.557672119140648,0.488184768489117,1.8162338687869704,1.0,extremo,0.0222776970594509,Primeiro
8684,19.96016845703128,0.4929136313595532,2.2497810366003628,8.0,muito_forte,0.0185272777580273,Oitavo
8685,19.429071044921898,0.500834820896942,3.0436560644820467,6.0,forte,0.0119512423980585,Sexto
8805,23.792749023437523,0.5216041979232358,2.8107504221883244,5.0,forte,0.0115577531896011,Quinto
8806,23.754724121093773,0.5213135321064467,2.0580665413647026,5.0,muito_forte,0.0155864273249687,Quinto
8807,23.091851806640648,0.5274767763946212,2.9752364248822074,5.0,forte,0.0127296527376464,Quinto
8808,25.80220947265628,0.5236269859285664,2.572564022161441,2.0,muito_forte,0.0151241601191228,Segundo
8822,28.801843261718773,0.5032345358194943,6.6728483322949295,6.0,forte,0.0117343202835505,Sexto
8978,19.42452392578128,0.4902156397395552,7.497259539511434,1.0,forte,0.0100306634134458,Primeiro
9242,20.4968200683594,0.47002171712338,1.5525332612123508,3.0,extremo,0.0213450006350225,Terceiro
9243,20.272729492187523,0.4713044891298475,0.6763333307893646,5.0,extremo,0.0210108696670524,Quinto
9263,20.63765869140628,0.4698439890289124,2.303738409236742,3.0,extremo,0.0215320692113725,Terceiro
9295,33.79876098632815,0.4417977035406076,3.1299970494042086,7.0,muito_forte,0.017460869150249,Sétimo
9296,31.978631591796898,0.465281769445992,10.91465148930005,5.0,forte,0.0117458994035481,Quinto
9530,17.364160156250023,0.4821866238971889,3.478497760000999,7.0,extremo,0.023300176753854,Sétimo
9531,17.439782714843773,0.4846351689666273,2.656224811179013,7.0,muito_forte,0.0185156521803092,Sétimo
9540,23.204980468750023,0.4428431221823599,2.6235675182455185,4.0,forte,0.0119873491571393,Quarto
9554,15.904931640625025,0.4914965554477695,2.5496467176875957,6.0,extremo,0.0320270878999099,Sexto
9569,19.373101806640648,0.4673094466107365,3.393174085402997,5.0,extremo,0.0377289599884915,Quinto
9570,19.39083251953128,0.4669602862747968,1.70044944570745,5.0,extremo,0.0234870732653244,Quinto
9573,17.021020507812523,0.482573296824754,2.944615667250886,7.0,muito_forte,0.0198883992034158,Sétimo
9574,16.554345703125023,0.4860592018388627,2.8980223801206644,6.0,extremo,0.0245023092246312,Sexto
9575,16.268701171875023,0.4883919867125893,2.694721163818472,6.0,extremo,0.0282307881371564,Sexto
9585,21.484948730468773,0.4869961647846487,17.146211572775144,5.0,forte,0.0101423385506122,Quinto
9586,21.83052978515628,0.4849654016016573,17.356383544972086,5.0,forte,0.0115282460397331,Quinto
9587,22.63131103515628,0.4793598495760611,18.225306274238,5.0,forte,0.0115093444659475,Quinto
9589,21.837579345703148,0.4847589402380695,18.053419460466873,5.0,forte,0.0100651339364493,Quinto
9611,29.998437500000023,0.5027501849731293,7.445738716955021,6.0,forte,0.0105742482141534,Sexto
9658,32.21248779296877,0.4644226075483942,7.111253404000189,6.0,forte,0.0119705061381906,Sexto
9680,28.262567138671898,0.5046866389056538,10.353001544993832,1.0,forte,0.0102930841949191,Primeiro
9696,29.62886962890628,0.48100969746572,2.113971812905112,5.0,muito_forte,0.0160540443258035,Quinto
9816,22.759667968750023,0.451726576678117,2.8120357598179404,5.0,forte,0.0129830454905327,Quinto
9841,22.73897705078128,0.4557947966702109,4.037981136231701,4.0,extremo,0.0286289809101714,Quarto
9852,21.52437744140628,0.4629235111456612,4.285136195260189,3.0,muito_forte,0.0194046599680541,Terceiro
9923,35.67446289062502,0.430259767699113,4.167015878253765,7.0,forte,0.0101229562123456,Sétimo
10096,27.93868408203128,0.4655805357320801,5.160628211715409,4.0,forte,0.0102905659222637,Quarto
10106,20.14180908203128,0.4693652097587406,10.168854069330306,1.0,forte,0.0131713464337265,Primeiro
10107,20.555505371093773,0.4722871201355359,9.772038038104567,1.0,forte,0.0130079564738689,Primeiro
10123,20.795526123046898,0.4638148430428995,10.104124093814333,2.0,forte,0.0101124684216652,Segundo
10124,20.627740478515648,0.4627874294935593,10.2207297587062,2.0,forte,0.0115136257509606,Segundo
10125,20.27462158203128,0.4647188452794812,9.93133682561355,2.0,forte,0.0109816051963307,Segundo
10126,20.283105468750023,0.4643972589453626,10.220834984978609,2.0,forte,0.0126357738662213,Segundo
10127,20.24068603515628,0.4662104100701603,10.168256679584331,1.0,forte,0.0129939477456116,Primeiro
10130,17.901818847656273,0.4676970854578783,7.690649092525398,1.0,forte,0.0127851967619214,Primeiro
10149,19.339013671875023,0.4593794783996715,8.59165419954161,2.0,forte,0.0122802086898956,Segundo
10150,18.949609375000023,0.4602251653540932,8.36127277314511,2.0,forte,0.0138753343283763,Segundo
10151,18.436578369140648,0.4628132490444571,8.092763555566043,1.0,forte,0.0141454787420267,Primeiro
10213,33.88411865234377,0.4483327339748015,3.3712205078023905,8.0,forte,0.0121008687538137,Oitavo
10214,32.83394775390627,0.4553991308817158,6.869000625420186,7.0,forte,0.0114769171499619,Sétimo
10369,25.308435058593773,0.4826501894386904,7.575314878796534,2.0,forte,0.0123787555417613,Segundo
10370,20.197381591796898,0.5127067458997228,7.244049014862857,1.0,forte,0.0113453487256944,Primeiro
10388,21.575830078125023,0.5067520737729798,6.455304426041123,1.0,forte,0.0109824057993777,Primeiro
10389,21.317071533203148,0.5067357320424488,6.613261641356706,2.0,forte,0.0114666583462169,Segundo
10390,20.89693603515628,0.5089492229628189,6.721668010084022,1.0,forte,0.0112415820251902,Primeiro
10391,20.49776611328128,0.5110095446075897,6.908197287685752,1.0,forte,0.0111608266770613,Primeiro
10418,19.530541992187523,0.4671120081362155,6.89656849014174,1.0,forte,0.0115756884847449,Primeiro
10436,21.652917480468773,0.4449935082767431,9.059656435183053,2.0,forte,0.0125882623093614,Segundo
10437,21.15108642578128,0.453976758299778,7.954316151501042,2.0,forte,0.0132703085807162,Segundo
10438,20.59786376953128,0.4569459357734763,7.62114746962746,2.0,forte,0.0139226156424759,Segundo
10439,20.027612304687523,0.4612659892728366,7.27634480171513,1.0,forte,0.0129682145383015,Primeiro
10610,23.961785888671898,0.5217628670328002,3.0325599438594932,4.0,extremo,0.0227037169119147,Quarto
10620,26.7436462402344,0.5029095617839114,4.583222434633057,4.0,forte,0.0119779539611181,Quarto
10625,27.2072692871094,0.4949220953474426,3.169243043817144,5.0,extremo,0.0262786235643662,Quinto
10626,27.008081054687523,0.49596408257449,2.617490695820527,5.0,extremo,0.0250185749312849,Quinto
10627,25.93599853515628,0.5053418387024039,3.467908572809884,6.0,extremo,0.0224175131712016,Sexto
10628,25.703271484375023,0.5071548946179631,2.826242214387754,6.0,extremo,0.0209420057959682,Sexto
10629,24.529809570312523,0.5165846494321313,3.5698424411311236,5.0,extremo,0.0210296361632408,Quinto
10630,24.585534667968773,0.5163201171887186,2.825530666374314,5.0,extremo,0.0217560733086732,Quinto
10631,24.547998046875023,0.5170417812311047,2.6069998332241324,4.0,extremo,0.0228794111899774,Quarto
10658,19.7246032714844,0.506899217330346,6.848686020276059,1.0,forte,0.0100239075936464,Primeiro
10706,20.67647705078128,0.4618545311364764,8.471806499242255,8.0,forte,0.010124678404267,Oitavo
10722,23.097833251953148,0.4379903108174333,9.23323209047888,2.0,forte,0.0100135671226279,Segundo
10723,22.589379882812523,0.4401741967297288,8.977050062756877,2.0,forte,0.0112451348722835,Segundo
10724,22.219079589843773,0.4430342970907427,8.701182472395947,2.0,forte,0.0111862348088813,Segundo
10725,22.372857666015648,0.4434074731015444,8.186718687627572,2.0,forte,0.0143187157017747,Segundo
10727,21.205102539062523,0.4557945552872677,8.004854102072164,1.0,muito_forte,0.0156880068462473,Primeiro
10832,26.201440429687523,0.5140715783954743,13.716155949430668,8.0,forte,0.0110167381015216,Oitavo
10946,20.132226562500023,0.4978645511608628,7.846673031222875,1.0,forte,0.0121144223518413,Primeiro
10947,20.48409423828128,0.5001982130870176,7.018572639166895,1.0,forte,0.0103936193804034,Primeiro
10960,28.97115478515628,0.4566809677048997,2.049307042122797,1.0,muito_forte,0.0162629430936358,Primeiro
10965,21.32027587890628,0.4897375248767127,7.930727642450913,2.0,forte,0.0108248444359347,Segundo
10966,20.969567871093773,0.4913992234018954,7.867137615189603,2.0,forte,0.011873756681885,Segundo
10967,20.506677246093773,0.4944822961218585,7.702153512277234,1.0,forte,0.0119837262352646,Primeiro
10996,28.453393554687523,0.4409827799360106,10.678698175493315,1.0,forte,0.0109512258606674,Primeiro
10997,31.770654296875023,0.420201304404976,13.62409575573918,1.0,forte,0.0105261364828648,Primeiro
11297,25.671472167968773,0.4499695959690883,8.38007283620677,2.0,forte,0.0143588825328327,Segundo
11298,24.95552978515628,0.4545316059942763,6.89118644733357,2.0,muito_forte,0.0175293488741171,Segundo
11408,25.775048828125023,0.5091476610055341,11.615004898418045,8.0,forte,0.0123858878318413,Oitavo
11409,26.27120361328128,0.505195597629938,12.681462330650993,8.0,forte,0.0139630204451396,Oitavo
11410,26.404870605468773,0.5043383275175127,13.123628581732483,8.0,forte,0.0130509127342026,Oitavo
11473,27.754693603515648,0.4936935474445413,4.175126430410849,4.0,forte,0.0107335646844495,Quarto
11572,26.911157226562523,0.4492893793499802,4.098121598642126,2.0,forte,0.0111920131954312,Segundo
11627,27.215112304687523,0.5159008940240438,5.825334055350866,7.0,forte,0.0109572056673523,Sétimo
11744,28.42305908203128,0.4998162073606685,18.837209703009496,8.0,forte,0.014834968871783,Oitavo
11752,25.946557617187523,0.5145596939311704,9.987864928630415,8.0,forte,0.0110159328224932,Oitavo
11904,26.914361572265648,0.5141480445899639,1.7499060382162166,2.0,forte,0.0138031353653858,Segundo
11905,26.15255126953128,0.5218494261602383,2.4808046190519617,1.0,forte,0.0135366767725838,Primeiro
12072,25.37081298828128,0.5031066004133566,3.931726533758475,4.0,forte,0.012541915175533,Quarto
12073,25.1159606933594,0.5013956475132582,3.7417134106367844,4.0,muito_forte,0.0166832558619535,Quarto
12146,21.277124023437523,0.4665670716755637,9.806985434835246,1.0,forte,0.0138733097437183,Primeiro
12147,21.763055419921898,0.4667854182850638,8.883879107469411,1.0,forte,0.0138678083265779,Primeiro
12167,21.425439453125023,0.4674261309252273,9.837730849271033,2.0,forte,0.0121394997951942,Segundo
12312,25.23726806640628,0.5212262137480724,9.492986243815169,8.0,forte,0.0100115969174467,Oitavo
12313,24.841424560546898,0.5255691915967384,8.37576228204929,1.0,forte,0.0108779856020859,Primeiro
12453,23.57393798828128,0.4526966574566871,9.585376160367012,2.0,forte,0.01289241341678,Segundo
12454,23.481591796875023,0.4534201622236328,9.665713563064195,2.0,forte,0.011742761226533,Segundo
12457,29.044610595703148,0.4585415374587642,3.552163431664837,5.0,forte,0.0116053265496071,Quinto
12458,24.779565429687523,0.4818827590852787,2.5652526467016834,7.0,forte,0.0130328224157316,Sétimo
12476,26.290612792968773,0.4755989239412368,2.823114650109345,4.0,extremo,0.0242828480717676,Quarto
12477,26.698815917968773,0.4642650999182354,0.7720543857201951,7.0,forte,0.013189828403503,Sétimo
12478,26.019158935546898,0.4695911744478191,2.8272746535780375,7.0,forte,0.0138812824936148,Sétimo
12515,33.78786621093752,0.453725615361962,6.5308550456286145,7.0,muito_forte,0.0158424959479485,Sétimo
12517,31.10836181640628,0.4768628347215112,10.812929002545522,6.0,forte,0.0129433715449619,Sexto
12713,22.274316406250023,0.4856421630860834,8.054244620013387,2.0,forte,0.0113529492116604,Segundo
12714,21.88448486328128,0.4859484765013172,7.460523955867554,2.0,forte,0.013963029493797,Segundo
12715,21.581933593750023,0.4862801622232771,6.418300564619949,2.0,muito_forte,0.0155173330438565,Segundo
12912,27.89302978515628,0.5022954455109319,5.278413609718141,2.0,forte,0.0100788135952413,Segundo
13024,31.388513183593773,0.412386790091374,1.8603429581507,1.0,forte,0.0116608256784223,Primeiro
13144,29.0292907714844,0.4933412675128417,1.412990524719839,5.0,forte,0.0125254003029129,Quinto
13497,26.601739501953148,0.5147514617835599,17.495347220263877,5.0,muito_forte,0.018592120870838,Quinto
13517,27.155175781250023,0.5021024061396048,8.350142687098431,7.0,forte,0.0102007816008249,Sétimo
13548,25.159753417968773,0.4890475041217776,2.306547947353367,3.0,extremo,0.0207989389512908,Terceiro
13615,30.171197509765648,0.4933792801796219,6.552476957540743,6.0,forte,0.0120234766200426,Sexto
13736,29.387963867187523,0.5077408136929055,14.135417045175137,8.0,forte,0.0101920756191854,Oitavo
13764,24.837060546875023,0.5241392533407451,3.284008218186584,3.0,forte,0.0104843425852246,Terceiro
13771,24.68404541015628,0.5233986217889737,2.4554521541599,4.0,muito_forte,0.019136702031313,Quarto
13772,23.411645507812523,0.5331656003394964,3.798392845248859,5.0,forte,0.0125778797875776,Quinto
13774,23.151513671875023,0.5341408421988663,2.813929432105745,4.0,forte,0.0126696060563,Quarto
13775,23.36055908203128,0.5329052365156332,2.1742075079482284,5.0,muito_forte,0.0162517729550512,Quinto
13826,19.685723876953148,0.4694897415427713,9.257201107201901,1.0,muito_forte,0.0186763798397386,Primeiro
13827,19.950219726562523,0.4719961737107437,8.258584349883758,1.0,muito_forte,0.0179255418832505,Primeiro
13845,19.905114746093773,0.4803591498482399,8.602925377905157,2.0,forte,0.0129217227501736,Segundo
13846,19.7497497558594,0.4772516197733898,9.102819237272342,2.0,forte,0.0139883986384586,Segundo
13847,19.737634277343773,0.4723994325768467,9.358156906901431,2.0,muito_forte,0.0165640120856025,Segundo
14006,30.289208984375023,0.4847407467052292,1.8597111379397244,8.0,forte,0.0128828032679118,Oitavo
14007,28.940057373046898,0.4965173538929648,4.645532764566677,6.0,forte,0.0134812382236823,Sexto
14029,30.35518798828128,0.4951861850259869,10.24802037610248,8.0,forte,0.0119819724059977,Oitavo
14112,25.510522460937523,0.4560339655151169,6.3646682567248645,3.0,forte,0.0111415150555974,Terceiro
14113,24.279656982421898,0.4629578666532624,7.234240297040279,3.0,forte,0.0122117545910596,Terceiro
14123,30.549829101562523,0.4383518176986229,9.95292252585414,7.0,muito_forte,0.0162329387726867,Sétimo
14191,25.00972900390628,0.4950812179426686,9.029346919871028,4.0,forte,0.0116823835271516,Quarto
14221,30.053063964843773,0.4953723328941914,8.457957948300526,8.0,forte,0.0115730368113178,Oitavo
14392,27.9719177246094,0.4928667772374573,2.1093180211900644,4.0,forte,0.0142234228989043,Quarto
14527,33.29641113281252,0.4659102431809506,10.198676242013024,7.0,forte,0.010581588118473,Sétimo
14528,33.22066650390627,0.4657044798486666,10.434223091299842,6.0,forte,0.0135494811814244,Sexto
14592,26.643975830078148,0.528535053056973,7.527845264253193,6.0,forte,0.010362426642301,Sexto
14600,26.915368652343773,0.518513230072621,8.741630063664239,4.0,forte,0.0114474802864536,Quarto
14601,24.857995605468773,0.5253667395784729,13.93140737657304,5.0,forte,0.01154244381294,Quinto
14664,26.93380126953128,0.5005548461927147,3.243277965413927,2.0,forte,0.0117391308263876,Segundo
14890,28.55538330078128,0.5084812370795669,2.44617517571694,6.0,forte,0.0105060116627901,Sexto
15167,22.680444335937523,0.5293158248424145,1.8415059978487187,5.0,forte,0.010566877499784,Quinto
15351,28.771264648437523,0.5125882568792632,3.0046301310333505,5.0,forte,0.0102275735156203,Quinto
15352,27.387109375000023,0.5251755455766336,7.078466455957533,6.0,forte,0.0111731404258409,Sexto
