,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat
2490,24.607202148437523,0.5216990855890219,1.3565911751792972,2.0,forte,0.0131076416340224,Segundo
2491,24.16451416015628,0.5246125404257969,1.132196092894778,1.0,forte,0.0127370291461384,Primeiro
2492,23.621423339843773,0.5286246780609007,1.868696523990878,8.0,forte,0.0130798420265956,Oitavo
2494,23.03048095703128,0.5332371011838957,1.7291456141300996,8.0,forte,0.0118845174315858,Oitavo
2495,22.766961669921898,0.5348532894937363,1.958473617065234,8.0,forte,0.0104623026180399,Oitavo
2497,26.635888671875023,0.4887094371564457,2.4081552397805583,3.0,forte,0.0122597869610303,Terceiro
2499,21.361016845703148,0.5239684331928874,2.0785030739019414,7.0,forte,0.0126023511968764,Sétimo
2508,23.975244140625023,0.5086361405263696,5.076566924566766,2.0,forte,0.014842443242044,Segundo
2545,26.943475341796898,0.4610039382560906,3.6595149150060435,8.0,forte,0.0130652479733709,Oitavo
2634,27.13521728515628,0.5114350014663629,2.541663332949013,1.0,forte,0.0125640426214177,Primeiro
2638,26.125512695312523,0.5196155195318778,2.8239037932279873,1.0,forte,0.0143977275278915,Primeiro
2639,25.89522705078128,0.5215046205483145,2.830110999028975,2.0,muito_forte,0.0169085191101354,Segundo
2808,23.86324462890628,0.4976061179723743,4.925866937478152,3.0,forte,0.0110391825538122,Terceiro
2856,31.786706542968773,0.430813341776558,2.665722063104128,2.0,forte,0.0126365527306749,Segundo
3200,28.50045166015628,0.5005635371323445,13.26595657382021,5.0,forte,0.0114806558502487,Quinto
3323,30.517968750000023,0.5006048968953817,1.2480890439446755,1.0,forte,0.0105882045105856,Primeiro
3325,28.783563232421898,0.5090183930378638,7.280105270328176,3.0,forte,0.0121116846841919,Terceiro
3542,29.441491699218773,0.5006650947723942,9.428785699675378,2.0,forte,0.0139797852051391,Segundo
3590,24.885034179687523,0.5326605428020781,7.293212723517942,4.0,forte,0.0109425981338804,Quarto
3637,28.593652343750023,0.4945958699109488,8.679699334863537,2.0,forte,0.0131890283247714,Segundo
3645,21.867608642578148,0.5358074130383186,2.471455825448134,1.0,muito_forte,0.0154670079604391,Primeiro
3646,21.664392089843773,0.5368821976970376,2.2664540538756355,1.0,forte,0.0108374887761811,Primeiro
3691,20.76510009765628,0.5013045007021116,4.741606173637077,1.0,forte,0.0144431448007945,Primeiro
3692,21.369714355468773,0.4945391883428918,2.943731517133866,7.0,extremo,0.0296657179016117,Sétimo
3693,20.63619384765628,0.50248954806564,11.370028511952606,6.0,forte,0.0132010090764735,Sexto
3791,26.708917236328148,0.5022059872259654,6.631688822469848,8.0,forte,0.0106534735334509,Oitavo
3807,30.612084960937523,0.4873923107984523,7.741395359590338,1.0,forte,0.0101303081634788,Primeiro
3929,23.6450134277344,0.5284708069589477,2.5898740897408117,3.0,forte,0.0123958558942996,Terceiro
3954,21.60567626953128,0.5151284526383562,4.543801404344422,2.0,forte,0.0147229677133484,Segundo
3955,21.089196777343773,0.5169073841855959,4.078831336485649,2.0,extremo,0.0227259020561684,Segundo
3956,20.378839111328148,0.5202066017469884,4.008411518053834,1.0,extremo,0.0247319500941819,Primeiro
3957,19.71749267578128,0.5238181069802937,4.315737128696928,1.0,extremo,0.0204205275438759,Primeiro
3958,19.180352783203148,0.5257952382351654,4.272192759584388,1.0,muito_forte,0.0163839911423781,Primeiro
3986,22.021752929687523,0.5085020849696171,3.748266015760479,8.0,forte,0.0104075779112952,Oitavo
4020,28.857598876953148,0.4445920603145898,8.2312616764398,1.0,forte,0.0100560450325361,Primeiro
4025,28.301538085937523,0.4486295877427882,7.679166281420837,8.0,forte,0.0132204042898466,Oitavo
4026,27.53731689453128,0.4540304888563414,7.561189489910112,8.0,forte,0.0147495917456438,Oitavo
4027,26.98262939453128,0.4579947362395989,7.080152361714924,8.0,muito_forte,0.0161328002729074,Oitavo
4028,26.157281494140648,0.4637128123368426,6.99954515984983,1.0,muito_forte,0.0151860067794169,Primeiro
4029,26.154565429687523,0.4659774157963984,6.9485996282036,1.0,forte,0.0120359749200144,Primeiro
4045,30.611962890625023,0.4948636281634403,6.8049373690242625,4.0,forte,0.0101709609936775,Quarto
4244,22.30391845703128,0.4932256312318762,1.1976060231570365,1.0,forte,0.0104040014572525,Primeiro
4245,21.458886718750023,0.5022433721651137,2.5137439939516897,1.0,extremo,0.0284318338505642,Primeiro
4246,20.707055664062523,0.5093303383497189,3.200636598831255,8.0,muito_forte,0.0192154796726458,Oitavo
4531,21.201440429687523,0.5108932157107962,3.5901351288921766,3.0,forte,0.0134161352688518,Terceiro
4555,22.049188232421898,0.4947995774427204,3.0580251556550824,2.0,extremo,0.0224222279287326,Segundo
4556,21.62569580078128,0.4976529615607667,2.7784591451661917,1.0,extremo,0.0250289859325848,Primeiro
4557,21.44356689453128,0.4991701925239473,1.4166214245053728,8.0,forte,0.0148257849292356,Oitavo
5052,25.19747314453128,0.5336812175294586,2.3049822103009494,1.0,forte,0.0107335924230393,Primeiro
5090,19.873437500000023,0.5083135515804833,2.1730948299369683,7.0,muito_forte,0.0176792124230698,Sétimo
5106,22.367211914062523,0.4936820377698292,3.7300986782989907,2.0,muito_forte,0.018344926689467,Segundo
5107,22.450036621093773,0.4910716952266814,2.9418499297946004,2.0,extremo,0.0305505796141682,Segundo
5108,21.908868408203148,0.494530362890662,3.091985646814323,2.0,extremo,0.0357351773796041,Segundo
5109,20.451959228515648,0.5052143500422855,3.536039728663561,2.0,extremo,0.0326590224080236,Segundo
5110,20.261071777343773,0.5054584740536175,2.2661250508823403,1.0,extremo,0.0259668284952728,Primeiro
5111,20.067163085937523,0.5066419567006832,1.8883772955522686,8.0,muito_forte,0.0188856531966644,Oitavo
5183,26.472314453125023,0.4961641692883317,1.078384623348638,8.0,forte,0.0102773945281166,Oitavo
5487,26.820947265625023,0.5197399404160932,6.610997404473102,1.0,forte,0.0101216222121309,Primeiro
5533,27.954034423828148,0.5124425286640519,11.758946184699644,1.0,forte,0.0109827326972647,Primeiro
5722,31.57369384765628,0.4591775427932387,8.233030337277821,4.0,forte,0.0118669776603848,Quarto
5905,25.894433593750023,0.5208452467309441,1.0682590853537197,4.0,forte,0.0115952647848943,Quarto
5952,25.356469726562523,0.4749853738663985,3.562390061477084,1.0,muito_forte,0.0156369198548092,Primeiro
6019,24.977227783203148,0.5131705109804404,1.617042683150334,2.0,forte,0.0115824789019339,Segundo
6021,23.795007324218773,0.5211614398721204,2.1047976360677616,2.0,muito_forte,0.0152464612352865,Segundo
6242,21.700830078125023,0.5032238608577835,3.4793867462406447,8.0,extremo,0.0243601256052697,Oitavo
6243,21.64327392578128,0.5106603146858876,2.8738190629019535,8.0,muito_forte,0.0170354282204325,Oitavo
6260,24.440515136718773,0.4794359480478086,3.139122649363474,2.0,extremo,0.0323004622509478,Segundo
6261,23.295495605468773,0.4913285050223223,3.967960082468277,2.0,muito_forte,0.0178456236190129,Segundo
6262,23.315698242187523,0.4889501308734568,3.1876226128809377,1.0,extremo,0.0254309991603232,Primeiro
6263,22.801599121093773,0.4922102677462819,3.0710555783174924,8.0,extremo,0.0263272251120637,Oitavo
6266,23.578759765625023,0.5052939850341769,3.2503765365789583,1.0,muito_forte,0.0160663680218569,Primeiro
6287,23.612573242187523,0.5023881912493433,3.8673744125820666,1.0,forte,0.0101199056692924,Primeiro
6506,21.999566650390648,0.5364158997298057,3.215667467840196,1.0,muito_forte,0.0193513611467124,Primeiro
6526,23.0541931152344,0.5335996848436151,2.2512622549680708,3.0,forte,0.0138530976302853,Terceiro
6527,22.6682067871094,0.5342303062746082,2.0833252280467534,2.0,muito_forte,0.0179155791895053,Segundo
6540,24.195184326171898,0.5014137339568362,5.425025907910714,2.0,forte,0.0109437390286366,Segundo
6546,23.494805908203148,0.5039543512151253,3.212790002197976,1.0,extremo,0.0234032969458092,Primeiro
6576,31.276208496093773,0.4165590287144633,2.887651534099493,6.0,muito_forte,0.0166746277663645,Sexto
6588,28.293542480468773,0.4353154206934874,5.189929835705231,1.0,extremo,0.0225502661534932,Primeiro
7090,32.1435485839844,0.4837129510214872,5.668282931770801,8.0,forte,0.0106371013188887,Oitavo
7202,21.217126464843773,0.5335547271621364,3.454125715673608,1.0,forte,0.011517538475046,Primeiro
7217,24.524072265625023,0.5215244110730636,3.9018503273026144,3.0,forte,0.0124620869106868,Terceiro
7218,24.054864501953148,0.5218471867697178,3.5276352214649545,2.0,muito_forte,0.0184498074274118,Segundo
7219,23.80904541015628,0.5212123055280707,3.0641141207696925,2.0,extremo,0.0264436340509387,Segundo
7220,23.218194580078148,0.5244694408105927,3.0537351246843096,1.0,extremo,0.0256170488883631,Primeiro
7221,22.182946777343773,0.5304901610360512,3.795818836050658,1.0,muito_forte,0.0183593172789724,Primeiro
7222,21.56221923828128,0.5333773173099583,4.0451123631180295,1.0,forte,0.0134948669080491,Primeiro
7223,21.468286132812523,0.5329230338986028,3.5512050074593566,1.0,forte,0.0132702736411871,Primeiro
7505,23.189843750000023,0.51487333754999,4.48169364881623,2.0,forte,0.0102582900467004,Segundo
7506,22.465478515625023,0.5202796954740866,4.680156658939464,2.0,forte,0.011361609916187,Segundo
7578,26.3264099121094,0.4896657714326922,7.726787329212777,5.0,forte,0.0111287348293978,Quinto
7623,27.133203125000023,0.5139289496041963,7.512605379948068,1.0,forte,0.0118126172766463,Primeiro
7777,23.975610351562523,0.5141598329863342,4.862346437243955,2.0,forte,0.011501599926753,Segundo
8065,25.0781188964844,0.5049793714496793,3.135535890830188,3.0,extremo,0.0265873934718671,Terceiro
8174,26.50264892578128,0.5235461978075869,9.328700167917283,3.0,forte,0.0132464107845288,Terceiro
8349,22.9250427246094,0.5347493959787526,1.8597264199189836,8.0,extremo,0.0226869101016557,Oitavo
8350,22.600854492187523,0.5365877289993579,1.964739623941493,1.0,muito_forte,0.0181290712227279,Primeiro
8351,22.281091308593773,0.5378231704674609,2.576907125546463,1.0,muito_forte,0.0195417614107917,Primeiro
9018,28.822167968750023,0.4405529107013135,2.86963837678991,3.0,forte,0.0147201458269866,Terceiro
9019,28.642175292968773,0.4407223372226661,1.5187197041625302,4.0,muito_forte,0.0182429776159705,Quarto
9020,27.4748474121094,0.4497792894072809,3.9783830511416323,5.0,extremo,0.0376154626655943,Quinto
9021,26.477685546875023,0.4578332292230022,4.206854210090415,5.0,extremo,0.0349370829942438,Quinto
9022,25.693200683593773,0.4645945632225098,3.884443382865063,4.0,extremo,0.0293952511546611,Quarto
9023,25.81075439453128,0.4633375903236398,2.576439518035678,3.0,extremo,0.0229853394310291,Terceiro
9255,28.706079101562523,0.48673121894874,3.240325903315484,1.0,forte,0.0149288881253376,Primeiro
9377,28.436151123046898,0.4915151275079577,4.253551039761569,3.0,forte,0.0116404904564093,Terceiro
9378,29.170190429687523,0.4801753315945986,3.234936102108661,2.0,forte,0.0140902158179528,Segundo
9400,32.1837097167969,0.4733446840762959,1.7028427700582032,1.0,extremo,0.0213340965684525,Primeiro
9672,30.993554687500023,0.4861860556828311,3.0808520630045613,2.0,extremo,0.0233317653389747,Segundo
9947,31.788964843750023,0.4887615605655754,8.68409445078064,1.0,forte,0.0111984557482466,Primeiro
10095,28.135095214843773,0.485643603697044,3.9125925197845657,7.0,forte,0.0108621033894423,Sétimo
10096,27.44381103515628,0.4853940263801462,3.3453617838013825,7.0,extremo,0.0203866899163499,Sétimo
10119,30.434411621093773,0.4629327963009347,0.42236459971112555,1.0,forte,0.013013811474333,Primeiro
10120,29.26436767578128,0.4712988720404434,1.7360495995987473,6.0,extremo,0.0216343278499468,Sexto
10128,27.6745544433594,0.4381716659780107,1.8876063689617384,4.0,extremo,0.0295163997448474,Quarto
10143,30.305596923828148,0.411737485224138,1.848468128220251,8.0,muito_forte,0.0165625291579536,Oitavo
10190,29.441918945312523,0.4981387749613269,4.866594808628968,4.0,forte,0.0131279417379343,Quarto
10394,22.061669921875023,0.5278297135153851,2.5118922877485774,6.0,extremo,0.0207322411392247,Sexto
10418,20.1584411621094,0.482512946121481,4.989833475066948,8.0,forte,0.0107746515233382,Oitavo
10575,30.169763183593773,0.4849315926202553,1.377092132166631,7.0,forte,0.0123417066644657,Sétimo
10653,23.326013183593773,0.5303140371514965,2.1896250886874222,7.0,forte,0.01101870758583,Sétimo
10704,26.812768554687523,0.4477005937870741,0.9854812463574719,7.0,muito_forte,0.0156532480105343,Sétimo
10922,21.902001953125023,0.5445492342194969,2.076270103050811,6.0,forte,0.010281223353265,Sexto
10943,22.181451416015648,0.5426689555340014,2.2398030315369697,6.0,forte,0.0105625484185777,Sexto
10963,21.10201416015628,0.533443744684871,3.953281565994078,3.0,forte,0.0137860804991476,Terceiro
10964,21.82198486328128,0.5301274752714327,2.3633723513170772,3.0,muito_forte,0.0177711855322221,Terceiro
11241,28.185205078125023,0.4889991892585466,18.182827823228834,5.0,forte,0.0111392461014016,Quinto
11276,21.426782226562523,0.5340029805970065,3.87508685001693,5.0,forte,0.0132739205849855,Quinto
11277,21.134881591796898,0.5375842770732633,2.9382643946709623,4.0,muito_forte,0.0174676758536503,Quarto
11278,21.053735351562523,0.5398384391940392,1.4745878196555584,5.0,forte,0.0114016170216318,Quinto
11280,28.15133056640628,0.4560111791590056,3.3636488869196284,7.0,forte,0.0117607604557041,Sétimo
11328,28.301324462890648,0.4995207038128375,0.9340298618239138,6.0,forte,0.0121463641467396,Sexto
11329,26.9677673339844,0.5125900783913795,3.103875287439465,8.0,muito_forte,0.016704513766513,Oitavo
11488,27.983789062500023,0.5162495913581274,2.9030078984105145,2.0,forte,0.0144501083102298,Segundo
11707,25.782983398437523,0.5315690043882263,4.679939713184375,7.0,forte,0.0100970536689428,Sétimo
11807,21.639184570312523,0.5428414810577488,2.2526824607178897,5.0,forte,0.0101619106934455,Quinto
12113,22.782830810546898,0.5388314174470048,2.9134549906229266,4.0,forte,0.0103637679824819,Quarto
12115,22.272302246093773,0.5416741639901398,2.8140365702450088,5.0,forte,0.0114378299273857,Quinto
12116,22.201715087890648,0.5421869669986971,2.5843619662403614,5.0,forte,0.010522195078231,Quinto
12117,22.18917236328128,0.5427865691778224,2.2034210370152354,6.0,forte,0.0101045380884711,Sexto
12168,30.710229492187523,0.4338878842865757,3.1564251554224523,5.0,forte,0.011753221113544,Quinto
12169,30.695977783203148,0.4265067408964142,0.9870746807983073,2.0,forte,0.0101451667819904,Segundo
12403,20.652764892578148,0.5331171670873791,2.939300369413814,3.0,forte,0.0135752812291377,Terceiro
12404,20.567010498046898,0.5339655240722769,2.430274295897867,4.0,muito_forte,0.0172097402281182,Quarto
12405,19.84371337890628,0.5374754824238688,3.1510774142888436,4.0,extremo,0.0221120426017772,Quarto
12406,19.842919921875023,0.5384522517793127,2.372341776681949,4.0,extremo,0.0214991014583962,Quarto
12434,22.079919433593773,0.5067793358030206,2.1545524921489805,5.0,extremo,0.022237952094869,Quinto
12452,22.7897888183594,0.5025973590568601,3.6615596654530926,4.0,muito_forte,0.0181417103166263,Quarto
12453,23.127557373046898,0.4985004805016373,2.642102279196728,4.0,extremo,0.023559698644943,Quarto
12454,23.03316650390628,0.4988369174828719,1.7354901486424124,4.0,extremo,0.0210311622976872,Quarto
12455,22.69454345703128,0.501366910019356,1.693385179448438,5.0,extremo,0.0225544458520038,Quinto
12577,24.614923095703148,0.5277162746640399,2.448547536100333,8.0,forte,0.0109541604310702,Oitavo
12629,26.875268554687523,0.5287147986498474,8.922918985604113,5.0,forte,0.0107870781130989,Quinto
12736,31.710351562500023,0.4297501789840843,2.7566522122334596,8.0,muito_forte,0.0186716536547379,Oitavo
12952,27.26534423828128,0.5080186383855582,3.2972826072961445,8.0,muito_forte,0.0152217803732243,Oitavo
12972,21.772790527343773,0.5005498505927481,6.001959584099533,3.0,forte,0.0116177306006689,Terceiro
12977,22.223931884765648,0.4948528310151954,4.40038328957486,3.0,extremo,0.0249922399289443,Terceiro
12978,23.1428161621094,0.4852699932559325,2.907634920861926,3.0,extremo,0.0217858166958743,Terceiro
13002,20.07467041015628,0.5235912139147463,3.2518417835846427,4.0,extremo,0.0246325114881336,Quarto
13003,20.142907714843773,0.5232254257169332,1.3283001446399383,5.0,muito_forte,0.0156985103984282,Quinto
13173,23.331811523437523,0.5389535014792506,2.500922564554351,4.0,forte,0.0101966863401851,Quarto
13186,28.266748046875023,0.5071957863411051,1.3204151417968424,8.0,forte,0.010523417172528,Oitavo
13250,19.9140563964844,0.5102418318960825,3.0680636428915182,7.0,forte,0.0113772605072784,Sétimo
13295,19.682916259765648,0.5129116280279721,3.8441682143181204,6.0,extremo,0.0237891228684947,Sexto
13314,28.905053710937523,0.4397943763547006,1.7775963713982355,7.0,extremo,0.0247263339986588,Sétimo
13315,27.722192382812523,0.452618051112065,3.4493023839393215,5.0,extremo,0.0211290488836791,Quinto
13512,26.463769531250023,0.5151512665635093,3.3114624596261035,8.0,forte,0.0148270828540486,Oitavo
13553,22.227349853515648,0.5033997180775109,4.1785329599316015,4.0,muito_forte,0.0158325569324919,Quarto
13554,21.708886718750023,0.5081709148350582,4.1942712759067415,4.0,forte,0.0133242962492081,Quarto
13557,20.725152587890648,0.510790528821075,2.8541182943401036,4.0,forte,0.0145176099478023,Quarto
13558,21.02633056640628,0.5056078361427223,1.5447003224540485,4.0,muito_forte,0.0153458016182139,Quarto
13817,25.244714355468773,0.5201209602402355,3.340690610832786,4.0,muito_forte,0.0173136466429236,Quarto
13818,25.314782714843773,0.519097908994093,2.6165523388742877,4.0,extremo,0.0208244975363695,Quarto
13819,25.2731872558594,0.5193266093560214,1.800774364872015,4.0,muito_forte,0.0151069094347019,Quarto
13823,23.42330322265628,0.5281599240518069,2.7708811385723284,7.0,muito_forte,0.0170118435659385,Sétimo
13850,19.007928466796898,0.5399336276121833,3.08421200440063,5.0,forte,0.0131117154724213,Quinto
13867,20.41451416015628,0.5319388111150739,3.762016133559149,5.0,forte,0.0103496738246266,Quinto
13868,20.272546386718773,0.532116999389177,3.1405252248302045,5.0,muito_forte,0.0190064291285654,Quinto
13869,20.043359375000023,0.5339366946961107,2.6079766133434243,5.0,muito_forte,0.0191657651060563,Quinto
13870,19.19967041015628,0.5381664506430245,3.643793996023683,5.0,forte,0.01200160353747,Quinto
13955,32.6935974121094,0.4749963163377309,2.0651752993033714,8.0,muito_forte,0.0150189981152359,Oitavo
14017,26.0512634277344,0.5277632109483995,2.005250479375649,3.0,forte,0.0111277476912102,Terceiro
14040,26.679833984375023,0.5186373930512231,3.146046795099021,4.0,forte,0.014779290711752,Quarto
14089,26.860437011718773,0.5046811923967585,2.228628602244144,5.0,extremo,0.0240052570099082,Quinto
14173,32.51503906250002,0.4505643368933347,9.812388440550738,5.0,forte,0.012060713206848,Quinto
14315,29.293542480468773,0.4916002311587928,7.001446895375502,6.0,forte,0.011071998702873,Sexto
14316,26.961328125000023,0.5128959677544067,2.582860622113481,8.0,forte,0.0130479208761777,Oitavo
14586,26.55245361328128,0.5217345708046012,8.249113102390924,8.0,forte,0.0142524792800119,Oitavo
14587,26.229394531250023,0.5234845590362334,5.730107791625418,8.0,forte,0.0133782724000531,Oitavo
14801,26.04561767578128,0.5158929040049297,2.418761004517162,4.0,forte,0.0132137857143392,Quarto
14802,25.4489685058594,0.5205673343791076,2.799206576386091,3.0,forte,0.0137959962039638,Terceiro
14803,25.039331054687523,0.5233805180284791,2.75512518702608,4.0,muito_forte,0.0166350340726906,Quarto
14804,24.032373046875023,0.530931618651373,3.571978607374061,4.0,forte,0.011675855822944,Quarto
14949,21.642907714843773,0.5336360781595268,2.2333431629618716,3.0,muito_forte,0.0156620717269887,Terceiro
15185,26.246484375000023,0.5276390328199843,2.414131062469155,8.0,forte,0.0107424343893444,Oitavo
15255,28.641870117187523,0.4885824836162143,1.907092040153213,3.0,forte,0.0138350157665028,Terceiro
15420,25.865045166015648,0.5315751397314344,1.5545406083460735,4.0,forte,0.0111334717048666,Quarto
15421,29.11495361328128,0.5091985179684203,7.06646067690884,5.0,forte,0.0102771760253502,Quinto
15473,23.668786621093773,0.533424636757042,3.637839613977415,4.0,forte,0.0129762417444012,Quarto
15474,23.580346679687523,0.5338085428577997,3.1750155995356035,5.0,muito_forte,0.0188993636575851,Quinto
15736,28.260095214843773,0.4479322548048847,2.908500646535045,5.0,forte,0.0122384028823827,Quinto
15744,28.635308837890648,0.5096279677547569,2.8645338869569636,5.0,forte,0.014591447801257,Quinto
16218,23.412377929687523,0.5345971661493852,2.888871676651907,4.0,forte,0.0120974939774619,Quarto
16453,29.87886962890628,0.4997012867903368,4.427664894208586,6.0,forte,0.0134362578671505,Sexto
16593,35.41094360351565,0.4392279036336889,19.133322806348765,8.0,forte,0.0108278214877312,Oitavo
16778,21.807489013671898,0.5442982689301028,3.1072781454038396,4.0,forte,0.0133881592707045,Quarto
16793,23.24874267578128,0.5331708479195031,3.7553470589475353,5.0,forte,0.0122308030753683,Quinto
16794,22.977441406250023,0.5347005300531944,3.630008387067634,6.0,forte,0.0134588356867108,Sexto
16797,22.154321289062523,0.5414758639855977,3.427595420661864,5.0,muito_forte,0.0161176672056801,Quinto
16798,22.07271728515628,0.5429217120966429,2.9405928826503764,5.0,muito_forte,0.0151224828216469,Quinto
16799,21.785272216796898,0.5442174233568347,3.2414797642681403,4.0,forte,0.0134339615742489,Quarto
16815,27.778405761718773,0.4911492786506591,3.6728415531609317,5.0,forte,0.0116510544591977,Quinto
16816,27.888848876953148,0.4796035183424497,2.1159894318127566,4.0,forte,0.0146731192790086,Quarto
17064,26.270837402343773,0.517411151566118,2.986697778333795,4.0,forte,0.0116047086170931,Quarto
17065,25.633325195312523,0.5213459383824954,3.4403888536737535,4.0,forte,0.010454121277273,Quarto
17102,30.134545898437523,0.4642331904719196,1.9063528836443766,8.0,muito_forte,0.0172654802199906,Oitavo
17127,27.90792236328128,0.4875452225219369,1.0629735423806708,8.0,forte,0.0139182458403934,Oitavo
17128,26.84224853515628,0.4949111892982576,2.168433471436599,1.0,forte,0.0120505805827878,Primeiro
17133,19.655664062500023,0.5320140955805778,1.8479953755065026,5.0,extremo,0.0207363057389731,Quinto
17134,19.373376464843773,0.5340169013569208,1.1811633205968215,5.0,muito_forte,0.0156769365966999,Quinto
17713,26.054833984375023,0.4601782944721793,2.718481036541804,1.0,forte,0.0120093336679654,Primeiro
17738,24.57711181640628,0.4740513860819842,3.2276234366502106,2.0,extremo,0.0398658800292754,Segundo
17825,27.789361572265648,0.5158822992421845,3.0186068154001964,2.0,forte,0.0122774501252776,Segundo
17826,26.891870117187523,0.5227468488104997,3.46551604403328,1.0,forte,0.0103610683291237,Primeiro
18117,27.344018554687523,0.4961395846673394,2.695832986872485,1.0,extremo,0.0239193488144415,Primeiro
18260,22.745996093750023,0.5219952582039853,3.971046513057491,2.0,forte,0.0118225880958589,Segundo
18261,22.1403747558594,0.5262666532190204,4.391676591470189,2.0,forte,0.0101775285138532,Segundo
18262,22.879663085937523,0.5197870142324356,2.82379716211616,2.0,extremo,0.020753563164492,Segundo
