,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure
4126,22.78536376953128,0.5358133673357686,6.012211510891974,8,forte,Oitavo,989.14625
4127,22.576562500000023,0.5365898346132275,6.133718145896134,8,forte,Oitavo,989.61836
4139,35.31887207031252,0.5015075525174849,3.982585606766195,4,forte,Quarto,986.1614
4178,16.320306396484398,0.5341156216127331,5.672855911151429,5,forte,Quinto,990.373
4193,19.441796875000023,0.5221664295823006,7.191743628005015,5,forte,Quinto,991.2245
4194,18.875085449218773,0.5258207834418761,6.661434783650964,5,forte,Quinto,991.4684
4195,18.315087890625023,0.5289228864676461,6.222476836058823,5,forte,Quinto,991.3638
4196,17.922357177734398,0.5301093488136734,6.259688768093554,5,forte,Quinto,990.78
4197,17.470300292968773,0.5315871318788136,6.03575756290271,5,forte,Quinto,989.842
4198,17.060296630859398,0.5325998174042651,5.602061067802982,5,forte,Quinto,989.6341
4199,16.693017578125023,0.5334065281985844,5.498176322646305,5,forte,Quinto,989.8031
4313,25.81026611328128,0.4733715591495893,6.8236761479906045,6,forte,Sexto,988.5747
4406,30.8151794433594,0.5059609124557958,5.253141113160234,2,forte,Segundo,984.93375
4407,28.257928466796898,0.5182984074074493,5.434122445472746,3,forte,Terceiro,985.8817
4442,20.73262939453128,0.5399890546960846,5.468670863110298,1,forte,Primeiro,989.1092
4462,21.159936523437523,0.5389655048015427,5.830058728583577,8,forte,Oitavo,987.9158
4463,20.911462402343773,0.5395475859915643,5.689093482665367,8,forte,Oitavo,988.4292
4538,10.643304443359398,0.5229006315498822,9.09084585993764,5,forte,Quinto,996.84445
4556,12.430474853515648,0.5262322018301724,9.335624445009358,5,forte,Quinto,997.8974
4557,11.832421875000025,0.5276126554690069,9.464224434503567,5,forte,Quinto,997.5728
4691,34.67550048828127,0.5060877065095498,9.973350170033447,8,muito_forte,Oitavo,986.5824
4693,31.35811767578128,0.5091043414387935,3.8209302081042176,8,forte,Oitavo,985.7783
4826,10.206323242187525,0.5268720532938799,5.342435441263298,5,forte,Quinto,993.6121
4836,13.839868164062525,0.5010246957587162,6.821985014499488,5,forte,Quinto,993.25625
4841,13.111230468750025,0.5063285369012089,6.425217368685421,5,muito_forte,Quinto,993.3105
4842,12.439569091796898,0.512634248634177,5.640799507028522,5,muito_forte,Quinto,993.26945
4843,11.829858398437525,0.5161641572518626,4.949472512864221,5,muito_forte,Quinto,993.1733
4844,11.371423339843773,0.5178347701176319,4.7640791306218295,5,forte,Quinto,992.79125
4845,10.982720947265648,0.5209414137238947,4.817176288007203,5,forte,Quinto,992.5684
4846,10.662011718750025,0.5235794306960749,5.042086390480282,5,forte,Quinto,992.727
4847,10.407067871093773,0.5251209485598777,5.215494646491347,5,forte,Quinto,993.0178
4878,21.453485107421898,0.5050948316194096,19.59772771001877,5,forte,Quinto,995.9844
4990,22.421228027343773,0.5327724616374454,6.643436891355163,1,forte,Primeiro,988.2214
4991,22.2355895996094,0.5318356124833005,7.208015669779939,1,forte,Primeiro,988.64984
5114,12.489495849609398,0.5180524311372381,6.866311235260925,5,muito_forte,Quinto,994.8578
5115,13.123498535156273,0.5190096349894378,5.538333235771923,5,forte,Quinto,995.4977
5132,14.171258544921898,0.5101919052335571,7.7535437810647885,5,forte,Quinto,994.4392
5133,13.706964111328148,0.5117343682012212,7.711122897319468,5,forte,Quinto,994.0292
5134,13.296228027343773,0.5137590285689582,7.426233236216774,5,muito_forte,Quinto,994.0939
5135,12.893579101562525,0.5158031425231351,7.067746432099383,5,muito_forte,Quinto,994.407
5223,26.891473388671898,0.5207023060423338,8.368890067893496,4,forte,Quarto,987.0597
5224,26.10421142578128,0.5256703176605358,8.673239589544051,4,forte,Quarto,987.94336
5232,25.281274414062523,0.5187290534630757,10.015896237033402,1,forte,Primeiro,987.9822
5233,24.57735595703128,0.5194062543525644,7.975059440624931,1,forte,Primeiro,988.82016
5279,23.199975585937523,0.5289582891709055,7.246192192848802,1,forte,Primeiro,987.727
5417,16.574304199218773,0.5114414596009447,5.9065707962586265,5,forte,Quinto,993.5203
5418,15.784875488281273,0.5174688377201139,5.602697649960854,5,forte,Quinto,993.40484
5419,15.187341308593773,0.5215173220281851,5.44938060240182,5,forte,Quinto,992.8506
5426,22.68941650390628,0.503590994125149,6.2372226602904135,8,forte,Oitavo,986.4062
5446,23.253564453125023,0.4987562014422022,5.947558165547821,8,forte,Oitavo,985.383
5447,22.862573242187523,0.5007424280708291,6.285688302361756,8,forte,Oitavo,985.5613
5506,33.94573364257815,0.5098706939429396,6.45864908743438,4,forte,Quarto,986.39945
5507,32.4268737792969,0.4882779850866005,6.209305101251694,4,forte,Quarto,986.4356
5642,20.14058837890628,0.5428044127576855,5.607877649468167,5,muito_forte,Quinto,991.1145
5662,20.290307617187523,0.5396963363457136,6.475674010376689,5,forte,Quinto,990.1311
5663,20.190698242187523,0.5414502084214777,6.169070543340874,5,muito_forte,Quinto,990.5289
5831,22.418237304687523,0.5325298399306108,7.569891668254316,8,forte,Oitavo,989.9021
6005,28.034448242187523,0.5059893597244639,11.765312247398473,1,forte,Primeiro,990.4491
6006,32.17879638671877,0.4916088451375723,14.786141390967977,1,forte,Primeiro,990.3186
6107,35.31588134765627,0.4897576021478278,0.9501634135266098,4,forte,Quarto,985.5246
6264,26.244073486328148,0.5098988410872691,3.752031454944967,4,forte,Quarto,988.32875
6271,30.7224060058594,0.4964627120437583,14.062545105027342,1,forte,Primeiro,991.2631
6298,37.16982421875002,0.4855843521639928,1.2133602220106052,6,forte,Sexto,989.4318
6299,36.73787841796877,0.4569395011422038,2.3155615332247192,6,forte,Sexto,988.9656
6367,27.891473388671898,0.5128161963415199,6.948232006365781,8,forte,Oitavo,985.1781
6400,27.974267578125023,0.5053028725554513,4.377653945060782,4,forte,Quarto,985.01484
6445,29.99776611328128,0.5169342744779681,5.753028154258225,1,forte,Primeiro,986.07
6586,35.45699462890627,0.4680293396085082,3.0533025793640904,5,forte,Quinto,990.4255
6587,35.2486511230469,0.4724728893958988,6.753699432038016,5,forte,Quinto,989.1608
6614,30.322534179687523,0.5037136302995038,2.746825004237932,4,forte,Quarto,987.5984
6630,29.17818603515628,0.5074210988215524,11.31336713717395,1,forte,Primeiro,989.8541
6746,19.117089843750023,0.5414890877269914,8.519301842653409,5,forte,Quinto,992.7299
6765,19.3459411621094,0.5391805606425563,7.315285481630741,5,forte,Quinto,990.7514
6766,19.12398681640628,0.5403383628979902,7.85667658541904,5,forte,Quinto,991.1959
6767,18.985864257812523,0.5412782403211461,8.44804678016834,5,forte,Quinto,991.8405
6986,17.748681640625023,0.5287588954078767,5.168063182154695,8,forte,Oitavo,990.0485
7004,19.49727783203128,0.5056759131164745,3.7628907290695968,7,forte,Sétimo,989.4711
7005,19.117517089843773,0.5067469063418769,3.5633295969211685,7,forte,Sétimo,989.0992
7006,18.638818359375023,0.5185621068263404,5.021664103089747,8,forte,Oitavo,989.04266
7007,18.298120117187523,0.5236574297731121,5.074484855761236,8,forte,Oitavo,989.4319
7066,30.978601074218773,0.5018104938374082,5.195896738992968,7,forte,Sétimo,981.3692
7080,26.723413085937523,0.5129272506231366,5.41890260214859,3,forte,Terceiro,986.24
7081,25.942407226562523,0.5199651595405671,4.788551294278327,3,forte,Terceiro,987.147
7092,25.483483886718773,0.5221494711475084,5.45013191893373,1,forte,Primeiro,987.867
7180,30.179956054687523,0.5204799573983714,0.8028327758371705,8,muito_forte,Oitavo,991.1336
7226,16.540795898437523,0.5343908985528735,1.6757644218987053,4,muito_forte,Quarto,993.2692
7227,17.327661132812523,0.5347253677796046,1.5071467424680816,4,forte,Quarto,993.623
7242,19.588311767578148,0.5291414513204082,3.875326205206411,4,forte,Quarto,992.7261
7244,18.186791992187523,0.5274627327018736,2.161175659278971,4,forte,Quarto,992.3244
7245,17.672021484375023,0.5303448418732195,2.57184257701985,4,forte,Quarto,991.8326
7246,17.229302978515648,0.5316092295832199,1.7169357644297094,5,forte,Quinto,992.0734
7247,16.825646972656273,0.53334193679055,1.3859890333253075,4,forte,Quarto,992.4802
7274,18.743981933593773,0.5360327524160484,5.535573732509339,5,forte,Quinto,990.6103
7291,20.082940673828148,0.5239805048810352,6.877101325809471,5,forte,Quinto,989.77766
7292,19.75875244140628,0.527117411909995,6.90081662045863,5,forte,Quinto,989.5039
7293,19.633905029296898,0.5282543444000082,6.437465953140869,5,forte,Quinto,989.1384
7294,19.33248291015628,0.5313976897335663,5.815279580340793,5,forte,Quinto,989.2089
7295,19.016412353515648,0.5341732056209038,5.419696400361856,5,forte,Quinto,989.6744
7352,32.24605712890627,0.5178833117586489,0.29310183058350564,6,forte,Sexto,985.1021
7353,33.54860839843752,0.5124052448864773,3.0725851462100486,3,forte,Terceiro,983.4617
7538,18.178979492187523,0.5191005402515847,4.730395475360704,7,forte,Sétimo,991.19414
7553,22.471215820312523,0.4978682726239476,4.404274485334509,3,forte,Terceiro,990.294
7556,20.187829589843773,0.5020907838149179,3.755591854133395,4,forte,Quarto,990.208
7557,19.558984375000023,0.4985760132784479,1.982556392685425,4,forte,Quarto,990.0716
7558,19.131005859375023,0.5001928357194854,0.3897905626410732,7,forte,Sétimo,990.1117
7562,21.15572509765628,0.5356583639426815,4.540038452837652,5,forte,Quinto,989.5699
7582,21.200585937500023,0.5322669747161574,5.357901744305768,5,forte,Quinto,988.2584
7583,21.201440429687523,0.5337241171436372,5.007929153132603,5,forte,Quinto,988.7764
7598,30.0571228027344,0.513883580716388,9.315118450948438,2,forte,Segundo,982.7236
7599,27.393334960937523,0.5187885818859181,1.5692183241007485,2,forte,Segundo,983.197
7718,29.505700683593773,0.5197191744473478,2.75047264194224,2,forte,Segundo,984.7055
7772,19.552178955078148,0.5221983681688478,5.829331411412205,5,forte,Quinto,991.5734
8150,32.74624023437502,0.4695842077500069,9.05766172366028,1,forte,Primeiro,982.3428
8213,29.770410156250023,0.5162364053630507,4.062880098616985,5,forte,Quinto,986.2922
8908,26.794244384765648,0.5062124114025252,7.512628767736409,1,forte,Primeiro,991.6486
8958,33.01101074218752,0.4549593523265341,5.849302285137212,1,forte,Primeiro,993.0248
8959,36.29696044921877,0.4409228202045117,7.05093850001133,1,forte,Primeiro,992.7634
8960,38.37398681640627,0.4306220778093739,7.752374197948544,1,forte,Primeiro,992.10375
8961,39.79342041015627,0.4228500034760557,8.69239632340279,1,forte,Primeiro,991.2972
9053,38.82113037109377,0.4685983891505854,4.969570139853619,8,forte,Oitavo,992.5357
9054,41.47994384765627,0.4617224458756246,6.143686840289598,8,forte,Oitavo,992.49836
9055,43.98110351562502,0.4526356341299725,6.152306181057257,8,forte,Oitavo,991.6142
9056,44.61434326171877,0.4423612668764112,6.2949735606868185,8,forte,Oitavo,990.3808
9058,43.5517517089844,0.4305266223572497,7.038258152203573,8,forte,Oitavo,987.6692
9173,28.795007324218773,0.5089592622134841,7.228354684032189,8,forte,Oitavo,993.21766
9196,26.96749267578128,0.518043669612351,5.938970112177858,5,extremo,Quinto,995.1741
9197,28.619317626953148,0.5083570681131172,6.900611510742294,5,forte,Quinto,995.4981
9225,38.61516723632815,0.421434135675844,4.708073275321067,1,forte,Primeiro,992.5278
9226,38.03255615234377,0.4172917217004877,3.5865410050571125,1,forte,Primeiro,991.3886
9227,36.85518798828127,0.4195574782388345,4.2349987096880675,8,forte,Oitavo,991.1036
9232,24.842675781250023,0.4725866701410284,6.8192640072807755,4,forte,Quarto,990.8021
9247,22.153161621093773,0.4991379147490528,15.783183202700274,5,forte,Quinto,999.26875
9248,23.062890625000023,0.4968954665028203,15.443116411610253,5,forte,Quinto,999.0317
9250,25.141015625000023,0.4909839982524371,16.763725255353194,5,forte,Quinto,997.5287
9251,23.175073242187523,0.4957793980356427,18.311224182364555,5,forte,Quinto,997.3519
9253,20.617974853515648,0.4985266660941162,18.500227828516817,5,forte,Quinto,997.9867
9272,25.64058837890628,0.4951819778060135,18.57035175908707,5,forte,Quinto,999.9558
9273,26.733056640625023,0.4906613741512698,18.69965887796641,5,forte,Quinto,998.9642
9274,26.411706542968773,0.4924112983429206,17.522564093562803,5,forte,Quinto,998.0603
9393,30.925866699218773,0.50100848971316,14.095498614336718,8,forte,Oitavo,986.3685
9484,27.422906494140648,0.5164167320560283,3.931238696010247,4,muito_forte,Quarto,993.5567
9485,29.750146484375023,0.5035975056081141,4.515750488745231,4,forte,Quarto,993.7477
9504,22.951501464843773,0.4794249066906951,7.38841855282672,3,forte,Terceiro,990.887
9505,21.528588867187523,0.4846300434694209,7.657871375436764,3,forte,Terceiro,991.00734
9511,35.80141601562502,0.4371219159840172,8.382447618788595,1,forte,Primeiro,993.1545
9512,37.40535888671877,0.4217232735566877,9.496385212993182,1,forte,Primeiro,991.8886
9513,37.92580566406252,0.4158870879056325,9.53364656018325,1,forte,Primeiro,990.9823
9514,37.50191650390627,0.4143152416614558,8.60705810616437,1,forte,Primeiro,990.0164
9515,36.20638427734377,0.4133168995806902,7.271962914982551,1,forte,Primeiro,989.6214
9632,45.62294921875002,0.3873760735626952,12.041509990720767,1,forte,Primeiro,990.6881
9633,45.51680908203127,0.3835886539476,11.442297355399155,1,forte,Primeiro,989.5511
9634,44.68453369140627,0.3828409264711344,10.78334927516514,1,forte,Primeiro,988.57234
9635,44.05587158203127,0.383698066254266,9.91032829038541,1,forte,Primeiro,987.6272
9875,38.11837158203127,0.4418622160901744,12.062230165766787,8,forte,Oitavo,986.7619
9877,34.37966308593752,0.4698394206503096,12.609920709028323,8,muito_forte,Oitavo,987.7008
9917,39.91921386718752,0.4306749447620792,7.37329413746163,8,forte,Oitavo,993.20914
9920,46.6381774902344,0.3887805520129156,8.595231015164654,1,forte,Primeiro,991.4197
9921,46.44716796875002,0.3837643213040775,7.757290020546333,1,forte,Primeiro,990.5023
9989,25.86861572265628,0.5256548714645493,8.530495345429856,8,forte,Oitavo,993.50125
9990,27.09884033203128,0.5229311731463359,7.652409668320133,8,forte,Oitavo,993.40625
10157,33.58828125000002,0.4801728359362299,13.829933187988319,8,forte,Oitavo,993.6965
10158,37.27187500000002,0.4686831444206279,12.386510117699196,8,forte,Oitavo,993.39016
10159,40.35195312500002,0.4587053295342027,11.682172532122719,8,forte,Oitavo,992.711
10160,42.06899414062502,0.4519318300549646,10.7541947118148,8,forte,Oitavo,991.6084
10161,42.45479736328127,0.4471135076402018,9.856363337800808,8,forte,Oitavo,990.17734
10163,39.11910400390627,0.4555191091996601,6.230429723889451,7,forte,Sétimo,989.1803
10165,34.31948242187502,0.5036012281409412,13.880813364807725,5,muito_forte,Quinto,989.7082
10446,25.617120361328148,0.4988132122732721,14.868169848135588,4,forte,Quarto,996.972
10447,27.673974609375023,0.494251492189872,14.20756750938227,4,forte,Quarto,996.6766
10448,28.331445312500023,0.4927034869481832,13.149885921181177,5,forte,Quinto,995.5828
10449,29.889245605468773,0.4896880259037225,13.054222778711415,5,forte,Quinto,994.29375
10451,28.991113281250023,0.4901631419437142,14.680981572447296,5,forte,Quinto,993.0788
10453,28.080895996093773,0.491057802479059,14.98182864345063,5,forte,Quinto,992.3956
10502,37.60036621093752,0.4417818536894378,1.0982718097376296,1,forte,Primeiro,988.54414
10614,30.354394531250023,0.5128290229342873,5.168546854381646,8,forte,Oitavo,994.2308
10615,32.19454345703127,0.5114275441353535,3.850162368410353,7,forte,Sétimo,993.4274
10636,25.165063476562523,0.4973432168575197,5.528065076706604,8,forte,Oitavo,992.0111
10638,31.758691406250023,0.4624035344921225,9.611673035631531,8,forte,Oitavo,992.5153
10639,33.83419189453127,0.4513246968449642,11.133565533857766,8,forte,Oitavo,991.97875
10733,24.12813720703128,0.4986586566029471,13.19962995640659,4,forte,Quarto,998.2114
10734,25.449853515625023,0.4956017048849774,13.526043233728764,4,forte,Quarto,998.3369
10735,28.154931640625023,0.4892533382525599,13.385297910226738,4,forte,Quarto,997.9133
10736,30.5329528808594,0.4834784880143843,12.178025218194735,4,forte,Quarto,997.055
10780,36.35219726562502,0.4744228877336899,2.9306401901471872,4,forte,Quarto,992.8255
11310,38.73262939453127,0.459707645815856,9.47758916720157,1,forte,Primeiro,993.2961
11311,41.80874023437502,0.4449830060045856,9.693742429302135,1,forte,Primeiro,992.6247
11312,43.48751220703127,0.4346259952237634,9.684763973081159,1,forte,Primeiro,991.5167
11313,43.69829711914065,0.4312246070261725,9.860226991649938,1,forte,Primeiro,990.2366
11314,43.40316162109377,0.4301766222312888,8.976601171273282,1,forte,Primeiro,989.175
11315,41.26113281250002,0.4253252642419783,7.710464155747839,1,forte,Primeiro,988.61484
11379,26.933282470703148,0.5144118455898085,7.320978764645281,8,forte,Oitavo,989.39266
11454,27.573175048828148,0.5152517818404325,5.691904437755254,8,forte,Oitavo,989.4184
11455,29.8681579589844,0.5118868084852177,4.571698618171002,8,forte,Oitavo,988.83695
11596,31.14962158203128,0.4875831766696759,8.385334136870949,8,forte,Oitavo,994.04516
11597,35.37416992187502,0.4765793363950993,7.730467693963445,8,forte,Oitavo,994.0589
11598,39.50905761718752,0.4635783289679665,6.869445757006914,8,forte,Oitavo,994.1505
11599,42.94051513671877,0.4517598249826842,5.931941247707191,8,forte,Oitavo,993.4147
11600,44.45308837890627,0.4432099810205514,5.7754933234389325,8,forte,Oitavo,992.4853
11601,44.8599792480469,0.4365182172526733,5.4461832974420785,8,forte,Oitavo,990.7691
11605,39.48537597656252,0.4201817010120862,2.381910100394612,2,forte,Segundo,988.6397
11645,40.46505126953127,0.4280664288500841,7.777772655992043,8,forte,Oitavo,991.3909
11740,27.179772949218773,0.5182019823989555,10.107259307094608,1,forte,Primeiro,989.7392
11889,44.27010498046877,0.399647096432171,11.257124548402711,1,forte,Primeiro,989.76914
11943,29.267449951171898,0.4891312074018174,7.822658949189296,1,forte,Primeiro,988.6244
11944,27.672509765625023,0.4962573830190042,7.792262145389673,1,forte,Primeiro,989.1511
12053,28.998956298828148,0.5219184182373938,1.7757968228291279,5,forte,Quinto,994.0755
12120,26.7226501464844,0.4827111984919006,4.910535353169205,5,forte,Quinto,990.58484
12139,23.258660888671898,0.4933360084075687,5.93580322494384,1,forte,Primeiro,993.2558
12229,40.62667236328127,0.4306767527319675,4.495800731255482,5,forte,Quinto,984.6531
12414,31.029656982421898,0.4678824145795515,5.25375425403921,1,forte,Primeiro,991.3224
12415,35.11495361328127,0.4523834721285043,7.9033996612574935,1,forte,Primeiro,990.762
12416,37.58721313476565,0.4398270389621362,10.236492127298595,1,forte,Primeiro,989.659
12417,38.66048583984377,0.4295503917696439,12.578178261155449,8,forte,Oitavo,988.53
12418,38.39727172851565,0.4254256653941025,13.694141039103082,8,forte,Oitavo,987.3664
12419,37.11275634765627,0.4257041466732965,13.074254723278006,8,forte,Oitavo,986.7847
12421,34.9691101074219,0.4347313801454688,9.303447807409356,8,forte,Oitavo,986.5347
12439,37.91427001953127,0.4171365107731589,8.473109420928367,1,forte,Primeiro,993.5289
12466,45.67971191406252,0.375474471253271,6.557983163013096,1,forte,Primeiro,988.8186
12467,44.51067504882815,0.3741565663174194,5.054040369127057,1,forte,Primeiro,988.0455
