,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure
218,19.514428710937523,0.493989848207089,7.07131395973034,1,forte,Primeiro,991.4274
234,19.875024414062523,0.4930607777906844,5.56579824592448,2,forte,Segundo,991.4392
235,19.324578857421898,0.4968682685695103,6.5947849683408,1,forte,Primeiro,991.0417
236,19.512872314453148,0.4975464050991313,6.0913739237674305,1,forte,Primeiro,990.74734
237,19.964379882812523,0.498318327560438,5.620914061264248,1,forte,Primeiro,990.592
238,19.592797851562523,0.4992589872245351,6.160771773312962,1,forte,Primeiro,990.6441
239,19.589624023437523,0.4968537403903586,6.554640215591205,1,forte,Primeiro,990.9132
374,32.22292480468752,0.4834610649534398,4.622197531688829,1,forte,Primeiro,981.1495
375,30.0915466308594,0.4925843807905621,9.08599046511518,1,forte,Primeiro,981.348
376,28.500329589843773,0.5009916995605483,10.016229683365117,1,forte,Primeiro,982.0122
458,12.140954589843773,0.5094570103036613,8.2040804104431,5,muito_forte,Quinto,996.01375
478,13.232232666015648,0.4990636380091101,8.774256139481608,5,forte,Quinto,995.1661
479,12.648889160156273,0.5037924404764987,8.317418048457492,5,forte,Quinto,995.3474
482,19.068261718750023,0.5185949117759889,8.038529434490064,5,extremo,Quinto,995.12266
483,19.56417236328128,0.5195742883613199,6.653187159325779,5,muito_forte,Quinto,995.75766
498,21.54195556640628,0.5077658704134754,8.02608160019533,5,forte,Quinto,994.8322
499,20.953759765625023,0.5109095995555419,8.118710895074138,5,forte,Quinto,994.5523
500,20.459161376953148,0.5132839290011734,8.181323646650789,5,forte,Quinto,994.2825
501,20.057946777343773,0.5130751517592873,8.704360574077668,5,muito_forte,Quinto,993.9597
502,19.935662841796898,0.5133765051535614,8.562156164028634,5,muito_forte,Quinto,994.1605
503,19.4838806152344,0.515759685248514,8.46448100582671,5,muito_forte,Quinto,994.4781
530,16.862634277343773,0.4955860771364098,2.0220168040836515,2,forte,Segundo,992.7915
549,18.451684570312523,0.4916281309819617,4.1744165719972965,6,forte,Sexto,991.495
550,17.802026367187523,0.4871289601998037,2.444018320706168,5,forte,Quinto,991.5383
551,17.345300292968773,0.4904478140950353,1.6318238750349876,3,forte,Terceiro,992.02234
648,27.57247314453128,0.5062927896689794,9.768524148268453,1,forte,Primeiro,982.8967
681,30.879235839843773,0.5080764834641905,7.956176812690949,1,forte,Primeiro,987.5019
722,18.116540527343773,0.5203525300301762,2.0186535807386172,4,forte,Quarto,989.0159
746,11.750512695312525,0.514417900580578,7.362081115871026,5,extremo,Quinto,995.5319
747,12.632836914062525,0.513428587916944,6.361642854876237,5,forte,Quinto,996.29414
762,14.424279785156273,0.5017626243609443,9.84407452538832,5,forte,Quinto,994.763
763,13.943811035156273,0.5038464145482193,9.958283308835963,5,forte,Quinto,994.3826
764,13.563562011718773,0.5051255916639399,9.927098839872137,5,muito_forte,Quinto,994.2219
765,13.101525878906273,0.5091003967499347,9.577764571101556,5,muito_forte,Quinto,994.2786
766,12.650537109375025,0.5103920954682772,8.57654552295804,5,extremo,Quinto,994.3658
767,12.179101562500025,0.5117082438174477,7.78342157576645,5,extremo,Quinto,994.9109
770,16.602685546875023,0.527296471835314,3.210150126810834,8,forte,Oitavo,993.8458
771,17.519982910156273,0.5264696655938176,1.9330900925417174,1,forte,Primeiro,994.6961
780,21.760583496093773,0.5055539247575614,4.984162348716275,5,forte,Quinto,994.0205
785,20.595361328125023,0.5037383235416495,3.768543869158426,5,forte,Quinto,994.14984
786,19.702294921875023,0.5062051346578518,3.48943901557263,5,forte,Quinto,994.2961
787,18.990350341796898,0.5094575379577286,3.3519561874760115,6,forte,Sexto,993.9431
788,18.382226562500023,0.5126746530316111,3.2435428421450605,7,forte,Sétimo,993.4759
789,17.895837402343773,0.5127022708297607,2.72597700114106,7,forte,Sétimo,992.949
790,17.430963134765648,0.5211639361914925,3.360091408617461,8,forte,Oitavo,992.8259
791,16.993005371093773,0.5278306738997202,3.834605870344087,8,forte,Oitavo,993.2431
877,29.144799804687523,0.515554334762837,9.214921481601877,1,forte,Primeiro,987.83
1028,21.43209228515628,0.5068511208393162,1.4031161432497214,2,forte,Segundo,989.03836
1029,20.223229980468773,0.5253036382877763,5.9888950082173595,2,forte,Segundo,988.5144
1033,14.234643554687525,0.4857776279704658,8.091817150014604,5,forte,Quinto,994.47836
1034,8.117150878906273,0.5187845928897904,4.29256772583679,5,extremo,Quinto,994.59766
1035,10.314691162109398,0.5215945975615935,3.635455993020753,5,muito_forte,Quinto,995.0893
1044,13.194329833984398,0.4940027684896039,8.040907701129877,5,extremo,Quinto,994.683
1049,12.294122314453148,0.5018251069169014,7.809458800045984,5,extremo,Quinto,994.7577
1050,11.495294189453148,0.5091458348736455,7.359350114365737,5,extremo,Quinto,994.6242
1051,10.757409667968773,0.5154337358107997,6.577544632080817,5,extremo,Quinto,994.1386
1052,10.115747070312525,0.5179279397299076,5.962470061411459,5,extremo,Quinto,993.5309
1053,9.408502197265648,0.5171997163919919,5.291603886957875,4,extremo,Quarto,993.58484
1054,8.880090332031273,0.51908766194395,5.051913375439288,4,extremo,Quarto,993.7733
1055,8.470300292968773,0.5186116346206002,4.52064272828178,4,extremo,Quarto,993.88984
1075,17.483575439453148,0.4867507761883564,3.685134865858703,1,forte,Primeiro,992.0305
1076,16.891259765625023,0.4966966296386874,4.183153957844217,1,forte,Primeiro,991.6893
1077,16.531976318359398,0.5020312010746815,4.412134056212252,1,forte,Primeiro,991.6817
1161,29.41329345703128,0.5211575785537461,2.24282910464114,1,forte,Primeiro,989.38516
1163,31.620385742187523,0.5172318835436429,4.576237596291455,2,forte,Segundo,987.79766
1165,30.379968261718773,0.5122740469059288,5.182628338943569,2,forte,Segundo,986.77266
1196,26.003015136718773,0.4869822010181501,9.997057065336506,2,forte,Segundo,986.45555
1231,29.21285400390628,0.4782467417856709,7.8219858036568715,5,forte,Quinto,986.59195
1322,8.897454833984398,0.5205545494242944,2.859336526779962,8,extremo,Oitavo,992.48484
1323,11.192041015625025,0.5201784696253912,1.1216582682153822,1,forte,Primeiro,993.30164
1332,12.835290527343773,0.4836108459558445,2.7217770677055073,5,forte,Quinto,992.8624
1337,11.915246582031273,0.4884843636828871,0.8636341915379149,4,forte,Quarto,992.742
1338,11.133264160156273,0.4933324015381366,0.9316094963372913,1,forte,Primeiro,992.52125
1339,10.514001464843773,0.4973054063166371,2.6400351661427743,8,forte,Oitavo,992.1189
1340,10.067285156250025,0.5051711897682742,3.8716163489118953,8,forte,Oitavo,991.7779
1341,9.674340820312525,0.5171137620760053,4.511946723976793,8,muito_forte,Oitavo,991.3677
1342,9.354455566406273,0.5229221160199765,4.5503570727325355,8,muito_forte,Oitavo,991.4572
1343,9.110467529296898,0.5231223511570122,3.9380797562637935,8,muito_forte,Oitavo,991.9075
1359,27.3583923339844,0.4365196355755721,2.295094870243833,3,forte,Terceiro,988.7893
1360,24.022973632812523,0.4672322060922827,5.56727414758649,3,forte,Terceiro,989.2153
1361,20.781060791015648,0.4745368715919855,8.766206833907491,3,forte,Terceiro,990.9671
1362,20.083764648437523,0.4778121879803632,8.428914944285118,2,forte,Segundo,990.8411
1363,19.361169433593773,0.4816905492698439,8.163410843700266,2,forte,Segundo,990.3955
1364,18.634637451171898,0.4872878463968251,7.646503712531006,2,forte,Segundo,990.02914
1519,32.55678710937502,0.4636568950306116,7.940247981946116,5,forte,Quinto,986.5691
1601,19.937127685546898,0.5077791578068237,5.824521687638544,4,forte,Quarto,991.6223
1604,17.793725585937523,0.4922734453653987,1.7525749220704843,4,forte,Quarto,990.2179
1609,18.731347656250023,0.5057344444017731,6.028661823832697,3,forte,Terceiro,990.56375
1620,17.765832519531273,0.5115177228091562,6.000896417282816,2,forte,Segundo,990.4439
