,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure,NDVI
0,19.368737792968773,0.5373259185910656,6.248625421343059,5,forte,Quinto,99247.55,0.46161616
1,19.68941650390628,0.5367933638171344,6.428343297695634,5,forte,Quinto,99194.55,0.46161616
2,29.692498779296898,0.4997568512311349,7.025779209194172,5,forte,Quinto,98543.03,0.4972361
3,11.614770507812525,0.5000560221934729,18.847092750697882,5,forte,Quinto,100192.17,0.3803482
4,31.938043212890648,0.4940303196661699,18.742736833595934,1,forte,Primeiro,99098.55,0.35236496
5,9.766320800781273,0.4851207395822862,7.160479937157762,5,forte,Quinto,99811625.0,0.38741425
6,10.267419433593773,0.4879174985034088,6.136529594883799,5,forte,Quinto,99855.53,0.38741425
7,10.070855712890648,0.4831347211163982,7.497306073921443,5,forte,Quinto,99755.19,0.38741425
8,29.602929687500023,0.5078677181070893,8.385661347339889,2,forte,Segundo,98674.67,0.48722044
9,17.681787109375023,0.5146080176999986,7.683576080536519,8,forte,Oitavo,98902.87,0.4600856
10,18.415917968750023,0.5057663953984836,7.525773949286924,8,forte,Oitavo,98776.84,0.4600856
11,32.26735839843752,0.4850995296200612,5.0406923651205435,3,forte,Terceiro,98848266.0,0.36036035
12,28.903497314453148,0.4976478532826304,6.512111066581469,3,muito_forte,Terceiro,98882.69,0.36036035
13,26.918969726562523,0.5054974027151159,6.54757615088852,3,forte,Terceiro,98919.75,0.36036035
14,20.034295654296898,0.499657096833395,14.37293416216871,5,forte,Quinto,98482.37,0.41125
15,19.398278808593773,0.4970702113883821,13.911457208112898,5,forte,Quinto,98498.47,0.41125
16,18.7028747558594,0.4976493804713176,13.457184727893216,5,forte,Quinto,98541766.0,0.41125
17,20.875909423828148,0.5321420687970045,9.00577792117798,5,forte,Quinto,99088125.0,0.44849116
18,20.903833007812523,0.5382302161419388,7.798640947152096,5,forte,Quinto,99104234.0,0.44849116
19,25.713067626953148,0.5114117939257598,6.321654491229356,3,forte,Terceiro,98986984.0,0.35961273
20,33.61626586914065,0.4901111522208518,0.986024144248982,3,forte,Terceiro,99292.03,0.35961273
21,17.045556640625023,0.526670350916448,3.8362940485449006,8,forte,Oitavo,98787.89,0.41125
22,17.676019287109398,0.5219744886862269,5.365727509060278,7,forte,Sétimo,98683.81,0.41125
23,17.247888183593773,0.523661898119948,5.423160817758747,7,forte,Sétimo,98649.19,0.41125
24,17.159936523437523,0.5241258349506581,5.935268777259251,7,forte,Sétimo,98644234.0,0.41125
25,16.694604492187523,0.5255569014512497,5.946117065855242,7,forte,Sétimo,98647.47,0.41125
26,16.377099609375023,0.5280136876316796,5.647645170688285,7,forte,Sétimo,98697836.0,0.41125
27,21.828637695312523,0.5237945139726369,5.112971938422402,3,forte,Terceiro,99052.07,0.35302198
28,20.80318603515628,0.4930405678247627,7.81930846035454,3,forte,Terceiro,98711.61,0.41125
29,19.7587829589844,0.5022631920476475,7.415796735389953,3,muito_forte,Terceiro,98803625.0,0.41125
30,17.897515869140648,0.5277313022051772,4.41269731570948,1,forte,Primeiro,98892164.0,0.41125
31,19.097680664062523,0.5129817581676533,6.193861289415704,3,muito_forte,Terceiro,98878.06,0.41125
32,18.46627197265628,0.5158871231059042,4.995854018326444,2,muito_forte,Segundo,98902.01,0.41125
33,18.1843200683594,0.5122261514800893,3.7943381831183642,2,muito_forte,Segundo,98856.7,0.41125
34,18.088067626953148,0.5034650483528927,2.217808000050855,1,muito_forte,Primeiro,98786.42,0.41125
35,17.934533691406273,0.504051457276957,1.4614324563814274,2,muito_forte,Segundo,98762.3,0.41125
36,17.387048339843773,0.5070149574781595,2.1443614856564572,1,muito_forte,Primeiro,98751.11,0.41125
37,16.950830078125023,0.5099545371910688,2.9690891203938117,2,muito_forte,Segundo,98789.51,0.41125
38,16.729791259765648,0.5210690617925197,4.337555795175513,2,forte,Segundo,98829.25,0.41125
39,14.608850097656273,0.5083301953152393,9.20968354704071,5,extremo,Quinto,99471375.0,0.37343067
40,15.160180664062525,0.503934886497582,9.217428611341866,5,forte,Quinto,99531.08,0.37343067
41,17.003381347656273,0.5020471088922182,6.974828575752244,4,forte,Quarto,99376.83,0.37343067
42,16.203088378906273,0.5063369919790316,7.242850484431274,5,muito_forte,Quinto,99357234.0,0.37343067
43,15.618615722656273,0.5090731334318555,7.5531035392616745,5,muito_forte,Quinto,99337.62,0.37343067
44,15.257958984375025,0.5106133127063593,7.888133474589225,5,extremo,Quinto,99305.11,0.37343067
45,14.941308593750025,0.5107023739674564,8.462455603458528,5,extremo,Quinto,99320.7,0.37343067
46,14.787042236328148,0.5097800288150416,8.799752223299025,5,extremo,Quinto,99379875.0,0.37343067
47,20.092370605468773,0.5111871855006986,2.5831757782838842,2,forte,Segundo,99099.97,0.3527597
48,14.902276611328148,0.5231706609849546,7.43023806494841,5,forte,Quinto,99485.86,0.41327256
49,14.952966308593773,0.5231310687710573,7.454629962158206,5,forte,Quinto,99451.02,0.41327256
50,15.916589355468773,0.5161361516283417,11.357108202930165,4,forte,Quarto,99617.42,0.41894352
51,16.911065673828148,0.5173897291509928,10.976289042073512,5,forte,Quinto,99535.55,0.41894352
52,18.796777343750023,0.529511042859245,7.524524231799786,5,forte,Quinto,99018.44,0.48808232
53,18.59468994140628,0.530085810631183,7.624285275838554,5,forte,Quinto,99032.28,0.48808232
54,15.834649658203148,0.5307069747712778,5.9981795331563434,5,forte,Quinto,99538625.0,0.39450055
55,16.501916503906273,0.5260164284739492,7.65364164506506,5,forte,Quinto,99474.34,0.39450055
56,16.270043945312523,0.5273476029024111,7.0922431803879435,5,forte,Quinto,99451.38,0.39450055
57,16.049645996093773,0.5287687881803713,6.343727459736747,5,forte,Quinto,99481836.0,0.39450055
58,32.08065185546877,0.5019691386149226,7.8228513356067975,3,forte,Terceiro,98667.57,0.44106203
59,28.90377197265628,0.5113559458425128,10.007011950158416,2,forte,Segundo,98752.19,0.44106203
60,32.14837036132815,0.5069215869409552,8.52934875922586,3,forte,Terceiro,98490.55,0.48979065
61,29.444726562500023,0.5147684413830133,6.149769672490746,4,forte,Quarto,98444.45,0.48979065
62,18.352441406250023,0.5349439886281209,7.361258265425665,5,forte,Quinto,99016.06,0.48779166
63,18.836114501953148,0.5339275558320287,7.151154769182809,5,forte,Quinto,98945.61,0.48779166
64,18.73995361328128,0.5343249142741991,7.142340886796785,5,forte,Quinto,98956.78,0.48779166
65,18.541314697265648,0.5348618332026068,7.280398361257152,5,forte,Quinto,98962.08,0.48779166
66,14.453942871093773,0.5369554425412696,5.578666251784578,5,forte,Quinto,99392.16,0.4198056
67,15.199273681640648,0.5356552638194697,4.352650594641044,5,forte,Quinto,99460.07,0.4198056
68,14.943627929687525,0.5340747378973376,5.632935886916522,5,forte,Quinto,99340.15,0.4198056
69,14.685693359375025,0.5355404941107903,5.67944983809257,5,forte,Quinto,99357.29,0.4198056
70,23.492486572265648,0.5296478699417453,6.298468131117695,8,forte,Oitavo,98916.0,0.42657056
71,23.211602783203148,0.5346292831063046,5.312157263025555,8,forte,Oitavo,98880.13,0.42657056
72,22.78536376953128,0.5358133673357686,6.012211510891974,8,forte,Oitavo,98914625.0,0.42657056
73,22.576562500000023,0.5365898346132275,6.133718145896134,8,forte,Oitavo,98961836.0,0.42657056
74,16.320306396484398,0.5341156216127331,5.672855911151429,5,forte,Quinto,99037.3,0.48871362
75,19.441796875000023,0.5221664295823006,7.191743628005015,5,forte,Quinto,99122.45,0.48871362
76,18.875085449218773,0.5258207834418761,6.661434783650964,5,forte,Quinto,99146.84,0.48871362
77,18.315087890625023,0.5289228864676461,6.222476836058823,5,forte,Quinto,99136.38,0.48871362
78,17.922357177734398,0.5301093488136734,6.259688768093554,5,forte,Quinto,99078.0,0.48871362
79,17.470300292968773,0.5315871318788136,6.03575756290271,5,forte,Quinto,98984.2,0.48871362
80,17.060296630859398,0.5325998174042651,5.602061067802982,5,forte,Quinto,98963.41,0.48871362
81,16.693017578125023,0.5334065281985844,5.498176322646305,5,forte,Quinto,98980.31,0.48871362
82,25.81026611328128,0.4733715591495893,6.8236761479906045,6,forte,Sexto,98857.47,0.35429657
83,30.8151794433594,0.5059609124557958,5.253141113160234,2,forte,Segundo,98493375.0,0.42751235
84,28.257928466796898,0.5182984074074493,5.434122445472746,3,forte,Terceiro,98588.17,0.42751235
85,20.73262939453128,0.5399890546960846,5.468670863110298,1,forte,Primeiro,98910.92,0.49040952
86,21.159936523437523,0.5389655048015427,5.830058728583577,8,forte,Oitavo,98791.58,0.49040952
87,20.911462402343773,0.5395475859915643,5.689093482665367,8,forte,Oitavo,98842.92,0.49040952
88,10.643304443359398,0.5229006315498822,9.09084585993764,5,forte,Quinto,99684445.0,0.3644694
89,12.430474853515648,0.5262322018301724,9.335624445009358,5,forte,Quinto,99789.74,0.3644694
90,11.832421875000025,0.5276126554690069,9.464224434503567,5,forte,Quinto,99757.28,0.3644694
91,34.67550048828127,0.5060877065095498,9.973350170033447,8,muito_forte,Oitavo,98658.24,0.4284538
92,31.35811767578128,0.5091043414387935,3.8209302081042176,8,forte,Oitavo,98577.83,0.4284538
93,10.206323242187525,0.5268720532938799,5.342435441263298,5,forte,Quinto,99361.21,0.36795253
94,13.839868164062525,0.5010246957587162,6.821985014499488,5,forte,Quinto,99325625.0,0.36795253
95,13.111230468750025,0.5063285369012089,6.425217368685421,5,muito_forte,Quinto,99331.05,0.36795253
96,12.439569091796898,0.512634248634177,5.640799507028522,5,muito_forte,Quinto,99326945.0,0.36795253
97,11.829858398437525,0.5161641572518626,4.949472512864221,5,muito_forte,Quinto,99317.33,0.36795253
98,11.371423339843773,0.5178347701176319,4.7640791306218295,5,forte,Quinto,99279125.0,0.36795253
99,10.982720947265648,0.5209414137238947,4.817176288007203,5,forte,Quinto,99256.84,0.36795253
100,10.662011718750025,0.5235794306960749,5.042086390480282,5,forte,Quinto,99272.7,0.36795253
101,10.407067871093773,0.5251209485598777,5.215494646491347,5,forte,Quinto,99301.78,0.36795253
102,21.453485107421898,0.5050948316194096,19.59772771001877,5,forte,Quinto,99598.44,0.34873435
103,22.421228027343773,0.5327724616374454,6.643436891355163,1,forte,Primeiro,98822.14,0.4298065
104,22.2355895996094,0.5318356124833005,7.208015669779939,1,forte,Primeiro,98864984.0,0.4298065
105,12.489495849609398,0.5180524311372381,6.866311235260925,5,muito_forte,Quinto,99485.78,0.36773428
106,13.123498535156273,0.5190096349894378,5.538333235771923,5,forte,Quinto,99549.77,0.36773428
107,14.171258544921898,0.5101919052335571,7.7535437810647885,5,forte,Quinto,99443.92,0.36773428
108,13.706964111328148,0.5117343682012212,7.711122897319468,5,forte,Quinto,99402.92,0.36773428
109,13.296228027343773,0.5137590285689582,7.426233236216774,5,muito_forte,Quinto,99409.39,0.36773428
110,12.893579101562525,0.5158031425231351,7.067746432099383,5,muito_forte,Quinto,99440.7,0.36773428
111,23.199975585937523,0.5289582891709055,7.246192192848802,1,forte,Primeiro,98772.7,0.43074706
112,16.574304199218773,0.5114414596009447,5.9065707962586265,5,forte,Quinto,99352.03,0.36565274
113,15.784875488281273,0.5174688377201139,5.602697649960854,5,forte,Quinto,99340484.0,0.36565274
114,15.187341308593773,0.5215173220281851,5.44938060240182,5,forte,Quinto,99285.06,0.36565274
115,22.68941650390628,0.503590994125149,6.2372226602904135,8,forte,Oitavo,98640.62,0.34794337
116,23.253564453125023,0.4987562014422022,5.947558165547821,8,forte,Oitavo,98538.3,0.34794337
117,22.862573242187523,0.5007424280708291,6.285688302361756,8,forte,Oitavo,98556.13,0.34794337
118,20.14058837890628,0.5428044127576855,5.607877649468167,5,muito_forte,Quinto,99111.45,0.41565216
119,20.290307617187523,0.5396963363457136,6.475674010376689,5,forte,Quinto,99013.11,0.41565216
120,20.190698242187523,0.5414502084214777,6.169070543340874,5,muito_forte,Quinto,99052.89,0.41565216
121,28.034448242187523,0.5059893597244639,11.765312247398473,1,forte,Primeiro,99044.91,0.32999685
122,32.17879638671877,0.4916088451375723,14.786141390967977,1,forte,Primeiro,99031.86,0.32999685
123,26.244073486328148,0.5098988410872691,3.752031454944967,4,forte,Quarto,98832875.0,0.33000934
124,30.7224060058594,0.4964627120437583,14.062545105027342,1,forte,Primeiro,99126.31,0.33000934
125,37.16982421875002,0.4855843521639928,1.2133602220106052,6,forte,Sexto,98943.18,0.35221496
126,36.73787841796877,0.4569395011422038,2.3155615332247192,6,forte,Sexto,98896.56,0.35221496
127,19.117089843750023,0.5414890877269914,8.519301842653409,5,forte,Quinto,99272.99,0.4172494
128,19.3459411621094,0.5391805606425563,7.315285481630741,5,forte,Quinto,99075.14,0.4172494
129,19.12398681640628,0.5403383628979902,7.85667658541904,5,forte,Quinto,99119.59,0.4172494
130,18.985864257812523,0.5412782403211461,8.44804678016834,5,forte,Quinto,99184.05,0.4172494
131,17.748681640625023,0.5287588954078767,5.168063182154695,8,forte,Oitavo,99004.85,0.3505559
132,19.49727783203128,0.5056759131164745,3.7628907290695968,7,forte,Sétimo,98947.11,0.3505559
133,19.117517089843773,0.5067469063418769,3.5633295969211685,7,forte,Sétimo,98909.92,0.3505559
134,18.638818359375023,0.5185621068263404,5.021664103089747,8,forte,Oitavo,98904266.0,0.3505559
135,18.298120117187523,0.5236574297731121,5.074484855761236,8,forte,Oitavo,98943.19,0.3505559
136,30.179956054687523,0.5204799573983714,0.8028327758371705,8,muito_forte,Oitavo,99113.36,0.4736842
137,16.540795898437523,0.5343908985528735,1.6757644218987053,4,muito_forte,Quarto,99326.92,0.4158215
138,17.327661132812523,0.5347253677796046,1.5071467424680816,4,forte,Quarto,99362.3,0.4158215
139,19.588311767578148,0.5291414513204082,3.875326205206411,4,forte,Quarto,99272.61,0.4158215
140,18.186791992187523,0.5274627327018736,2.161175659278971,4,forte,Quarto,99232.44,0.4158215
141,17.672021484375023,0.5303448418732195,2.57184257701985,4,forte,Quarto,99183.26,0.4158215
142,17.229302978515648,0.5316092295832199,1.7169357644297094,5,forte,Quinto,99207.34,0.4158215
143,16.825646972656273,0.53334193679055,1.3859890333253075,4,forte,Quarto,99248.02,0.4158215
144,18.178979492187523,0.5191005402515847,4.730395475360704,7,forte,Sétimo,99119414.0,0.33937562
145,22.471215820312523,0.4978682726239476,4.404274485334509,3,forte,Terceiro,99029.4,0.33937562
146,20.187829589843773,0.5020907838149179,3.755591854133395,4,forte,Quarto,99020.8,0.33937562
147,19.558984375000023,0.4985760132784479,1.982556392685425,4,forte,Quarto,99007.16,0.33937562
148,19.131005859375023,0.5001928357194854,0.3897905626410732,7,forte,Sétimo,99011.17,0.33937562
149,21.15572509765628,0.5356583639426815,4.540038452837652,5,forte,Quinto,98956.99,0.34305808
150,21.200585937500023,0.5322669747161574,5.357901744305768,5,forte,Quinto,98825.84,0.34305808
151,21.201440429687523,0.5337241171436372,5.007929153132603,5,forte,Quinto,98877.64,0.34305808
152,19.552178955078148,0.5221983681688478,5.829331411412205,5,forte,Quinto,99157.34,0.47029206
153,32.74624023437502,0.4695842077500069,9.05766172366028,1,forte,Primeiro,98234.28,0.34196892
154,26.794244384765648,0.5062124114025252,7.512628767736409,1,forte,Primeiro,99164.86,0.2886825
155,33.01101074218752,0.4549593523265341,5.849302285137212,1,forte,Primeiro,99302.48,0.28131312
156,36.29696044921877,0.4409228202045117,7.05093850001133,1,forte,Primeiro,99276.34,0.28131312
157,38.37398681640627,0.4306220778093739,7.752374197948544,1,forte,Primeiro,99210375.0,0.28131312
158,39.79342041015627,0.4228500034760557,8.69239632340279,1,forte,Primeiro,99129.72,0.28131312
159,38.82113037109377,0.4685983891505854,4.969570139853619,8,forte,Oitavo,99253.57,0.2492276
160,41.47994384765627,0.4617224458756246,6.143686840289598,8,forte,Oitavo,99249836.0,0.2492276
161,43.98110351562502,0.4526356341299725,6.152306181057257,8,forte,Oitavo,99161.42,0.2492276
162,44.61434326171877,0.4423612668764112,6.2949735606868185,8,forte,Oitavo,99038.08,0.2492276
163,43.5517517089844,0.4305266223572497,7.038258152203573,8,forte,Oitavo,98766.92,0.2492276
164,28.795007324218773,0.5089592622134841,7.228354684032189,8,forte,Oitavo,99321766.0,0.29197255
165,26.96749267578128,0.518043669612351,5.938970112177858,5,extremo,Quinto,99517.41,0.28871083
166,28.619317626953148,0.5083570681131172,6.900611510742294,5,forte,Quinto,99549.81,0.28871083
167,38.61516723632815,0.421434135675844,4.708073275321067,1,forte,Primeiro,99252.78,0.29411763
168,38.03255615234377,0.4172917217004877,3.5865410050571125,1,forte,Primeiro,99138.86,0.29411763
169,36.85518798828127,0.4195574782388345,4.2349987096880675,8,forte,Oitavo,99110.36,0.29411763
