,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure
1211,39.74923095703127,0.4495334271716575,7.322863251887861,8,extremo,Oitavo,983.2697
1213,39.33440551757815,0.4453717945155864,7.931134060953274,8,muito_forte,Oitavo,982.4728
1214,36.54293212890627,0.4504351851791413,8.724685663660868,1,muito_forte,Primeiro,983.07484
1215,33.1688171386719,0.45877057867935,11.433837654700337,1,muito_forte,Primeiro,983.9997
1216,30.827539062500023,0.4696731675214233,10.19967971745507,1,forte,Primeiro,984.7584
1488,29.359979248046898,0.4812765069488036,10.92863248075797,1,forte,Primeiro,986.1586
1493,35.6732116699219,0.474131660067438,13.434890800853502,8,forte,Oitavo,990.31484
1494,38.82216796875002,0.4601973369964012,13.41780436072368,8,forte,Oitavo,990.2024
1495,40.29708251953127,0.4526596726802197,12.733602497523318,8,forte,Oitavo,989.5256
1496,42.69759521484377,0.4455983938767889,12.873401912660158,8,muito_forte,Oitavo,988.6334
1497,44.03499755859377,0.4425991747765053,11.990692809519386,8,muito_forte,Oitavo,987.1567
1498,44.67604980468752,0.4401469478874478,9.988710754614315,8,muito_forte,Oitavo,985.74766
1499,43.77358398437502,0.4365580898640123,6.2388634372297815,8,muito_forte,Oitavo,985.0089
1501,42.01693115234377,0.4356933839248638,4.7774951195967965,8,muito_forte,Oitavo,984.31766
1502,38.80410156250002,0.436438290459812,5.428033320487803,8,forte,Oitavo,984.2266
1503,34.76702270507815,0.4473197737459622,6.17907865697114,8,forte,Oitavo,985.0405
1614,26.58175048828128,0.5057142690781576,10.8199679673793,4,forte,Quarto,996.1331
1617,29.617028808593773,0.4983411675879263,8.364118475083695,5,forte,Quinto,993.6666
1706,21.62960205078128,0.4756115419406641,5.550787452453354,5,forte,Quinto,991.90984
1782,38.1153503417969,0.484485242767069,5.71987530527478,8,extremo,Oitavo,989.38086
1784,32.26699218750002,0.5157542450126311,10.670177847322933,4,forte,Quarto,988.84734
1785,31.736657714843773,0.5106869624312521,5.817201847286191,4,forte,Quarto,987.0105
1791,30.779809570312523,0.482245296980936,5.821498835114458,1,forte,Primeiro,983.6191
2075,37.72524414062502,0.452638642289981,3.6217963781992437,6,forte,Sexto,982.6183
2077,36.40242919921877,0.4530931103516329,2.115831501105203,6,forte,Sexto,981.2664
2078,34.36373291015627,0.4605434063951832,1.6210029788329319,8,forte,Oitavo,981.8092
2079,31.76510009765628,0.4725525761272754,2.200638902235038,8,forte,Oitavo,982.833
2080,29.912683105468773,0.4810362247820294,4.448390602637859,1,forte,Primeiro,983.8267
2186,14.942163085937525,0.5285498802195873,2.863392493856131,5,muito_forte,Quinto,992.74625
2201,18.693902587890648,0.5208632429522776,6.110459751496363,5,forte,Quinto,993.0304
2202,17.730554199218773,0.5267181169564938,5.393658668400332,5,forte,Quinto,992.8194
2205,15.873864746093773,0.5228227315571177,3.026451019787593,5,forte,Quinto,991.76625
2206,15.398889160156273,0.527428450480685,3.4743384655018335,5,forte,Quinto,991.9245
2207,15.094262695312525,0.5302700999030329,3.7195940056130783,5,forte,Quinto,992.0767
2313,35.95522460937502,0.4992983118295438,3.775089843676392,3,forte,Terceiro,990.4388
2352,28.853906250000023,0.4897165721473018,7.365015399683246,1,forte,Primeiro,984.4274
2353,27.87789306640628,0.4946834794841006,9.000748217465475,1,forte,Primeiro,985.11766
2354,25.20943603515628,0.5260324607807183,7.833112357716139,1,forte,Primeiro,986.5053
2362,36.88796386718752,0.4852501297964922,6.633715523683234,7,forte,Sétimo,982.87
2416,27.965478515625023,0.5156037656952704,7.4308902895872,2,forte,Segundo,986.74445
2484,21.363824462890648,0.5135175690837768,6.402493352186598,4,forte,Quarto,992.8567
2489,20.661492919921898,0.518952137510455,5.928619762521357,4,forte,Quarto,992.7883
2490,20.027612304687523,0.5236234555352829,5.268006825033694,4,forte,Quarto,992.9211
2616,29.513024902343773,0.4789808251400519,12.012233082328788,1,forte,Primeiro,986.8188
2634,26.188806152343773,0.5020518511608041,5.258573611256215,2,forte,Segundo,987057.0
2636,25.661889648437523,0.5068270978973589,7.0391828427284535,1,forte,Primeiro,986.6383
2637,24.762780761718773,0.5066808379924091,9.29174166457239,1,forte,Primeiro,986.72375
2688,27.183984375000023,0.5208979594986282,8.159017453765061,2,forte,Segundo,987.58375
2689,26.725854492187523,0.5229485165568003,5.96388571132446,2,forte,Segundo,988.95125
2702,29.129785156250023,0.5224045813113118,3.382907470053887,2,forte,Segundo,984.0186
2762,18.610009765625023,0.5318469678803058,4.860275636126491,1,forte,Primeiro,992.5336
2778,21.055017089843773,0.512885908943335,3.1007995516909155,3,forte,Terceiro,992.7247
2779,20.416040039062523,0.5118101840425314,2.281553267336864,3,forte,Terceiro,992.3814
2780,19.848748779296898,0.5158445050207243,2.0496728490225595,2,forte,Segundo,991.8789
2781,19.396875000000023,0.5287517609136029,4.592072842800798,2,forte,Segundo,991.4304
3165,25.161767578125023,0.440618479820675,8.378967210074396,5,forte,Quinto,986.8909
3166,24.94893798828128,0.444999181830536,10.117474952180324,5,forte,Quinto,987.18016
3167,25.021264648437523,0.4468142749771693,10.908099149047924,5,forte,Quinto,987.8519
3216,26.43941650390628,0.4843392125859523,5.138709544323225,1,forte,Primeiro,985.3502
3221,35.49373779296877,0.4671457227303033,4.745831818664289,7,forte,Sétimo,989.3681
3222,37.88161621093752,0.4533246546440593,5.1547639612215805,7,forte,Sétimo,989.0944
3223,39.40059814453127,0.4395322202849965,4.282021215972043,6,muito_forte,Sexto,988.51016
3224,40.46651611328127,0.4292133811644432,3.6096061492263,6,muito_forte,Sexto,987.6519
3225,40.6592956542969,0.4221481791433139,5.456349051697256,5,muito_forte,Quinto,986415.0
3226,40.37667236328127,0.4152683629084423,8.568571484727023,5,muito_forte,Quinto,985.3633
3227,39.37941894531252,0.4019265392925172,10.294200962674964,5,muito_forte,Quinto,984.4798
3229,37.06441650390627,0.4008502129301624,10.600837976183055,5,muito_forte,Quinto,983.9484
3230,34.37478027343752,0.4134046004945286,6.404678136500438,5,forte,Quinto,983.5278
3231,31.260552978515648,0.4421590911456166,2.9738393957605194,3,forte,Terceiro,984.20914
3232,28.0895935058594,0.4560896098407216,5.00123384460853,2,forte,Segundo,985.2017
3233,23.95772705078128,0.4873286190209932,2.0459065553235534,2,forte,Segundo,986.8721
3234,23.472222900390648,0.4889318972592313,2.084166177910151,4,forte,Quarto,986.379
3235,23.257409667968773,0.4925693064593718,2.3978286030285307,5,forte,Quinto,985.88984
3237,22.213922119140648,0.5090981208674323,3.53477752310253,7,forte,Sétimo,985.3744
3238,21.732995605468773,0.5193897132072715,5.496539697977982,7,forte,Sétimo,985.8586
3239,21.363702392578148,0.5228690660952507,5.990555495124221,7,forte,Sétimo,986.61984
3241,28.816735839843773,0.4541030452815123,4.184561661060341,1,forte,Primeiro,985.06055
3252,27.6274353027344,0.4615441951267129,6.787832082447776,1,forte,Primeiro,985.7006
3257,27.049920654296898,0.466725930544543,7.084406333571878,1,forte,Primeiro,986.00484
3258,26.580010986328148,0.4679186009747508,7.816249756933628,1,forte,Primeiro,985.8119
3259,26.666650390625023,0.464594957547694,8.620844754426756,8,muito_forte,Oitavo,985.59164
3260,26.605310058593773,0.4615918285953039,10.275101399856755,8,muito_forte,Oitavo,985.5745
3261,26.296960449218773,0.4645144517826399,9.845243897908128,1,forte,Primeiro,985.7486
3262,25.88863525390628,0.4665246642941517,10.370607698333355,1,forte,Primeiro,986.2919
3263,25.717614746093773,0.4685777858200798,10.444290301074766,1,forte,Primeiro,987.0071
3275,37.97261962890627,0.4768241227233816,4.380380361409218,4,forte,Quarto,985.9214
3277,36.28615722656252,0.4754358663240342,7.383641848643607,3,forte,Terceiro,985.5072
3496,32.24703369140627,0.4494308910333782,8.785780160503984,5,forte,Quinto,987.7363
3531,27.130303955078148,0.5088687333175973,10.804003370967273,2,forte,Segundo,988.8312
3535,33.49260864257815,0.4930461203337149,12.812362543755302,1,forte,Primeiro,990.0133
3799,39.56704101562502,0.4394619009361165,4.902240174559582,2,forte,Segundo,989.2667
3810,22.62911376953128,0.500344860279522,5.636839293600675,1,forte,Primeiro,986.9216
4081,25.475183105468773,0.4720382837098802,8.040244782198803,1,forte,Primeiro,987.10625
4092,24.526513671875023,0.4787408229658106,8.037766091931907,1,forte,Primeiro,987.3992
4097,23.773461914062523,0.4859868113273396,7.784805239429199,1,forte,Primeiro,987.2625
4098,23.17257080078128,0.491597336516668,7.56867146302615,1,forte,Primeiro,986.89266
4099,22.65767822265628,0.4952813066144547,7.6198986863617355,1,forte,Primeiro,986.40984
4100,22.226098632812523,0.4976185079689428,8.148864718675908,1,forte,Primeiro,986.0385
4205,16.278710937500023,0.5196130017754852,18.667053826428145,5,forte,Quinto,100.127516
4206,16.843896484375023,0.5160113172011288,18.866329458862463,5,forte,Quinto,100.13359
4207,17.559716796875023,0.5137829448844499,18.230260354501645,5,forte,Quinto,100.068734
4352,43.0834899902344,0.4707716535494626,13.040334046545675,8,forte,Oitavo,987.0691
4353,39.20693359375002,0.4967872012081195,13.66788770194674,1,forte,Primeiro,986.2139
4354,37.06914672851565,0.4870391561142607,9.897517264052054,1,forte,Primeiro,984655.0
4374,37.1920104980469,0.4615026228160572,17.500642711082246,1,forte,Primeiro,990.9339
4375,39.17000732421877,0.4530170336398385,16.47869989782454,1,forte,Primeiro,990206.0
4376,40.07070312500002,0.4478443588024415,15.454236451295227,1,forte,Primeiro,989.15766
4403,30.543756103515648,0.4985939149402895,2.5266725475278866,5,forte,Quinto,983.3367
4427,28.556420898437523,0.4983977410358595,11.76458729618717,8,forte,Oitavo,987.8195
4665,42.96099243164065,0.4365639055387485,9.694803621608859,1,forte,Primeiro,987.5675
4671,33.70839843750002,0.4404448535522576,7.370226053397023,2,forte,Segundo,984.90484
4672,31.37642822265628,0.4491005111423796,8.410931404476695,2,forte,Segundo,985.2067
4691,34.99456176757815,0.4866739498452257,6.5046627232626975,3,forte,Terceiro,981.4744
4778,12.671228027343773,0.5361208542373489,5.656298941860218,5,forte,Quinto,994.5244
4796,13.793267822265648,0.5276660513157352,5.518069295525459,5,forte,Quinto,993.5508
4797,13.568414306640648,0.5317278779095029,4.928100237605765,5,forte,Quinto,993.16984
4798,13.143823242187525,0.534228806619912,5.291539704040771,5,forte,Quinto,993.2408
4799,12.946374511718773,0.5349369374101482,5.856167808453899,5,forte,Quinto,993.8133
4916,23.706079101562523,0.5246834066779184,6.754251532347,8,forte,Oitavo,986.8439
4917,23.560327148437523,0.5234224986435675,8.438682936654658,1,forte,Primeiro,986.61766
4918,23.645654296875023,0.5244548871100223,8.06632822406569,1,forte,Primeiro,986.9761
4919,23.546899414062523,0.5265252232435157,7.62264543638902,1,forte,Primeiro,987.1444
4951,42.44295654296877,0.4384288333357629,13.79789858595905,1,forte,Primeiro,988.9742
4953,42.1949401855469,0.4292348387324004,10.847210739200815,1,forte,Primeiro,987.1019
4954,42.88265380859377,0.4242964191070134,9.748877500116008,1,forte,Primeiro,986.05766
4957,38.11110839843752,0.4483541201628457,5.712206306113132,1,forte,Primeiro,984.9728
4981,28.309381103515648,0.5291444932295232,8.752386544346948,1,forte,Primeiro,982.04734
5065,16.605310058593773,0.5115569925917509,6.277162413152917,5,muito_forte,Quinto,995303.0
5066,11.085778808593773,0.535028065946919,4.683583284426809,4,extremo,Quarto,995.6605
5067,12.549340820312525,0.5324322942346751,2.957217678520051,4,muito_forte,Quarto,996.234
5076,15.189904785156273,0.5194039182661697,5.610311349819281,5,extremo,Quinto,995.6228
5081,14.121057128906273,0.5219115931328142,5.350377501476302,5,muito_forte,Quinto,995.66984
5082,13.381494140625025,0.5230080288422045,4.988827125117549,5,muito_forte,Quinto,995.6053
5083,12.816186523437525,0.5159629049295891,3.39331914892821,5,muito_forte,Quinto,995137.0
5084,12.281549072265648,0.5230772612608134,4.232274009346735,5,muito_forte,Quinto,994.74055
5085,11.806665039062525,0.5323997930709049,6.1089770509579715,5,extremo,Quinto,994.7099
5086,11.486352539062525,0.5350812177145823,7.0332076134650165,5,extremo,Quinto,994.8387
5087,11.331445312500025,0.5366292045527484,6.539540011752329,5,extremo,Quinto,995.2142
5236,34.49068603515627,0.4595963822617696,7.209111399029542,1,forte,Primeiro,990.2155
5238,41.89016113281252,0.4297737890444186,10.008705320161253,1,forte,Primeiro,990.1135
5240,44.46767578125002,0.4151954309512944,8.540419806700358,1,forte,Primeiro,988.3267
5241,45.61016235351565,0.4100438405720998,7.221691023525604,1,forte,Primeiro,987.44055
5242,45.31295166015627,0.4079421033270615,6.644270442430829,1,forte,Primeiro,986.31016
5243,43.26418457031252,0.4241317888258024,5.947206314993838,2,muito_forte,Segundo,985.7707
5245,40.28054199218752,0.4486625339040715,10.905806517719718,2,extremo,Segundo,985.8579
5246,35.04671630859377,0.4579813158299292,6.889805876497686,2,forte,Segundo,985.99414
5250,25.37740478515628,0.5083673905794184,4.437670836975725,8,forte,Oitavo,988.6265
5251,25.0778747558594,0.5087454631927796,5.841717653139113,8,forte,Oitavo,988.3648
5252,24.93721923828128,0.5109421569544276,5.972761304320016,8,forte,Oitavo,988.0636
5253,24.721612548828148,0.5083950523446289,4.910572780170061,1,forte,Primeiro,988.11305
5254,24.370935058593773,0.5109329285377353,5.65251844350909,1,forte,Primeiro,988.2569
5255,24.207666015625023,0.5130795999681084,5.345735411109195,2,forte,Segundo,988.6974
5353,17.152124023437523,0.4943938517138826,7.737098935615132,5,forte,Quinto,993.6702
5354,11.004632568359398,0.51753920887857,1.9117134428860711,6,extremo,Sexto,993.9553
5355,12.545617675781273,0.5187808140912765,1.412143007395203,6,muito_forte,Sexto,994.7119
5364,16.055169677734398,0.502790954946607,7.018277925350564,5,muito_forte,Quinto,993.9884
5369,14.932885742187525,0.5110953864272508,6.162704928511559,5,extremo,Quinto,993.8797
5370,13.959863281250025,0.5131160398162173,5.207689261459021,4,muito_forte,Quarto,994.00484
5371,13.233453369140648,0.5145202437942779,4.756167627128363,5,muito_forte,Quinto,993.5676
5372,12.658532714843773,0.518854822301465,4.822259059903854,5,muito_forte,Quinto,993.04516
5373,12.154748535156273,0.5212871590600224,4.712491390251395,5,muito_forte,Quinto,992.9683
5374,11.733056640625025,0.5204808120526555,4.0590776008048675,5,extremo,Quinto,992.93836
5375,11.359338378906273,0.5157270948461042,2.6978728940386123,5,extremo,Quinto,993.4388
5520,28.986657714843773,0.4770645808862221,3.3996256253269617,2,forte,Segundo,987.74234
5521,27.791162109375023,0.4856353030799123,4.044647286022397,2,forte,Segundo,988.8461
5522,25.632104492187523,0.5119946061584312,2.229154850005236,1,forte,Primeiro,989.6958
5524,36.34243164062502,0.4629978121470953,2.381092804145716,1,forte,Primeiro,991313.0
5525,40.88604125976565,0.4481563061617345,3.428029048634651,1,forte,Primeiro,991.6382
5526,44.14470825195315,0.438864884750845,3.669555245639337,1,forte,Primeiro,991.17734
5527,45.62969360351565,0.4328426484779478,4.725999742566095,1,forte,Primeiro,990.5261
5528,47.08779296875002,0.4278351138720393,5.684820169649238,2,forte,Segundo,989.7387
5529,46.37770996093752,0.4264460403073075,5.524666346533738,2,forte,Segundo,988783.0
5530,46.61190185546877,0.4235420668487659,4.837126473320067,2,forte,Segundo,987.4272
5531,44.68129882812502,0.4266792628847194,3.9196576254034654,1,forte,Primeiro,986.9053
5532,27.023370361328148,0.4867584883125738,5.683574752598898,2,forte,Segundo,989.40164
5533,41.81215820312502,0.4275685580694825,5.313979609819532,2,muito_forte,Segundo,986.41086
5534,37.67598876953127,0.448160499240073,13.273172022916604,2,muito_forte,Segundo,986.3483
5537,26.44429931640628,0.4895804768490029,6.748830893047829,1,forte,Primeiro,989.2391
5538,26.139916992187523,0.4924168100873511,6.746147032280475,1,forte,Primeiro,988.78734
5539,25.773797607421898,0.4950833588270465,6.880170095430739,1,forte,Primeiro,988.16
5540,25.3674255371094,0.4966477907640833,6.75233844670164,1,forte,Primeiro,987.73266
5541,25.307763671875023,0.5080656278235915,3.4646834925833376,2,forte,Segundo,987.9575
5542,24.827783203125023,0.5103239319538441,2.549406533185478,1,forte,Primeiro,988.3636
5543,24.33272705078128,0.5167225600116344,2.5787968741271765,1,forte,Primeiro,989.0231
5641,17.637902832031273,0.4987017415874782,4.5669711524085805,5,forte,Quinto,992.2258
5642,11.930474853515648,0.5216391597490413,3.1496421450176686,2,forte,Segundo,992.8959
5643,13.382470703125025,0.5216303539472302,2.1348135443247607,2,forte,Segundo,993.42266
5652,16.295190429687523,0.4893512109365706,2.6797036348663155,5,forte,Quinto,992.4227
5657,15.343835449218773,0.4923527070080682,0.8535066428901251,5,forte,Quinto,992177.0
5658,14.571160888671898,0.496212536951052,1.0651392150250647,8,forte,Oitavo,992.3229
5659,13.975762939453148,0.4998574192588431,1.968210917529277,8,forte,Oitavo,992033.0
5660,13.512475585937525,0.5031133413948582,2.2765295806607737,8,forte,Oitavo,991.8323
5661,13.069696044921898,0.511113626926924,3.5064780163168336,1,forte,Primeiro,991.6989
5662,12.687890625000025,0.5162609218354133,3.633252940565936,1,forte,Primeiro,991.9345
5663,12.313317871093773,0.5195616212967353,3.213821192751955,1,forte,Primeiro,992.37125
5789,34.59914550781252,0.4929406971902126,14.279585117185817,1,muito_forte,Primeiro,988.1731
5790,37.67916259765627,0.4844415068797593,13.231528315900395,8,forte,Oitavo,987.8678
5791,38.67635498046877,0.4812905140691769,10.686062458437721,8,forte,Oitavo,987.0681
5792,37.33431396484377,0.4818658548121609,9.617846944583297,1,forte,Primeiro,986.0723
5793,38.53572998046877,0.4785107142564116,8.759424111046657,1,muito_forte,Primeiro,984.5819
5794,37.96721801757815,0.4814728585811408,6.986358267489115,8,forte,Oitavo,983.3027
5810,25.61422119140628,0.5019167625308529,5.929815689993585,1,forte,Primeiro,990.0322
5814,42.38179931640627,0.4344100706234647,10.903542726129785,1,forte,Primeiro,990.80375
5815,44.6468444824219,0.4252284583051618,9.083189243742297,1,forte,Primeiro,989.8734
5816,46.50478515625002,0.418759345198099,8.048552270590726,1,forte,Primeiro,988.9664
5817,46.37508544921877,0.4158906957810074,7.44370259681557,1,forte,Primeiro,987883.0
5819,44.17550048828127,0.4269206792089834,6.976494257137696,1,forte,Primeiro,986.16164
5820,27.329614257812523,0.4851982646051483,6.244038280613185,1,forte,Primeiro,989.4013
5821,41.75042114257815,0.4306557005055513,4.585598004477954,2,forte,Segundo,985579.0
5822,38.25209960937502,0.4364621829658991,7.098427481656611,3,forte,Terceiro,985.4063
5823,34.88540039062502,0.4484820002908791,7.5214496866728675,3,forte,Terceiro,985547.0
5824,32.2352233886719,0.4591177617389351,8.873445231369141,2,forte,Segundo,986.4201
5825,26.896997070312523,0.4886207062967815,5.903912198062579,1,forte,Primeiro,989.47016
5826,26.464959716796898,0.4916178595171133,5.760746910373502,1,forte,Primeiro,989.1177
5827,25.928735351562523,0.4953177804202479,5.527739372716895,1,forte,Primeiro,989.1062
5828,25.530389404296898,0.4987041063265655,5.249839713824598,1,forte,Primeiro,988.777
5829,25.035241699218773,0.5011532358575445,6.678803104604701,1,forte,Primeiro,988.13266
5830,24.768945312500023,0.5021478815350024,6.67070484453427,1,forte,Primeiro,988.8134
5831,24.494561767578148,0.5039970032304939,7.076113333725557,1,forte,Primeiro,989.2611
5928,21.228051757812523,0.4708085924727501,7.462299763918527,4,forte,Quarto,991.5708
5929,19.810327148437523,0.4794667926566209,6.7613815173276235,4,extremo,Quarto,992008.0
5930,15.182153320312525,0.5116947655851577,5.8694828552304585,1,forte,Primeiro,992.7918
5940,18.476159667968773,0.4882939213646641,6.274306227651674,3,extremo,Terceiro,992.20266
5945,17.479699707031273,0.4935489270348245,6.420882477903657,3,muito_forte,Terceiro,992.50695
5946,16.813195800781273,0.4980586158888239,6.654940174429233,2,muito_forte,Segundo,992.4951
5947,16.358422851562523,0.5017435367554912,6.179111720851894,2,muito_forte,Segundo,992.42164
5948,15.995385742187525,0.502867632954732,5.499935790199877,2,muito_forte,Segundo,992.1302
5949,15.743402099609398,0.5037970939730273,7.094849203043462,2,muito_forte,Segundo,991.9936
5950,15.621118164062525,0.5058284084628639,6.419509375123383,2,forte,Segundo,991.9635
5951,15.412866210937525,0.5075024463974307,5.980344153093,2,forte,Segundo,992.29516
6026,24.079919433593773,0.4928036401854241,4.971791263580392,6,forte,Sexto,988.9053
6046,24.805932617187523,0.4810334113770836,5.717128164553492,5,forte,Quinto,987.1844
6047,24.216668701171898,0.4861480107536882,5.545272342779537,6,forte,Sexto,988.1386
6096,30.652490234375023,0.466718190237232,8.54783242701637,2,forte,Segundo,987.3641
6097,29.658105468750023,0.4722482966202674,7.563643523419668,2,forte,Segundo,988.1838
6109,41.03682861328127,0.4405333593475192,8.716492641002388,2,forte,Segundo,985.6961
6110,37.1413513183594,0.4462480606814654,10.408064947662448,2,forte,Segundo,985.0864
6111,34.38140258789065,0.4560004386023417,6.540486570694676,2,forte,Segundo,985.7356
6112,32.09673461914065,0.4623514546843401,3.8151583384881804,1,forte,Primeiro,986.5206
6118,26.5256286621094,0.4921368205671775,7.721786059927511,1,forte,Primeiro,987.9893
6119,26.400964355468773,0.4928342922200895,8.293037234235587,8,forte,Oitavo,988.6849
6193,22.670007324218773,0.4861452185315775,6.055873818854889,3,forte,Terceiro,991.3831
6194,16.784326171875023,0.5189232715675745,7.131424415436464,1,forte,Primeiro,992155.0
6204,21.290185546875023,0.4953444948604897,5.83777167236712,2,forte,Segundo,991.5794
6209,20.219659423828148,0.501487570775467,5.65004317612761,2,forte,Segundo,991.5151
6210,19.3972106933594,0.5066428825051504,5.2579488387576365,2,forte,Segundo,991.67
6211,18.726098632812523,0.5119686202258116,5.002131002857576,1,forte,Primeiro,991.5301
6212,18.238946533203148,0.5161766277810773,4.737427555005428,1,forte,Primeiro,991.32516
6213,17.734643554687523,0.5192516392978452,6.766437231527394,2,forte,Segundo,991.1074
6214,17.474694824218773,0.5194637730841741,6.77074375228432,1,forte,Primeiro,991.1784
6215,17.115319824218773,0.519284431500095,6.986278266443554,1,forte,Primeiro,991.6221
