,skinTemp,RH,windspeed,windquad,UHIn,windquad_cat,surface_pressure,NDVI
1169,17.958703613281273,0.494530362890662,3.091985646814323,2,4,Segundo,99542.8,0.67982316
1170,17.125329589843773,0.5066419567006832,1.8883772955522686,8,4,Oitavo,99586484.0,0.67982316
1171,24.5876403808594,0.5085564824006342,9.73203313041942,4,4,Quarto,99348.25,0.50187737
1172,31.131768798828148,0.4811952785250817,0.6130616389643031,2,4,Segundo,99229.85,0.50263894
1173,22.334313964843773,0.4837522176589469,5.7722812583353065,4,4,Quarto,99032.01,0.50403345
1174,22.893579101562523,0.4694847869708233,5.824485076853728,4,4,Quarto,98927.11,0.50403345
1175,23.55928955078128,0.4910443149043964,6.027784990815435,1,4,Primeiro,99200.08,0.5025594
1176,24.885644531250023,0.4819078847193006,6.240396516285568,1,4,Primeiro,99090.81,0.5025594
1177,24.362359619140648,0.4841287247808622,6.363383788839896,1,4,Primeiro,99087945.0,0.5025594
1178,29.657861328125023,0.5052124691104887,4.6810864569946435,3,4,Terceiro,98685.8,0.75456476
1179,33.41768798828127,0.5035155020383679,7.923967857269204,3,4,Terceiro,98716.33,0.6762342
1180,33.03865966796877,0.4989183910743323,10.411037552671328,5,4,Quinto,98684.59,0.6762342
1181,19.393945312500023,0.5335547271621364,3.454125715673608,1,4,Primeiro,99280.14,0.66263396
1182,22.94820556640628,0.5215244110730636,3.9018503273026144,3,4,Terceiro,99370.22,0.66263396
1183,22.123559570312523,0.5218471867697178,3.5276352214649545,2,4,Segundo,99359234.0,0.66263396
1184,21.453912353515648,0.5212123055280707,3.0641141207696925,2,4,Segundo,99314984.0,0.66263396
1185,20.95504150390628,0.5244694408105927,3.0537351246843096,1,4,Primeiro,99255.14,0.66263396
1186,20.465600585937523,0.5304901610360512,3.795818836050658,1,4,Primeiro,99213.94,0.66263396
1187,20.06905517578128,0.5333773173099583,4.0451123631180295,1,4,Primeiro,99207.44,0.66263396
1188,19.73360595703128,0.5329230338986028,3.5512050074593566,1,4,Primeiro,99238336.0,0.66263396
1189,24.902612304687523,0.4965256114451531,8.564945297475198,5,4,Quinto,99055.04,0.5047676
1190,24.675134277343773,0.4979027754824998,8.899288938455573,5,4,Quinto,99032.8,0.5047676
1191,20.893243408203148,0.5429968101111293,4.7527850640363045,5,4,Quinto,99211.53,0.76096064
1192,22.890893554687523,0.5044857858955596,7.474100785353392,5,4,Quinto,99003.14,0.50535077
1193,25.72066650390628,0.4874440547060775,6.506240717484202,6,4,Sexto,98966.53,0.50535077
1194,24.997369384765648,0.4896657714326922,7.726787329212777,5,4,Quinto,98979945.0,0.50535077
1195,24.55318603515628,0.4919695314541507,9.276346776229824,5,4,Quinto,98914.11,0.50535077
1196,24.49703369140628,0.4938192878408827,9.387525518680839,5,4,Quinto,98881.59,0.50535077
1197,24.251794433593773,0.4956650647158233,8.318880052989918,5,4,Quinto,98884.27,0.50535077
1198,23.884912109375023,0.498486538993471,7.183494740609708,5,4,Quinto,98900375.0,0.50535077
1199,23.378198242187523,0.5016047958531618,6.815699841687149,5,4,Quinto,98932516.0,0.50535077
1200,28.932427978515648,0.5235461978075869,9.328700167917283,3,4,Terceiro,98923.75,0.78111845
1201,33.04079589843752,0.4951878609863102,3.7727925055722276,1,4,Primeiro,98575.7,0.7496561
1202,20.590112304687523,0.5378231704674609,2.576907125546463,1,4,Primeiro,99006.55,0.7842759
1203,29.983544921875023,0.5077045330022243,5.549919151501681,2,4,Segundo,98804.42,0.7816506
1204,19.08223876953128,0.5285426170674057,6.865486717068648,1,4,Primeiro,99226.98,0.65108854
1205,27.536004638671898,0.5176801910768012,5.4539505270075335,1,4,Primeiro,99217.77,0.35073173
1206,27.21480712890628,0.5227773827439122,4.507125170356964,7,4,Sétimo,99194.53,0.401453
1207,30.08223876953128,0.5071381656809495,7.9852660180213,6,4,Sexto,99049.09,0.401453
1208,36.11776123046877,0.4727151604676272,7.725328015125539,5,4,Quinto,99407.09,0.26033935
1209,35.89687500000002,0.4692921802472462,8.73720851596022,5,4,Quinto,99297375.0,0.26033935
1210,25.094079589843773,0.5190803929720437,4.934240598475897,4,4,Quarto,99474.55,0.38859496
1211,26.567254638671898,0.5327834983799847,4.953948035024094,5,4,Quinto,99346625.0,0.39962476
1212,27.11959228515628,0.5239792926141092,3.2517042366358058,4,4,Quarto,99352.83,0.39962476
1213,30.054040527343773,0.5048312874462505,10.468864698004111,7,6,Sétimo,99282.14,0.34656554
1214,32.90126953125002,0.4957111785375263,6.033526882142903,8,6,Oitavo,99237.8,0.34656554
1215,31.289208984375023,0.4889991892585466,18.182827823228834,5,4,Quinto,99506.89,0.31707317
1216,28.66671142578128,0.5089293945714907,17.098371691805202,5,4,Quinto,99491.3,0.31707317
1217,27.180017089843773,0.5097470695741467,15.647576907609684,5,4,Quinto,99504.42,0.31707317
1218,26.000878906250023,0.5099516785222573,14.146863567812662,5,4,Quinto,99535.79,0.31707317
1219,23.667077636718773,0.519226724595344,11.868682703312148,4,4,Quarto,99660.09,0.31707317
1220,25.420953369140648,0.5299297032656989,4.599606807914553,5,4,Quinto,99457.33,0.39016396
1221,44.44326171875002,0.3622433997275172,13.505744190389137,1,4,Primeiro,98956.9,0.25947216
1222,44.49984130859377,0.3592276690306002,11.052996850775726,1,4,Primeiro,98824.8,0.25947216
1223,29.410546875000023,0.5247937055419798,0.8740634296367624,4,4,Quarto,99515.89,0.33371103
1224,34.79006347656252,0.4460142040396224,8.726098053010839,8,4,Oitavo,99296734.0,0.26847225
1225,34.37050781250002,0.4962912185045944,4.996166967076615,1,4,Primeiro,99097016.0,0.32351002
1226,37.31621704101565,0.4830063537376033,5.329346654361418,8,4,Oitavo,99032.99,0.32351002
1227,38.86354980468752,0.473001699701989,5.36790914914662,8,4,Oitavo,98940.58,0.32351002
1228,39.4914489746094,0.4676157457463755,5.727258847438204,8,4,Oitavo,98825945.0,0.32351002
1229,38.97902832031252,0.4643825933450047,5.566809180834796,7,4,Sétimo,98688.36,0.32351002
1230,46.48220214843752,0.3782234247817538,10.485994426160735,8,4,Oitavo,98699.11,0.25904712
1231,26.010827636718773,0.5413322431434775,4.870264355547273,4,4,Quarto,99294.67,0.4197598
1232,28.481469726562523,0.5246629790051034,6.886337285774408,5,4,Quinto,99334664.0,0.4197598
1233,28.496362304687523,0.4935848434831318,9.046399288132758,1,4,Primeiro,98792.36,0.38087302
1234,34.5416198730469,0.4686321962872438,13.645909322392539,5,4,Quinto,99115016.0,0.24772549
1235,30.805017089843773,0.4812936845620474,9.003717168516907,4,4,Quarto,99176875.0,0.24772549
1236,27.602807617187523,0.5220249936873761,12.389810980422679,5,4,Quinto,99232.13,0.3547574
1237,28.83175048828128,0.5303873396692265,1.68198058084818,6,5,Sexto,99205.83,0.41781196
1238,28.113854980468773,0.4307670013311806,3.7467063948998813,6,4,Sexto,98928.97,0.2368692
1239,29.48848876953128,0.4664732266621663,5.153216307464224,5,4,Quinto,99314.69,0.2368692
1240,33.29091796875002,0.4610778633634724,8.586184072927352,5,4,Quinto,99344.49,0.2368692
1241,36.31838378906252,0.4584859291818427,9.634726334948482,5,4,Quinto,99363.19,0.2368692
1242,30.7700134277344,0.5018870489817164,12.403125803446258,7,4,Sétimo,99137.41,0.30017683
1243,29.757104492187523,0.5025090536466286,10.07229108133145,7,4,Sétimo,98928.95,0.30017683
1244,23.39132080078128,0.5365226867229673,4.373462477072998,4,5,Quarto,99493.09,0.30716065
1245,27.969842529296898,0.5309538241918728,4.6249026678530605,4,5,Quarto,99442.17,0.35993162
1246,31.427087402343773,0.4918501065425897,3.517611393192702,5,4,Quinto,98612.04,0.2299355
1247,29.368554687500023,0.4997473632888325,3.9607567074905923,5,4,Quinto,98656.28,0.2299355
1248,27.717065429687523,0.5193958389999472,7.7224760447824,1,4,Primeiro,99347875.0,0.3314302
1249,23.268334960937523,0.5265751223895168,6.751555066691873,8,4,Oitavo,98943.24,0.45071325
1250,21.84322509765628,0.5426406196589513,4.894383301329353,5,4,Quinto,99302484.0,0.41505507
1251,22.315454101562523,0.5399058141634732,6.850719640192462,5,4,Quinto,99267.17,0.41505507
1252,22.284936523437523,0.5408665282459835,6.521883589075065,5,4,Quinto,99228.05,0.41505507
1253,21.919854736328148,0.5422887376911789,6.503636110855904,5,4,Quinto,99177.53,0.41505507
1254,21.82247314453128,0.5425179784523868,6.264156744115508,5,4,Quinto,99161.8,0.41505507
1255,21.82686767578128,0.5424561229698384,5.8948068137912255,5,4,Quinto,99246414.0,0.41505507
1256,20.994226074218773,0.4740513860819842,3.2276234366502106,2,4,Segundo,99022.06,0.31398135
1257,23.520532226562523,0.4999444627550296,2.7327366764811027,2,4,Segundo,99098.45,0.31398135
1258,30.648706054687523,0.4634836070459794,2.5668997005446332,1,4,Primeiro,99180.32,0.31398135
1259,22.352380371093773,0.4721598745091273,5.718613414841307,5,4,Quinto,98910.02,0.31398135
1260,22.054284667968773,0.4759515558982158,5.539076400567768,5,4,Quinto,98907.05,0.31398135
1261,21.707116699218773,0.4697798577833957,3.494922978493269,4,4,Quarto,98948.44,0.31398135
1262,19.275048828125023,0.5290545298774433,6.06705171282149,1,4,Primeiro,99134.53,0.34790826
1263,23.179528808593773,0.4901487915999182,7.546435488273929,8,4,Oitavo,98809.48,0.3141515
