,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat
16292,23.947534179687523,0.492882897319381,2.4132744769421874,3.0,extremo,0.0252068291940083,Terceiro
16315,24.078942871093773,0.5193538437028382,1.4591834927461926,3.0,muito_forte,0.0160994338656305,Terceiro
16317,22.778222656250023,0.5239940278768263,2.867074849523393,6.0,forte,0.010001142944794,Sexto
16363,24.209741210937523,0.5268760928411971,2.587314088831256,5.0,forte,0.0142508389523154,Quinto
16364,24.119775390625023,0.5275721567585677,1.388638199627263,5.0,forte,0.01397543938356,Quinto
16432,27.111444091796898,0.5112034652184628,0.20311184199177218,6.0,forte,0.0111933552187578,Sexto
16664,29.850701904296898,0.4929183126890218,10.351018850211833,5.0,forte,0.0123124516126913,Quinto
16718,26.495935058593773,0.5209761361884364,7.855167839306735,7.0,forte,0.0142806506262681,Sétimo
16795,20.709252929687523,0.5295930294068794,3.3626572511077324,4.0,muito_forte,0.0165810852095701,Quarto
16896,25.609490966796898,0.5233321543341249,5.635804900076758,7.0,forte,0.0104713658929492,Sétimo
17028,26.16182861328128,0.5208425116284834,2.0045118558699837,7.0,muito_forte,0.0169394415744019,Sétimo
17184,25.558129882812523,0.5231793756888038,1.3888375743637758,1.0,forte,0.0149560158909385,Primeiro
17377,25.014794921875023,0.4735862927726969,3.1621786025035483,3.0,extremo,0.0278244259913899,Terceiro
17795,33.15340576171877,0.448288965841519,8.414426948376839,1.0,muito_forte,0.0185483942601674,Primeiro
17922,25.247460937500023,0.5227706489361491,2.170826872290816,2.0,forte,0.012046661255741,Segundo
18204,25.677758789062523,0.5256462488934925,2.5109422038294773,1.0,forte,0.0144595294279022,Primeiro
18209,25.308984375000023,0.5282684700241336,2.2066229502496277,8.0,forte,0.0119874710002726,Oitavo
18383,23.7614685058594,0.4797348154202152,8.764837870777354,8.0,forte,0.0111973626182065,Oitavo
18506,22.509423828125023,0.5252465207704681,1.1649434638253537,8.0,forte,0.0119856267146971,Oitavo
18810,23.878991699218773,0.5122396063165957,4.352181237511496,2.0,forte,0.0117315554811611,Segundo
18811,23.266137695312523,0.5170266299174126,4.446185463201728,1.0,forte,0.0110268445677783,Primeiro
18886,20.232995605468773,0.5095133480366243,2.38358124689983,8.0,forte,0.0137264416723098,Oitavo
19150,14.960443115234398,0.5071431963623704,2.41803483730957,1.0,forte,0.0106994154370526,Primeiro
19285,27.751977539062523,0.5104672946777309,12.805973117278645,5.0,forte,0.0109555882550453,Quinto
19320,26.586785888671898,0.520930129030261,1.089907132735979,5.0,forte,0.0106252380226989,Quinto
19357,29.573999023437523,0.4970561290626115,5.551071356383339,3.0,forte,0.0117864614893962,Terceiro
19358,28.474908447265648,0.5078677181070893,8.385661347339889,2.0,forte,0.0114362660852665,Segundo
19370,19.409570312500023,0.5146080176999986,7.683576080536519,8.0,forte,0.0128785549142682,Oitavo
19391,20.139978027343773,0.5057663953984836,7.525773949286924,8.0,forte,0.0106086079976162,Oitavo
19668,24.51094970703128,0.4955555406667624,1.7680543920935243,4.0,forte,0.0147850707822068,Quarto
19730,22.82296142578128,0.5266538112167516,1.918232192284646,8.0,forte,0.0123053151100713,Oitavo
19749,23.296533203125023,0.5241620515190711,2.49512433865114,2.0,forte,0.0131062348142679,Segundo
19750,23.384179687500023,0.5230736309187916,1.6636176606763122,2.0,forte,0.0102556000723087,Segundo
19777,28.368676757812523,0.5076032636239745,1.9502680397121952,2.0,forte,0.0117096160725928,Segundo
19794,27.168847656250023,0.5175200483766516,2.402219990478734,8.0,forte,0.0101630938361536,Oitavo
19797,26.378320312500023,0.5239835062793234,1.7331623353058796,1.0,forte,0.0107225369204676,Primeiro
19994,13.719110107421898,0.5143858039848705,3.63069508518417,8.0,muito_forte,0.0177431887273466,Oitavo
20014,15.346582031250025,0.4991974018463896,2.226435475465483,1.0,muito_forte,0.0168694948352137,Primeiro
20015,14.302941894531273,0.5081477648048293,3.5760527533593742,1.0,extremo,0.0248537396399081,Primeiro
20038,23.537042236328148,0.5167066009635896,2.697659720075581,3.0,forte,0.0127729767179325,Terceiro
20137,21.314782714843773,0.5022631920476475,7.415796735389953,3.0,forte,0.0100008147720823,Terceiro
20154,20.188867187500023,0.5122261514800893,3.7943381831183642,2.0,muito_forte,0.0152496849015114,Segundo
20155,20.871118164062523,0.5034650483528927,2.217808000050855,1.0,extremo,0.0243499180738527,Primeiro
20156,20.795556640625023,0.504051457276957,1.4614324563814274,2.0,muito_forte,0.0158727961562733,Segundo
20157,20.58394775390628,0.5070149574781595,2.1443614856564572,1.0,extremo,0.0202754418946044,Primeiro
20158,20.228143310546898,0.5099545371910688,2.9690891203938117,2.0,extremo,0.0277201018787633,Segundo
20159,18.92989501953128,0.5210690617925197,4.337555795175513,2.0,forte,0.0146630530584371,Segundo
20282,15.740991210937525,0.5083301953152393,9.20968354704071,5.0,forte,0.0115374010357393,Quinto
20299,17.442407226562523,0.5063369919790316,7.242850484431274,5.0,forte,0.0124864445345495,Quinto
20300,16.879846191406273,0.5090731334318555,7.5531035392616745,5.0,forte,0.0144622557451579,Quinto
20301,16.577600097656273,0.5106133127063593,7.888133474589225,5.0,muito_forte,0.0165810152767049,Quinto
20302,16.258325195312523,0.5107023739674564,8.462455603458528,5.0,muito_forte,0.0159563504998969,Quinto
20303,16.007714843750023,0.5097800288150416,8.799752223299025,5.0,forte,0.014230164734027,Quinto
20306,22.507440185546898,0.5111871855006986,2.5831757782838842,2.0,extremo,0.0243551741462657,Segundo
20327,23.00020751953128,0.5078546766364952,1.969563792581004,2.0,muito_forte,0.0158666940530546,Segundo
20797,29.212243652343773,0.502009840112775,6.7780377744467755,3.0,forte,0.0108885341732851,Terceiro
20881,27.147973632812523,0.4559236124228033,3.269809089784064,2.0,muito_forte,0.0155561117073851,Segundo
21043,24.124627685546898,0.5394765977176764,1.9704407579162808,2.0,forte,0.0113483506997474,Segundo
21164,16.521569824218773,0.5075856198105642,2.304158613266035,7.0,muito_forte,0.0155456638983799,Sétimo
21165,16.020471191406273,0.5110002067880044,2.6664518375308406,8.0,extremo,0.0312224229258782,Oitavo
21166,14.574670410156273,0.5227399709902523,4.193884914867583,8.0,muito_forte,0.0161015718621178,Oitavo
21328,27.724420166015648,0.5069731907207834,1.7494463988089533,5.0,forte,0.0102982648774207,Quinto
21444,22.800805664062523,0.4922737509359785,8.944196885006102,1.0,forte,0.0115293989799689,Primeiro
21449,22.44649658203128,0.4939660260525125,9.2854620790046,1.0,forte,0.0123144289924738,Primeiro
21450,22.482598876953148,0.4939031951638902,9.153719993470192,1.0,forte,0.0127125890980387,Primeiro
21451,22.22579345703128,0.4962631971819909,9.225556172146938,1.0,forte,0.0113538979569778,Primeiro
21452,22.261560058593773,0.4969689044089975,9.13927130903497,1.0,forte,0.0101411420384244,Primeiro
21456,28.96187744140628,0.4484218991608932,2.1909569674209735,3.0,muito_forte,0.0160389311104655,Terceiro
21714,20.055322265625023,0.5277011283580633,2.8844077102817565,2.0,forte,0.0129563826196821,Segundo
21715,19.304040527343773,0.5318409821684277,3.322793920838002,1.0,muito_forte,0.0164891924176088,Primeiro
21716,18.441003417968773,0.5361391683638493,3.766176329121718,1.0,forte,0.0138537479510553,Primeiro
21717,18.804101562500023,0.5338083459231466,2.8434620174389527,8.0,extremo,0.0257386120743672,Oitavo
21718,17.832360839843773,0.538214671770263,3.4343780894391416,8.0,muito_forte,0.017459456082253,Oitavo
21770,23.219873046875023,0.5285535713105118,3.0716096422460124,8.0,forte,0.0101762674781343,Oitavo
21878,28.807397460937523,0.5059609124557958,5.253141113160234,2.0,forte,0.0127265349451775,Segundo
21890,23.30660400390628,0.5426240896939215,2.400587995731737,2.0,forte,0.0126923797821959,Segundo
21911,23.647363281250023,0.5410454919531672,1.8788788270931804,1.0,forte,0.0102025697024103,Primeiro
22162,30.62398681640628,0.494060237154924,14.387949277340981,1.0,forte,0.0121038648485267,Primeiro
22202,23.241235351562523,0.5395483795777675,1.9195252591343548,1.0,forte,0.0125783860884425,Primeiro
22223,23.438836669921898,0.5388757247896002,1.9130431341024159,2.0,forte,0.0110718690468925,Segundo
22244,23.201745605468773,0.5222478552270596,2.439729272218179,8.0,muito_forte,0.0152847414345317,Oitavo
22245,22.558679199218773,0.5259762808665966,2.8970223719183745,8.0,muito_forte,0.0174309514342469,Oitavo
22246,21.896325683593773,0.5303058801138215,3.310649838529046,8.0,forte,0.0149025984492294,Oitavo
22247,21.384790039062523,0.5335411651465503,3.4800603213223744,8.0,forte,0.0107519650258683,Oitavo
22586,13.592279052734398,0.5180524311372381,6.866311235260925,5.0,forte,0.0137561665066305,Quinto
22587,13.910546875000025,0.5190096349894378,5.538333235771923,5.0,forte,0.0106683953347487,Quinto
22606,14.450128173828148,0.5137590285689582,7.426233236216774,5.0,forte,0.0110218174071264,Quinto
22607,14.006036376953148,0.5158031425231351,7.067746432099383,5.0,forte,0.0124660115501853,Quinto
22825,24.865563964843773,0.499291065250397,4.214044827537164,2.0,forte,0.0135630246021816,Segundo
22848,26.222985839843773,0.4825566273964814,3.116020770586951,3.0,forte,0.0120125024511581,Terceiro
22898,23.767388916015648,0.503590994125149,6.2372226602904135,8.0,forte,0.0135418544206739,Oitavo
22899,25.171289062500023,0.5003134214936745,4.531887059913308,8.0,forte,0.0100268885569823,Oitavo
22915,25.19991455078128,0.4924946144424556,6.85503858852631,8.0,forte,0.0107223370853969,Oitavo
22916,24.811639404296898,0.4950626346707049,6.7247906466606135,8.0,forte,0.0123661765305673,Oitavo
22917,24.634851074218773,0.4960886788403463,5.666104002552289,8.0,forte,0.0119838659952722,Oitavo
22918,24.24996337890628,0.4987562014422022,5.947558165547821,8.0,forte,0.0135662404897286,Oitavo
22919,23.942773437500023,0.5007424280708291,6.285688302361756,8.0,forte,0.0143094748395235,Oitavo
23135,20.984735107421898,0.5414502084214777,6.169070543340874,5.0,forte,0.010546296289464,Quinto
23510,27.658044433593773,0.4909297150874777,10.337108363376487,2.0,forte,0.0143025203746099,Segundo
23733,21.144616699218773,0.5088871765150018,3.893643290499693,1.0,muito_forte,0.0171504737925774,Primeiro
23734,20.858239746093773,0.5099996387205046,3.642889673158911,1.0,extremo,0.0220697322619764,Primeiro
23736,26.081384277343773,0.5098988410872691,3.752031454944967,4.0,forte,0.014734099193501,Quarto
23737,23.987359619140648,0.5275877962840101,7.009619974727103,4.0,forte,0.0124605651666267,Quarto
23822,30.623071289062523,0.4622514337242061,10.610872175651824,1.0,forte,0.0109686484721334,Primeiro
23917,27.195367431640648,0.5169342744779681,5.753028154258225,1.0,forte,0.0114347927116699,Primeiro
23953,27.42183837890628,0.5069627312756808,2.819093694649085,1.0,forte,0.0118944054217116,Primeiro
24085,29.576440429687523,0.4990316196413902,3.015938006321069,8.0,forte,0.0102534361837031,Oitavo
24194,19.161950683593773,0.5091533364913157,3.5478223712229258,8.0,muito_forte,0.0176235175167153,Oitavo
24204,25.143151855468773,0.4621639980226359,3.0060660893485065,1.0,extremo,0.0219712849673606,Primeiro
24209,21.484277343750023,0.4917628467681659,6.312957436410035,1.0,muito_forte,0.0151806127323734,Primeiro
24214,19.989892578125023,0.5021409424845672,2.8608225815775197,1.0,extremo,0.0221551427133204,Primeiro
24215,19.867761230468773,0.5031747115348435,2.725911636956884,8.0,extremo,0.0211748307835872,Oitavo
24260,22.679833984375023,0.4979731229388315,2.28831848699169,8.0,forte,0.0143252176444273,Oitavo
24261,22.263574218750023,0.5004855463081562,2.370982543782156,8.0,extremo,0.0218331682732843,Oitavo
24262,21.72847900390628,0.5039648208400966,2.848572893431214,7.0,muito_forte,0.0172472381067734,Sétimo
24552,27.677880859375023,0.5129272506231366,5.41890260214859,3.0,forte,0.010305248154449,Terceiro
25010,20.390710449218773,0.5191005402515847,4.730395475360704,7.0,forte,0.0112449936288878,Sétimo
25011,20.8493591308594,0.5209714843422177,3.1694245161107566,8.0,forte,0.010823880755286,Oitavo
25031,22.329370117187523,0.5038931311182903,2.97348741760831,8.0,muito_forte,0.0156009344666351,Oitavo
25198,23.6559997558594,0.5400404556538301,2.1538029344735596,8.0,forte,0.010131888735674,Oitavo
25217,25.493066406250023,0.5235739004016207,3.3743173263083657,2.0,forte,0.0139579966114648,Segundo
25248,26.150781250000023,0.4721877934416107,2.777530659048004,2.0,extremo,0.0236685114320228,Segundo
25538,20.870751953125023,0.5019945571321746,3.9718337916098343,1.0,forte,0.0143289039276238,Primeiro
25539,21.331628417968773,0.5014425937577789,2.7681385190704786,1.0,muito_forte,0.0173532922005427,Primeiro
25559,21.0590759277344,0.4985689199174798,4.50321296148864,2.0,forte,0.0109143357963355,Segundo
25600,29.934411621093773,0.4313403511385938,1.3959260107688163,4.0,forte,0.0135836714420836,Quarto
25864,27.895043945312523,0.4614404444042378,2.77311084233978,2.0,forte,0.0118519878054495,Segundo
26129,23.117303466796898,0.4862233287456174,3.7568553209914897,2.0,muito_forte,0.0167797286245638,Segundo
26130,21.396264648437523,0.4989090315590515,4.89732039859809,1.0,muito_forte,0.0159614207945413,Primeiro
26162,22.115136718750023,0.5015962631215061,2.8518878071959985,7.0,extremo,0.0261845490128242,Sétimo
26163,22.002282714843773,0.506629849064097,2.3252590890458653,8.0,extremo,0.0206883980178026,Oitavo
26172,26.626367187500023,0.467210696405313,3.599975016812719,2.0,extremo,0.033318134201395,Segundo
26179,23.795098876953148,0.4845726283294425,2.801369688036532,1.0,forte,0.0112332204795803,Primeiro
26180,23.025445556640648,0.4907515175190123,3.2669342505047103,7.0,forte,0.0139908152006047,Sétimo
26183,22.21651611328128,0.5005726670709768,3.2392999028451928,7.0,forte,0.0133781386640514,Sétimo
26531,33.15340576171877,0.448288965841519,8.414426948376839,1.0,muito_forte,0.0185483942601674,Primeiro
26658,25.247460937500023,0.5227706489361491,2.170826872290816,2.0,forte,0.012046661255741,Segundo
26940,25.677758789062523,0.5256462488934925,2.5109422038294773,1.0,forte,0.0144595294279022,Primeiro
26945,25.308984375000023,0.5282684700241336,2.2066229502496277,8.0,forte,0.0119874710002726,Oitavo
27119,23.7614685058594,0.4797348154202152,8.764837870777354,8.0,forte,0.0111973626182065,Oitavo
27242,22.509423828125023,0.5252465207704681,1.1649434638253537,8.0,forte,0.0119856267146971,Oitavo
27546,23.878991699218773,0.5122396063165957,4.352181237511496,2.0,forte,0.0117315554811611,Segundo
27547,23.266137695312523,0.5170266299174126,4.446185463201728,1.0,forte,0.0110268445677783,Primeiro
27622,20.232995605468773,0.5095133480366243,2.38358124689983,8.0,forte,0.0137264416723098,Oitavo
27886,14.960443115234398,0.5071431963623704,2.41803483730957,1.0,forte,0.0106994154370526,Primeiro
28021,27.751977539062523,0.5104672946777309,12.805973117278645,5.0,forte,0.0109555882550453,Quinto
28056,26.586785888671898,0.520930129030261,1.089907132735979,5.0,forte,0.0106252380226989,Quinto
28093,29.573999023437523,0.4970561290626115,5.551071356383339,3.0,forte,0.0117864614893962,Terceiro
28094,28.474908447265648,0.5078677181070893,8.385661347339889,2.0,forte,0.0114362660852665,Segundo
28106,19.409570312500023,0.5146080176999986,7.683576080536519,8.0,forte,0.0128785549142682,Oitavo
28127,20.139978027343773,0.5057663953984836,7.525773949286924,8.0,forte,0.0106086079976162,Oitavo
28404,24.51094970703128,0.4955555406667624,1.7680543920935243,4.0,forte,0.0147850707822068,Quarto
28466,22.82296142578128,0.5266538112167516,1.918232192284646,8.0,forte,0.0123053151100713,Oitavo
28485,23.296533203125023,0.5241620515190711,2.49512433865114,2.0,forte,0.0131062348142679,Segundo
28486,23.384179687500023,0.5230736309187916,1.6636176606763122,2.0,forte,0.0102556000723087,Segundo
28513,28.368676757812523,0.5076032636239745,1.9502680397121952,2.0,forte,0.0117096160725928,Segundo
28530,27.168847656250023,0.5175200483766516,2.402219990478734,8.0,forte,0.0101630938361536,Oitavo
28533,26.378320312500023,0.5239835062793234,1.7331623353058796,1.0,forte,0.0107225369204676,Primeiro
28730,13.719110107421898,0.5143858039848705,3.63069508518417,8.0,muito_forte,0.0177431887273466,Oitavo
28750,15.346582031250025,0.4991974018463896,2.226435475465483,1.0,muito_forte,0.0168694948352137,Primeiro
28751,14.302941894531273,0.5081477648048293,3.5760527533593742,1.0,extremo,0.0248537396399081,Primeiro
28774,23.537042236328148,0.5167066009635896,2.697659720075581,3.0,forte,0.0127729767179325,Terceiro
28873,21.314782714843773,0.5022631920476475,7.415796735389953,3.0,forte,0.0100008147720823,Terceiro
28890,20.188867187500023,0.5122261514800893,3.7943381831183642,2.0,muito_forte,0.0152496849015114,Segundo
28891,20.871118164062523,0.5034650483528927,2.217808000050855,1.0,extremo,0.0243499180738527,Primeiro
28892,20.795556640625023,0.504051457276957,1.4614324563814274,2.0,muito_forte,0.0158727961562733,Segundo
28893,20.58394775390628,0.5070149574781595,2.1443614856564572,1.0,extremo,0.0202754418946044,Primeiro
28894,20.228143310546898,0.5099545371910688,2.9690891203938117,2.0,extremo,0.0277201018787633,Segundo
28895,18.92989501953128,0.5210690617925197,4.337555795175513,2.0,forte,0.0146630530584371,Segundo
29018,15.740991210937525,0.5083301953152393,9.20968354704071,5.0,forte,0.0115374010357393,Quinto
29035,17.442407226562523,0.5063369919790316,7.242850484431274,5.0,forte,0.0124864445345495,Quinto
29036,16.879846191406273,0.5090731334318555,7.5531035392616745,5.0,forte,0.0144622557451579,Quinto
29037,16.577600097656273,0.5106133127063593,7.888133474589225,5.0,muito_forte,0.0165810152767049,Quinto
29038,16.258325195312523,0.5107023739674564,8.462455603458528,5.0,muito_forte,0.0159563504998969,Quinto
29039,16.007714843750023,0.5097800288150416,8.799752223299025,5.0,forte,0.014230164734027,Quinto
29042,22.507440185546898,0.5111871855006986,2.5831757782838842,2.0,extremo,0.0243551741462657,Segundo
29063,23.00020751953128,0.5078546766364952,1.969563792581004,2.0,muito_forte,0.0158666940530546,Segundo
29533,29.212243652343773,0.502009840112775,6.7780377744467755,3.0,forte,0.0108885341732851,Terceiro
29617,27.147973632812523,0.4559236124228033,3.269809089784064,2.0,muito_forte,0.0155561117073851,Segundo
29779,24.124627685546898,0.5394765977176764,1.9704407579162808,2.0,forte,0.0113483506997474,Segundo
29900,16.521569824218773,0.5075856198105642,2.304158613266035,7.0,muito_forte,0.0155456638983799,Sétimo
29901,16.020471191406273,0.5110002067880044,2.6664518375308406,8.0,extremo,0.0312224229258782,Oitavo
29902,14.574670410156273,0.5227399709902523,4.193884914867583,8.0,muito_forte,0.0161015718621178,Oitavo
30064,27.724420166015648,0.5069731907207834,1.7494463988089533,5.0,forte,0.0102982648774207,Quinto
30180,22.800805664062523,0.4922737509359785,8.944196885006102,1.0,forte,0.0115293989799689,Primeiro
30185,22.44649658203128,0.4939660260525125,9.2854620790046,1.0,forte,0.0123144289924738,Primeiro
30186,22.482598876953148,0.4939031951638902,9.153719993470192,1.0,forte,0.0127125890980387,Primeiro
30187,22.22579345703128,0.4962631971819909,9.225556172146938,1.0,forte,0.0113538979569778,Primeiro
30188,22.261560058593773,0.4969689044089975,9.13927130903497,1.0,forte,0.0101411420384244,Primeiro
30192,28.96187744140628,0.4484218991608932,2.1909569674209735,3.0,muito_forte,0.0160389311104655,Terceiro
30450,20.055322265625023,0.5277011283580633,2.8844077102817565,2.0,forte,0.0129563826196821,Segundo
30451,19.304040527343773,0.5318409821684277,3.322793920838002,1.0,muito_forte,0.0164891924176088,Primeiro
30452,18.441003417968773,0.5361391683638493,3.766176329121718,1.0,forte,0.0138537479510553,Primeiro
30453,18.804101562500023,0.5338083459231466,2.8434620174389527,8.0,extremo,0.0257386120743672,Oitavo
30454,17.832360839843773,0.538214671770263,3.4343780894391416,8.0,muito_forte,0.017459456082253,Oitavo
30506,23.219873046875023,0.5285535713105118,3.0716096422460124,8.0,forte,0.0101762674781343,Oitavo
30614,28.807397460937523,0.5059609124557958,5.253141113160234,2.0,forte,0.0127265349451775,Segundo
30626,23.30660400390628,0.5426240896939215,2.400587995731737,2.0,forte,0.0126923797821959,Segundo
30647,23.647363281250023,0.5410454919531672,1.8788788270931804,1.0,forte,0.0102025697024103,Primeiro
30898,30.62398681640628,0.494060237154924,14.387949277340981,1.0,forte,0.0121038648485267,Primeiro
30938,23.241235351562523,0.5395483795777675,1.9195252591343548,1.0,forte,0.0125783860884425,Primeiro
30959,23.438836669921898,0.5388757247896002,1.9130431341024159,2.0,forte,0.0110718690468925,Segundo
30980,23.201745605468773,0.5222478552270596,2.439729272218179,8.0,muito_forte,0.0152847414345317,Oitavo
30981,22.558679199218773,0.5259762808665966,2.8970223719183745,8.0,muito_forte,0.0174309514342469,Oitavo
30982,21.896325683593773,0.5303058801138215,3.310649838529046,8.0,forte,0.0149025984492294,Oitavo
30983,21.384790039062523,0.5335411651465503,3.4800603213223744,8.0,forte,0.0107519650258683,Oitavo
31322,13.592279052734398,0.5180524311372381,6.866311235260925,5.0,forte,0.0137561665066305,Quinto
31323,13.910546875000025,0.5190096349894378,5.538333235771923,5.0,forte,0.0106683953347487,Quinto
31342,14.450128173828148,0.5137590285689582,7.426233236216774,5.0,forte,0.0110218174071264,Quinto
31343,14.006036376953148,0.5158031425231351,7.067746432099383,5.0,forte,0.0124660115501853,Quinto
31561,24.865563964843773,0.499291065250397,4.214044827537164,2.0,forte,0.0135630246021816,Segundo
31584,26.222985839843773,0.4825566273964814,3.116020770586951,3.0,forte,0.0120125024511581,Terceiro
31634,23.767388916015648,0.503590994125149,6.2372226602904135,8.0,forte,0.0135418544206739,Oitavo
31635,25.171289062500023,0.5003134214936745,4.531887059913308,8.0,forte,0.0100268885569823,Oitavo
31651,25.19991455078128,0.4924946144424556,6.85503858852631,8.0,forte,0.0107223370853969,Oitavo
31652,24.811639404296898,0.4950626346707049,6.7247906466606135,8.0,forte,0.0123661765305673,Oitavo
31653,24.634851074218773,0.4960886788403463,5.666104002552289,8.0,forte,0.0119838659952722,Oitavo
31654,24.24996337890628,0.4987562014422022,5.947558165547821,8.0,forte,0.0135662404897286,Oitavo
31655,23.942773437500023,0.5007424280708291,6.285688302361756,8.0,forte,0.0143094748395235,Oitavo
31871,20.984735107421898,0.5414502084214777,6.169070543340874,5.0,forte,0.010546296289464,Quinto
32246,27.658044433593773,0.4909297150874777,10.337108363376487,2.0,forte,0.0143025203746099,Segundo
32469,21.144616699218773,0.5088871765150018,3.893643290499693,1.0,muito_forte,0.0171504737925774,Primeiro
32470,20.858239746093773,0.5099996387205046,3.642889673158911,1.0,extremo,0.0220697322619764,Primeiro
32472,26.081384277343773,0.5098988410872691,3.752031454944967,4.0,forte,0.014734099193501,Quarto
32473,23.987359619140648,0.5275877962840101,7.009619974727103,4.0,forte,0.0124605651666267,Quarto
32558,30.623071289062523,0.4622514337242061,10.610872175651824,1.0,forte,0.0109686484721334,Primeiro
32653,27.195367431640648,0.5169342744779681,5.753028154258225,1.0,forte,0.0114347927116699,Primeiro
32689,27.42183837890628,0.5069627312756808,2.819093694649085,1.0,forte,0.0118944054217116,Primeiro
32821,29.576440429687523,0.4990316196413902,3.015938006321069,8.0,forte,0.0102534361837031,Oitavo
32930,19.161950683593773,0.5091533364913157,3.5478223712229258,8.0,muito_forte,0.0176235175167153,Oitavo
32940,25.143151855468773,0.4621639980226359,3.0060660893485065,1.0,extremo,0.0219712849673606,Primeiro
32945,21.484277343750023,0.4917628467681659,6.312957436410035,1.0,muito_forte,0.0151806127323734,Primeiro
32950,19.989892578125023,0.5021409424845672,2.8608225815775197,1.0,extremo,0.0221551427133204,Primeiro
32951,19.867761230468773,0.5031747115348435,2.725911636956884,8.0,extremo,0.0211748307835872,Oitavo
32996,22.679833984375023,0.4979731229388315,2.28831848699169,8.0,forte,0.0143252176444273,Oitavo
32997,22.263574218750023,0.5004855463081562,2.370982543782156,8.0,extremo,0.0218331682732843,Oitavo
32998,21.72847900390628,0.5039648208400966,2.848572893431214,7.0,muito_forte,0.0172472381067734,Sétimo
33288,27.677880859375023,0.5129272506231366,5.41890260214859,3.0,forte,0.010305248154449,Terceiro
33746,20.390710449218773,0.5191005402515847,4.730395475360704,7.0,forte,0.0112449936288878,Sétimo
33747,20.8493591308594,0.5209714843422177,3.1694245161107566,8.0,forte,0.010823880755286,Oitavo
33767,22.329370117187523,0.5038931311182903,2.97348741760831,8.0,muito_forte,0.0156009344666351,Oitavo
33934,23.6559997558594,0.5400404556538301,2.1538029344735596,8.0,forte,0.010131888735674,Oitavo
33953,25.493066406250023,0.5235739004016207,3.3743173263083657,2.0,forte,0.0139579966114648,Segundo
33984,26.150781250000023,0.4721877934416107,2.777530659048004,2.0,extremo,0.0236685114320228,Segundo
34274,20.870751953125023,0.5019945571321746,3.9718337916098343,1.0,forte,0.0143289039276238,Primeiro
34275,21.331628417968773,0.5014425937577789,2.7681385190704786,1.0,muito_forte,0.0173532922005427,Primeiro
34295,21.0590759277344,0.4985689199174798,4.50321296148864,2.0,forte,0.0109143357963355,Segundo
34336,29.934411621093773,0.4313403511385938,1.3959260107688163,4.0,forte,0.0135836714420836,Quarto
34600,27.895043945312523,0.4614404444042378,2.77311084233978,2.0,forte,0.0118519878054495,Segundo
34865,23.117303466796898,0.4862233287456174,3.7568553209914897,2.0,muito_forte,0.0167797286245638,Segundo
34866,21.396264648437523,0.4989090315590515,4.89732039859809,1.0,muito_forte,0.0159614207945413,Primeiro
34898,22.115136718750023,0.5015962631215061,2.8518878071959985,7.0,extremo,0.0261845490128242,Sétimo
34899,22.002282714843773,0.506629849064097,2.3252590890458653,8.0,extremo,0.0206883980178026,Oitavo
34908,26.626367187500023,0.467210696405313,3.599975016812719,2.0,extremo,0.033318134201395,Segundo
34915,23.795098876953148,0.4845726283294425,2.801369688036532,1.0,forte,0.0112332204795803,Primeiro
34916,23.025445556640648,0.4907515175190123,3.2669342505047103,7.0,forte,0.0139908152006047,Sétimo
34919,22.21651611328128,0.5005726670709768,3.2392999028451928,7.0,forte,0.0133781386640514,Sétimo
35267,33.15340576171877,0.448288965841519,8.414426948376839,1.0,muito_forte,0.0185483942601674,Primeiro
35394,25.247460937500023,0.5227706489361491,2.170826872290816,2.0,forte,0.012046661255741,Segundo
35676,25.677758789062523,0.5256462488934925,2.5109422038294773,1.0,forte,0.0144595294279022,Primeiro
35681,25.308984375000023,0.5282684700241336,2.2066229502496277,8.0,forte,0.0119874710002726,Oitavo
35855,23.7614685058594,0.4797348154202152,8.764837870777354,8.0,forte,0.0111973626182065,Oitavo
35978,22.509423828125023,0.5252465207704681,1.1649434638253537,8.0,forte,0.0119856267146971,Oitavo
36282,23.878991699218773,0.5122396063165957,4.352181237511496,2.0,forte,0.0117315554811611,Segundo
36283,23.266137695312523,0.5170266299174126,4.446185463201728,1.0,forte,0.0110268445677783,Primeiro
36358,20.232995605468773,0.5095133480366243,2.38358124689983,8.0,forte,0.0137264416723098,Oitavo
36622,14.960443115234398,0.5071431963623704,2.41803483730957,1.0,forte,0.0106994154370526,Primeiro
36757,27.751977539062523,0.5104672946777309,12.805973117278645,5.0,forte,0.0109555882550453,Quinto
36792,26.586785888671898,0.520930129030261,1.089907132735979,5.0,forte,0.0106252380226989,Quinto
36829,29.573999023437523,0.4970561290626115,5.551071356383339,3.0,forte,0.0117864614893962,Terceiro
36830,28.474908447265648,0.5078677181070893,8.385661347339889,2.0,forte,0.0114362660852665,Segundo
36842,19.409570312500023,0.5146080176999986,7.683576080536519,8.0,forte,0.0128785549142682,Oitavo
36863,20.139978027343773,0.5057663953984836,7.525773949286924,8.0,forte,0.0106086079976162,Oitavo
37140,24.51094970703128,0.4955555406667624,1.7680543920935243,4.0,forte,0.0147850707822068,Quarto
37202,22.82296142578128,0.5266538112167516,1.918232192284646,8.0,forte,0.0123053151100713,Oitavo
37221,23.296533203125023,0.5241620515190711,2.49512433865114,2.0,forte,0.0131062348142679,Segundo
