,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure
23396,18.65938720703128,0.5280311693236603,7.019222966928591,3,forte,Terceiro,991.4392
23397,18.520776367187523,0.5292641171887285,5.950481363977253,4,forte,Quarto,991.512
23550,28.476647949218773,0.5201003798227372,7.207438910745243,8,forte,Oitavo,990.7757
23551,28.973901367187523,0.5172130592955556,6.194612903641101,8,forte,Oitavo,990.8103
23659,19.66890869140628,0.5264769686245836,7.313724676613038,5,forte,Quinto,994.9096
23660,19.62423095703128,0.5268443738689633,7.42076156347666,5,forte,Quinto,994.5428
23661,19.072290039062523,0.5288773597895537,7.942482946975471,5,forte,Quinto,994.0597
23662,18.762963867187523,0.5302170515978768,8.103960614181572,5,forte,Quinto,993.8753
23838,38.04372558593752,0.4672614754873168,11.79782055789387,8,forte,Oitavo,990.03875
23839,39.86428222656252,0.4637016223697844,9.841984504431677,8,forte,Oitavo,989.4766
23840,41.11849365234377,0.4580017362608732,7.4213636845235555,8,forte,Oitavo,988.6745
23841,41.99660644531252,0.4551237300498397,5.718358210437744,8,forte,Oitavo,987.65734
23842,41.02053222656252,0.4592729030796992,5.387711949906167,8,forte,Oitavo,986.5373
23843,40.35195312500002,0.4473360018218851,5.689328297582401,8,forte,Oitavo,985.3484
23845,38.49672851562502,0.4526469140901856,5.667240016743619,1,forte,Primeiro,984.2814
23846,35.08919677734377,0.4663520460881477,3.739970097271263,1,forte,Primeiro,984.47016
23850,25.419610595703148,0.5114932871670279,7.5766977111103,8,forte,Oitavo,989.3015
24128,36.23989257812502,0.4744897275776151,4.666765597063732,4,forte,Quarto,991.55625
24130,37.10268554687502,0.4655858704550304,3.567865241841933,5,forte,Quinto,989.34875
24131,36.46669921875002,0.4658952589571736,5.6149424820970975,5,forte,Quinto,988.2725
24425,19.924584960937523,0.5256810655380165,5.706688952118953,5,forte,Quinto,994.7814
24426,19.334039306640648,0.529505543714682,5.57438324513148,5,forte,Quinto,994.7195
24427,19.005273437500023,0.5320377140189297,4.905977370077629,5,forte,Quinto,994.11625
24511,39.45821533203127,0.4668698265882653,12.688106026331234,8,forte,Oitavo,989.07766
24512,42.19658813476565,0.4632271395888053,9.815474375208519,8,forte,Oitavo,988.65375
24513,41.31520996093752,0.4675507474061259,6.667202745520878,8,forte,Oitavo,987.4631
24514,39.86477050781252,0.4775868961433476,5.029038967808368,8,forte,Oitavo,986.43836
24532,32.46553955078127,0.4867821867176941,7.975892140477437,1,forte,Primeiro,988.9783
24533,36.20607910156252,0.4779245438610798,8.582209341447749,8,forte,Oitavo,989.5103
24535,38.89272460937502,0.4737831650089508,7.692506506745042,8,forte,Oitavo,988.74266
24536,40.55413208007815,0.4700856804443079,4.977582128293678,7,muito_forte,Sétimo,987.7909
24537,40.1221862792969,0.466940192548105,5.009015910273442,6,muito_forte,Sexto,987.1098
24538,36.6235290527344,0.5026515635841382,7.304995436081973,5,forte,Quinto,986.37734
24539,33.9770446777344,0.4925086726639123,3.123517971921281,4,forte,Quarto,985.81266
24541,33.04671630859377,0.4880986576847858,0.4301070399114703,8,forte,Oitavo,984.9186
24542,32.27608642578127,0.4889095431113096,1.2423910906890678,3,forte,Terceiro,984.6406
24544,28.706933593750023,0.5034989373094528,2.197087098136325,4,forte,Quarto,986.13164
24546,25.238122558593773,0.5163023268729404,6.469985863682349,1,forte,Primeiro,987.47625
24551,24.073052978515648,0.5203422816745205,6.219301470529357,1,forte,Primeiro,987.60516
24713,22.100671386718773,0.4794711243422768,7.713551259790491,2,forte,Segundo,992.2289
24745,27.409265136718773,0.458355528097339,5.537376635504742,7,forte,Sétimo,988.5667
24756,26.126885986328148,0.4687907364324737,4.780025819722331,8,forte,Oitavo,989.1608
24803,39.11611328125002,0.4472300037326852,4.800457406916206,5,forte,Quinto,989.0429
24812,23.8745056152344,0.5289696400139757,5.99685287151272,5,forte,Quinto,990.3022
24816,27.685693359375023,0.5126478602623173,2.2553388941677404,3,forte,Terceiro,986.9988
24817,26.733666992187523,0.5173275353557736,3.5297313718574865,3,forte,Terceiro,988.1356
24821,36.53142700195315,0.485098359592933,1.5092390137627287,4,forte,Quarto,989.6345
24822,39.24001464843752,0.4737050975394704,2.109176149532227,4,forte,Quarto,989.3609
24823,41.44521484375002,0.4647181095079981,2.6220346079691703,3,forte,Terceiro,988.8759
24824,42.22359619140627,0.4594125903276967,2.1996682353774166,3,muito_forte,Terceiro,988.088
24825,42.95638427734377,0.4548835469139335,2.0176846229422645,3,muito_forte,Terceiro,987.1177
24826,42.49959716796877,0.4522879935650924,2.5905859852379285,5,muito_forte,Quinto,985.50375
24827,41.33260498046877,0.4456476474400804,1.8832259380036505,4,muito_forte,Quarto,984.8042
24828,26.179864501953148,0.5200905763241425,4.193638425625552,3,forte,Terceiro,988.5009
24829,38.7884460449219,0.4457673125457962,4.896405807297679,3,extremo,Terceiro,983.85914
24830,34.7095886230469,0.4632758680362353,7.566285412997252,2,muito_forte,Segundo,983.9284
24831,31.460717773437523,0.4774989612876019,6.660844425350456,1,forte,Primeiro,984.7039
24832,29.465722656250023,0.4891043909307696,6.453956517362214,1,forte,Primeiro,985.6114
24833,25.83809814453128,0.5217824394675246,4.370102186127057,2,forte,Segundo,988.21266
24834,25.449639892578148,0.5219067568081023,5.497390031774333,2,forte,Segundo,987.8234
24835,25.254724121093773,0.5252240480668663,4.396705584372432,1,forte,Primeiro,987.2996
24836,24.845483398437523,0.5246768210809489,2.1587881525634605,1,forte,Primeiro,987.0716
24837,24.22774658203128,0.5262866074161678,2.929137630785116,7,forte,Sétimo,987.24945
24838,23.777612304687523,0.5304759512364345,2.746396730009636,7,forte,Sétimo,987.9067
24839,23.220605468750023,0.534896301959451,2.4228506406458843,7,forte,Sétimo,988.20984
24906,24.701043701171898,0.5203764908862842,8.68688897495097,8,forte,Oitavo,990.3024
24907,24.695092773437523,0.5219577829945257,9.098112388901692,8,forte,Oitavo,989.8692
24923,35.08388671875002,0.4853311386723438,5.665651517364392,3,forte,Terceiro,987.934
24925,32.35231933593752,0.5114267080200591,8.580838746062435,3,forte,Terceiro,988.0744
24977,22.698999023437523,0.4923780495629973,5.710102941852299,3,forte,Terceiro,993.2636
25082,23.395043945312523,0.5109714744400454,4.901354825623015,5,forte,Quinto,990.5252
25089,47.16024169921877,0.4392524970234517,1.846581648901129,2,forte,Segundo,989.09125
25090,46.97164306640627,0.436208502298447,1.8184740564693365,3,forte,Terceiro,987.879
25091,45.23958740234377,0.4471855382099708,4.330608364093205,2,forte,Segundo,987.5283
25099,24.458825683593773,0.5001258798075505,6.478873599219241,5,forte,Quinto,989.807
25100,24.185815429687523,0.5023941187702755,6.837050577576262,5,forte,Quinto,989.73016
25101,23.937188720703148,0.5034437900004723,6.019582426415555,5,forte,Quinto,988.93055
25102,23.580407714843773,0.5057787331888687,5.872328672592069,5,forte,Quinto,989.1617
25103,23.13643798828128,0.5086336091097944,6.16313159888236,5,forte,Quinto,989.70766
25104,28.19307861328128,0.4988748130570845,6.489020828545563,1,forte,Primeiro,986.6897
25108,32.86483154296877,0.487919662801337,3.2520003477740307,1,forte,Primeiro,989.647
25109,37.01168212890627,0.4860031435188879,4.144729212658559,3,muito_forte,Terceiro,989.92266
25110,37.18877563476565,0.4870108775396745,4.385335582316164,3,extremo,Terceiro,990.1423
25111,39.08815917968752,0.4854344777545553,5.585304102359348,4,extremo,Quarto,989.9425
25112,39.38094482421877,0.4867182416625669,8.015691579680244,5,muito_forte,Quinto,989.0698
25113,38.06282958984377,0.4857008561481197,7.395293785042217,5,muito_forte,Quinto,987.9203
25114,35.55141601562502,0.4966431730625746,5.858898250389021,4,muito_forte,Quarto,986.7414
25115,35.06929931640627,0.4948816720317847,1.1833013667714123,3,muito_forte,Terceiro,986.99016
25116,26.850671386718773,0.5113736387184631,4.226946862075731,2,forte,Segundo,987.9244
25117,33.52138671875002,0.4964081635874799,1.369593432900348,4,forte,Quarto,986.5116
25121,26.406518554687523,0.5185404267863128,3.561177841393041,2,forte,Segundo,988.0336
25122,25.837335205078148,0.5207606358522332,4.439166828906359,1,forte,Primeiro,987.84516
25123,25.542291259765648,0.5228423898555817,4.73437086925468,1,forte,Primeiro,987.7056
25124,25.421197509765648,0.5229152871140673,5.584236654304788,8,forte,Oitavo,987.5685
25125,24.922937011718773,0.5234730273752123,6.606866773462395,1,forte,Primeiro,987.18195
25243,21.11934814453128,0.5186638351590455,5.656257191542801,2,forte,Segundo,990.91164
25244,20.679833984375023,0.520936793653791,5.486768055440803,1,forte,Primeiro,990.2003
25245,20.254479980468773,0.519452309363347,5.749615706201204,1,forte,Primeiro,990.0813
25269,20.19381103515628,0.5081259746867789,6.182397425708324,1,forte,Primeiro,989.8621
25354,37.98043212890627,0.488389851021393,3.185154522964818,7,forte,Sétimo,985.4739
25377,49.0916687011719,0.4223522768572298,2.0382798587919337,6,forte,Sexto,989.7005
25378,47.44448242187502,0.4216088404499434,0.7584751718581748,8,forte,Oitavo,988.2466
25382,38.42241821289065,0.42913350805086,6.447412475940463,2,forte,Segundo,987.5342
25383,34.31087646484377,0.4421753524090293,3.676552789298761,2,forte,Segundo,988.2103
25384,31.75826416015628,0.4496088977777978,1.1688102278420618,1,forte,Primeiro,988.7792
25389,25.117028808593773,0.5053187472996122,1.4705819892370227,6,forte,Sexto,989.3264
25390,24.240747070312523,0.5117100006617761,2.619107663513039,7,forte,Sétimo,989.4054
25391,23.614282226562523,0.5154734440127201,2.9479481894074007,7,forte,Sétimo,990.0578
25490,20.652001953125023,0.5331772004374202,5.916926354251212,1,forte,Primeiro,990.34555
25511,20.903466796875023,0.5308878206921612,5.9823128964943715,1,forte,Primeiro,989.3728
25602,21.605615234375023,0.4505164773363415,11.79514673749224,5,forte,Quinto,994.0855
25603,21.379663085937523,0.4611396120160717,12.514496495088414,5,forte,Quinto,993.9371
25604,21.131616210937523,0.4707916363591378,12.245682734746834,5,forte,Quinto,993.76375
25656,29.988061523437523,0.4587578919863513,1.3761426293039933,6,forte,Sexto,989.3686
25657,28.788598632812523,0.4591440301079981,1.19901189682013,7,forte,Sétimo,990.49984
25668,27.79024658203128,0.4637365530029278,1.1939507639071099,8,forte,Oitavo,991.0236
25673,27.448785400390648,0.4635311686090725,1.4786646085960569,4,forte,Quarto,991.64414
25674,27.149011230468773,0.4719405700844861,5.966270676287958,5,forte,Quinto,991.4928
25675,26.865411376953148,0.475747893935538,9.709461904781183,5,forte,Quinto,991.33
25676,26.6196228027344,0.4844503673940517,9.869993414743943,5,forte,Quinto,991.2496
25677,25.713281250000023,0.4934462872448472,7.0969413142904365,6,forte,Sexto,991.2977
25678,24.919213867187523,0.498710446407362,6.906572242885028,6,forte,Sexto,991.62734
25679,24.32857666015628,0.5031922629142831,7.565945510407917,6,forte,Sexto,991.88266
25850,18.896905517578148,0.5063735948598597,5.741466787022958,5,extremo,Quinto,996.4983
25851,18.781579589843773,0.5104468551697138,4.643258020950491,5,extremo,Quinto,997.0072
25868,19.476342773437523,0.507798448762895,6.371753611409282,5,forte,Quinto,996.0734
25869,19.2158142089844,0.5062374212567763,6.9637216576939664,5,forte,Quinto,995.5403
25870,19.37423095703128,0.5052155608851894,6.546888725550826,5,muito_forte,Quinto,995.665
25871,19.31734619140628,0.5046217055679713,6.291477190760334,5,muito_forte,Quinto,995.908
25964,26.090905761718773,0.5060335469298078,5.869357832896067,5,forte,Quinto,989.0625
25965,25.600915527343773,0.5112790874484506,2.8655672065521425,4,forte,Quarto,989.33375
25966,24.97872314453128,0.5119285025660586,2.1884782239608893,4,forte,Quarto,989.3453
25969,28.36519775390628,0.5013443996073426,6.408116857581089,3,forte,Terceiro,987.09625
25973,33.37398681640627,0.4925852822200795,8.093140834785881,1,forte,Primeiro,988.89984
25974,36.75054321289065,0.4850931102428928,9.475766222116526,1,forte,Primeiro,988.9591
25975,38.60939941406252,0.4828066427258642,9.644742373540458,1,muito_forte,Primeiro,988.2887
25976,38.7741638183594,0.4791931357968641,9.617835474458152,1,muito_forte,Primeiro,987.1736
25977,39.0441833496094,0.4762713362536938,6.685503949488079,1,muito_forte,Primeiro,985.75234
25978,39.3969665527344,0.4767257547776493,4.3676440685479205,1,forte,Primeiro,984.13836
25986,25.971856689453148,0.525671167868868,2.2163226210761056,1,forte,Primeiro,987.11984
25987,25.59322509765628,0.5255939574537457,3.5084564121903243,8,forte,Oitavo,986.08086
26264,39.4811950683594,0.4654682656781757,4.170091689932017,5,forte,Quinto,990.7116
26265,40.21444091796877,0.4580283311609534,4.7056931167769225,5,forte,Quinto,989.405
26266,39.2412048339844,0.4546666779991224,5.591468917908203,5,forte,Quinto,988.1717
26267,37.95998535156252,0.4511432086701989,5.095669239431171,5,forte,Quinto,987.68625
26269,36.23110351562502,0.4542614706484585,7.442485069072462,5,forte,Quinto,986.5766
26270,33.59188232421877,0.4621337225710655,6.435492564896572,5,forte,Quinto,986.8877
26275,23.20308837890628,0.5175158728330561,6.580291435464711,5,forte,Quinto,990.1886
26277,22.617303466796898,0.5255505379401689,4.069699768090425,5,forte,Quinto,989.5283
26338,31.921228027343773,0.5108007946057488,8.962258948860056,5,forte,Quinto,986.4862
26341,32.35274658203127,0.5004007630951328,7.8108017219668255,5,forte,Quinto,985.1383
26343,28.334313964843773,0.519251961539696,6.160782399055541,3,forte,Terceiro,986.3346
26510,28.829034423828148,0.5092295038464622,3.2478337443635654,3,forte,Terceiro,983.6444
26545,27.170983886718773,0.5004990425401001,4.217447876608321,3,forte,Terceiro,987.7173
26554,38.75002441406252,0.4662141668197457,5.920504001163302,6,forte,Sexto,984.9711
26555,35.82991943359377,0.4637555189078671,3.346873332522081,6,extremo,Sexto,984.7133
26557,34.85857543945315,0.4652044736371266,4.923061870796377,8,muito_forte,Oitavo,984.6533
26559,27.75362548828128,0.5081961276137171,3.155127912156643,5,forte,Quinto,985.853
26738,12.003045654296898,0.481911237646505,6.581523433149438,5,extremo,Quinto,996.44016
26739,13.089807128906273,0.4876371740386429,4.71377024761309,5,muito_forte,Quinto,997.15125
26755,14.540338134765648,0.4664062835366785,8.286314519714043,5,forte,Quinto,996.503
26756,13.939599609375025,0.4692817936752168,8.173574084548791,5,forte,Quinto,995.8709
26757,13.494531250000025,0.4714286402617586,8.060652145361995,5,muito_forte,Quinto,995.4803
26758,13.028070068359398,0.4736832603530292,7.636224508950933,5,muito_forte,Quinto,995.60516
26759,12.544030761718773,0.4768046823308549,7.059010934489491,5,extremo,Quinto,995.81984
26836,30.312371826171898,0.5032095154244959,2.1159919701620744,4,forte,Quarto,988.0076
26837,35.13564453125002,0.4963836010967061,1.915086458097243,4,forte,Quarto,988.137
26841,39.57061157226565,0.4757928695538411,5.68891103759825,5,forte,Quinto,985.3484
26842,38.3437438964844,0.4764266781880639,6.400880709164894,5,forte,Quinto,983.7668
26843,36.69704589843752,0.4665783484127603,6.119916086604436,5,forte,Quinto,983.0478
26845,35.37734375000002,0.4665760388567156,6.786703641114863,5,forte,Quinto,982.8616
26846,33.24578247070315,0.4675055604094809,5.63247039159783,5,forte,Quinto,982.7498
27026,11.515771484375025,0.4941723761272258,3.874572385114706,5,muito_forte,Quinto,993.9275
27027,13.049645996093773,0.4932430492591757,2.6354313003689125,5,forte,Quinto,994.3628
27036,17.420068359375023,0.4709204371717517,6.126124735293842,5,forte,Quinto,994.5664
27041,16.112725830078148,0.4751473685757127,4.927690446705465,5,forte,Quinto,994.8716
27042,15.048486328125025,0.4703643053638888,3.381619702497306,5,forte,Quinto,994.54734
27043,14.223016357421898,0.4698258865305217,2.5681375858579183,5,forte,Quinto,994.0675
27044,13.563012695312525,0.4741509527628607,2.507898739450993,5,forte,Quinto,993.6006
27045,12.870812988281273,0.482392083973414,3.518908915302056,6,forte,Sexto,993.07266
27046,12.356744384765648,0.4869276903517015,3.7207017972147822,6,muito_forte,Sexto,993.0644
27047,11.916680908203148,0.4899141446083173,3.727396560128535,5,muito_forte,Quinto,993.25875
27120,27.388818359375023,0.4973844966003677,3.6763484724907616,7,forte,Sétimo,984.9343
27121,26.508691406250023,0.5049352341434634,4.4369060555411135,7,forte,Sétimo,986.5099
27132,25.948815917968773,0.5090729102829636,5.47325179023547,7,forte,Sétimo,987.2832
27137,25.5285583496094,0.5151755340685434,7.3571768468739505,7,forte,Sétimo,987.2579
27313,19.809197998046898,0.4632046252295485,5.681001685820656,4,muito_forte,Quarto,992.0801
27314,12.804162597656273,0.490037081491625,4.4490567963825445,1,forte,Primeiro,991.41305
27324,18.073876953125023,0.4685770920877114,5.264132144748363,3,muito_forte,Terceiro,991.9862
27329,16.818780517578148,0.4727553184049518,4.99618911989914,3,forte,Terceiro,992.3359
27330,15.881433105468773,0.4777769286083775,5.104310509777501,3,forte,Terceiro,992.15734
27331,15.133874511718773,0.4828950380885353,5.3116107470304454,2,forte,Segundo,991.6607
27332,14.504357910156273,0.4873331194083257,5.54973662375593,2,forte,Segundo,991.0595
27333,14.005426025390648,0.4892023126762892,5.2233241859850175,2,forte,Segundo,990.93
27334,13.554284667968773,0.4899906253740102,4.949556836267365,2,forte,Segundo,990.6524
27335,13.144189453125025,0.4907789642237001,4.876034000395795,1,forte,Primeiro,991.1728
27416,43.28469238281252,0.4564865647772517,4.54041926485786,5,forte,Quinto,985.4691
27417,44.10787353515627,0.4491920861627994,6.067591184918104,5,forte,Quinto,983.8351
27430,24.571435546875023,0.5186247560978864,4.808612259186946,8,forte,Oitavo,984.8569
27431,24.1664978027344,0.5258340213994364,4.27440990858288,1,forte,Primeiro,985.1081
27458,21.041345214843773,0.5340921388573553,5.0391876217921645,8,forte,Oitavo,987.1242
27476,22.320153808593773,0.5261466139748872,6.580850022568541,8,forte,Oitavo,986.6089
27477,21.70772705078128,0.5268376863543589,6.3980379810419326,8,forte,Oitavo,986.2611
27478,21.492761230468773,0.5295271425362595,6.060445328143564,8,forte,Oitavo,986.42055
27479,21.13765869140628,0.532780534732945,5.718004429703013,8,forte,Oitavo,986.7347
27489,29.035913085937523,0.5183103214038212,8.57472609584799,5,forte,Quinto,987.21266
27600,23.867028808593773,0.4382418286293973,7.940630691115924,3,forte,Terceiro,989.1053
27601,22.259149169921898,0.4435868791321613,8.14600933625869,3,extremo,Terceiro,989.48484
27612,20.91109619140628,0.4498195896304521,8.214332193650534,2,extremo,Segundo,989.47875
27617,19.774743652343773,0.4560077972069434,8.165385171783972,2,extremo,Segundo,989.9083
27618,18.79366455078128,0.4618970779759849,8.159359546180887,2,muito_forte,Segundo,989.9817
27619,18.01632080078128,0.46629673571596,8.235492380916941,2,forte,Segundo,989.6028
27620,17.491479492187523,0.4682819853809702,8.2002928380065,2,forte,Segundo,989.1317
27706,44.92073974609377,0.4404199343689359,3.080323658713683,1,forte,Primeiro,983.2145
27746,22.040917968750023,0.5266093562989075,1.1570046424543077,5,forte,Quinto,985.37195
27766,22.750634765625023,0.521802322755166,0.516693897108158,5,forte,Quinto,984.6831
27999,32.86086425781252,0.4571947254051741,7.621502652983896,1,forte,Primeiro,981.3404
28285,40.2897888183594,0.4484441359406491,9.79507456308953,8,forte,Oitavo,979.8581
28287,31.343774414062523,0.4895163313427374,10.478127186515204,1,forte,Primeiro,981.7669
28333,31.488916015625023,0.5107745304136168,6.891778843726448,3,forte,Terceiro,984.3209
28560,26.835870361328148,0.5053340910720526,7.364948082160988,1,forte,Primeiro,983.7425
28561,26.8847595214844,0.5077044377985318,7.017360287618419,1,forte,Primeiro,984.8444
28565,33.94588623046877,0.4898926329673407,12.401095552233926,8,forte,Oitavo,986.82195
28566,36.93255004882815,0.4767649752811679,10.912026302343365,8,forte,Oitavo,986.2691
28567,39.88826904296877,0.4669838604086845,9.165942741188,8,muito_forte,Oitavo,985.9797
28568,40.91304931640627,0.4555077283864335,8.696646485271827,7,forte,Sétimo,984.9947
28569,40.60543212890627,0.4524418506905198,8.298415477842338,7,forte,Sétimo,983.9109
28570,39.71706542968752,0.4550927946373676,6.716286400137438,7,forte,Sétimo,982.632
28571,37.73671875000002,0.4613788641660165,6.519862250867408,7,forte,Sétimo,982.12414
28572,26.746606445312523,0.5094395304191697,7.109690438988662,1,forte,Primeiro,985.5951
28573,35.85091552734377,0.4635321304959846,5.508088076880404,7,forte,Sétimo,981.7503
28577,26.446405029296898,0.5113474040637457,6.770248300925568,1,forte,Primeiro,985.7768
28578,25.982812500000023,0.5131902555079109,6.3356252349011415,1,forte,Primeiro,985.6297
28621,35.19619140625002,0.499923872088619,3.69445874898674,3,forte,Terceiro,984.6742
28622,32.6008239746094,0.5121044291992927,10.0546813209388,2,muito_forte,Segundo,985.4001
28623,28.85714111328128,0.5273576157361327,11.21561003971411,2,muito_forte,Segundo,986.83
28624,26.043603515625023,0.5330473455608989,6.428417040165217,2,forte,Segundo,987.8705
28660,31.971459960937523,0.4963936031848268,1.385558765917858,3,muito_forte,Terceiro,990.0095
28848,26.476464843750023,0.516522077711617,4.310232043922267,3,forte,Terceiro,985.2057
28849,26.43746337890628,0.5184514556660366,6.633072313933752,2,forte,Segundo,986.7434
28852,32.36110839843752,0.4949876188017789,6.784450632796222,8,forte,Oitavo,987.765
28853,36.35469970703127,0.4853215904701785,4.105431973367928,8,forte,Oitavo,988.4641
28854,38.47127685546877,0.4826743695100894,1.718517856190218,8,forte,Oitavo,988.2781
28855,40.86617431640627,0.4756369803757632,1.1967846462349134,4,muito_forte,Quarto,987.7242
28856,40.76226196289065,0.474183030367443,3.5128042483041964,4,forte,Quarto,986.6259
28857,41.97600708007815,0.4667554846589828,4.207704874529276,5,muito_forte,Quinto,985.2124
28858,40.60347900390627,0.4675635222995859,1.1432439467724542,5,forte,Quinto,984.27375
28859,36.96108398437502,0.495857571783968,12.252564888708443,8,forte,Oitavo,985.43195
28860,25.82882080078128,0.5190250229285615,7.2492036201400545,1,forte,Primeiro,987.1786
28861,32.24025878906252,0.5092065016532938,12.281077002469855,8,muito_forte,Oitavo,985.8831
28862,28.798181152343773,0.5137342681963584,9.5046911146668,1,forte,Primeiro,985.5544
28863,27.089501953125023,0.516835711279088,8.370243556818163,1,forte,Primeiro,986.0006
28865,25.6227966308594,0.5173358795848187,8.215062026335978,1,forte,Primeiro,987.4387
28866,25.362145996093773,0.5174067886374456,7.638350929285979,1,forte,Primeiro,986.7875
28867,25.0793395996094,0.5186864797401692,7.764755375343665,1,forte,Primeiro,985.8946
28868,24.86031494140628,0.5201749137522108,6.983283010146851,1,forte,Primeiro,985.80734
28869,24.55709228515628,0.5185407827287909,5.523262138378555,8,forte,Oitavo,985.3878
28870,24.465600585937523,0.520394020118779,5.983163865271241,1,forte,Primeiro,985.8079
28871,24.333337402343773,0.5226178661475339,6.342161834954565,1,forte,Primeiro,985.9755
29140,32.01360473632815,0.5022481621378715,2.070956433540285,1,forte,Primeiro,990.2005
29141,36.1129089355469,0.4865718991777351,1.9479897214263946,1,forte,Primeiro,990.50016
29142,38.69277343750002,0.4745675193710239,1.4667690141228598,1,muito_forte,Primeiro,990.0567
29143,40.48397216796877,0.4670040257393151,1.705309014063577,1,muito_forte,Primeiro,989.3676
29144,41.33760986328127,0.4627958137271682,1.6478496539747003,2,muito_forte,Segundo,988.5569
29145,42.43703613281252,0.4601151052931117,0.6553526531227319,2,extremo,Segundo,987.2236
29146,41.9962097167969,0.4572787230609088,0.7782652882279055,6,extremo,Sexto,985.5625
29147,41.0147644042969,0.4491699329958703,3.998083255618211,1,extremo,Primeiro,984.2814
29149,38.64608154296877,0.457624478458916,5.380398598620121,2,extremo,Segundo,983.1083
29150,34.75490722656252,0.4607385210160869,5.857557684547478,2,extremo,Segundo,983.01625
29151,32.11275634765627,0.4673997393886359,5.427154706236211,3,muito_forte,Terceiro,984.1821
29152,30.24263916015628,0.4761330383671437,5.327122162562677,3,muito_forte,Terceiro,985.3952
29158,23.926293945312523,0.5309166229864544,3.793066759271982,8,forte,Oitavo,987.7105
29159,23.644189453125023,0.5347175956730089,3.5536205970902635,1,forte,Primeiro,988.2366
29354,20.009667968750023,0.4957621969142686,6.2188836082076655,5,forte,Quinto,990.1961
29373,21.140405273437523,0.4881358597734981,6.031439344063409,5,forte,Quinto,988.3645
29374,20.553125000000023,0.491406622622588,6.398147895043889,5,forte,Quinto,988.7108
29375,20.123895263671898,0.4933082239403956,6.791018366298831,5,forte,Quinto,989.4394
29387,30.648278808593773,0.4990967753646406,11.845918458233065,8,forte,Oitavo,984.626
29424,27.86470947265628,0.490092738424508,5.810995017128198,3,forte,Terceiro,989.6608
29425,26.767510986328148,0.4967913864881755,8.059501696188443,2,forte,Segundo,990.68984
29430,37.66765747070315,0.4784556326404328,9.976590618677925,1,forte,Primeiro,991.5345
29431,39.39748535156252,0.4731022844768597,9.949348829652429,1,forte,Primeiro,991.0847
29432,40.78215942382815,0.4700779597851033,9.24662617604534,1,forte,Primeiro,990.1586
29433,40.5793395996094,0.4634853403254252,7.985394419029923,1,forte,Primeiro,988.8905
29434,39.36281738281252,0.4601790234020954,6.852232742598294,1,forte,Primeiro,987.4678
29435,38.89788208007815,0.4544348558948565,7.375666138816235,8,forte,Oitavo,987.324
29437,36.65627441406252,0.4667306965220313,8.326354569364286,1,forte,Primeiro,986.55516
29438,32.9649597167969,0.4735095487797763,7.734072396037456,8,forte,Oitavo,987.0897
29456,32.14095458984377,0.5033600787945574,10.092331891078121,8,forte,Oitavo,986.4668
29457,32.53908691406252,0.4989787504725083,10.101835922058346,7,forte,Sétimo,985.0537
29642,16.837701416015648,0.4957105363541134,5.790616914484367,5,forte,Quinto,991.4994
29660,18.130395507812523,0.4953359161686798,6.374789072221741,5,forte,Quinto,991.7563
29661,17.747277832031273,0.4921349761382735,6.540928489412787,5,forte,Quinto,991.079
29662,17.439385986328148,0.4931581617426614,6.148585627421359,5,forte,Quinto,990.9654
29663,17.124780273437523,0.4942442612515778,6.015144053449354,5,forte,Quinto,990.92375
29712,29.178765869140648,0.4833882769071002,5.274964305341097,2,muito_forte,Segundo,986.3842
29713,28.304284667968773,0.4902964361958621,5.085696348975315,2,forte,Segundo,986.8524
29716,34.5319763183594,0.4745720539967228,4.837645799644012,8,forte,Oitavo,987.0883
29717,38.27224121093752,0.4630055497469285,6.9806542334138655,8,forte,Oitavo,987.6265
29718,39.94906005859377,0.4572119439413757,7.7115989720030305,8,forte,Oitavo,987.2744
29719,42.12850341796877,0.4535563093889612,7.454431086937553,8,muito_forte,Oitavo,986.90695
29720,43.35588989257815,0.4508438996157755,6.550536708788411,8,muito_forte,Oitavo,986.0958
29721,43.90206298828127,0.442701446110078,5.93823227136674,8,extremo,Oitavo,984.78055
29722,42.08120117187502,0.4411115682531263,6.552752701591238,1,extremo,Primeiro,983.59234
29723,40.5727478027344,0.4546643948485011,9.962445436684666,8,muito_forte,Oitavo,982.672
29724,27.749444580078148,0.4963983747142736,4.536295736456417,2,forte,Segundo,987.04266
29725,36.68319091796877,0.4675952942192035,7.340120091331669,8,muito_forte,Oitavo,982.2708
29726,34.72210083007815,0.4655935738207631,5.902398619977412,8,forte,Oitavo,982.6647
29727,32.48342285156252,0.4700715546986356,6.371207780458225,8,forte,Oitavo,983.2687
29729,27.091088867187523,0.504406072937745,3.993727999781067,2,forte,Segundo,986.82234
29730,26.358422851562523,0.5120210895353694,2.9622935524589926,1,forte,Primeiro,986.40516
29731,25.952478027343773,0.5125052634085207,2.5372628256532193,8,forte,Oitavo,985.7886
29732,25.49752197265628,0.517292926313365,3.082455221448257,7,forte,Sétimo,985.73516
29733,25.060327148437523,0.5184643791225111,4.870633171633762,1,forte,Primeiro,985.0246
29734,24.73604736328128,0.5198645079027943,5.827017645760736,1,forte,Primeiro,984.9383
29735,24.500878906250023,0.5215329191838106,5.800509197995624,1,forte,Primeiro,985.36625
