,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure,NDVI
0,19.514428710937523,0.493989848207089,7.07131395973034,1,forte,Primeiro,99142.74,0.37970838
1,19.875024414062523,0.4930607777906844,5.56579824592448,2,forte,Segundo,99143.92,0.37970838
2,19.324578857421898,0.4968682685695103,6.5947849683408,1,forte,Primeiro,99104.17,0.37970838
3,19.512872314453148,0.4975464050991313,6.0913739237674305,1,forte,Primeiro,99074734.0,0.37970838
4,19.964379882812523,0.498318327560438,5.620914061264248,1,forte,Primeiro,99059.2,0.37970838
5,19.592797851562523,0.4992589872245351,6.160771773312962,1,forte,Primeiro,99064.41,0.37970838
6,19.589624023437523,0.4968537403903586,6.554640215591205,1,forte,Primeiro,99091.32,0.37970838
7,32.22292480468752,0.4834610649534398,4.622197531688829,1,forte,Primeiro,98114.95,0.42448464
8,30.0915466308594,0.4925843807905621,9.08599046511518,1,forte,Primeiro,98134.8,0.42448464
9,28.500329589843773,0.5009916995605483,10.016229683365117,1,forte,Primeiro,98201.22,0.42448464
10,12.140954589843773,0.5094570103036613,8.2040804104431,5,muito_forte,Quinto,99601375.0,0.45777026
11,13.232232666015648,0.4990636380091101,8.774256139481608,5,forte,Quinto,99516.61,0.45777026
12,12.648889160156273,0.5037924404764987,8.317418048457492,5,forte,Quinto,99534.74,0.45777026
13,19.068261718750023,0.5185949117759889,8.038529434490064,5,extremo,Quinto,99512266.0,0.40052894
14,19.56417236328128,0.5195742883613199,6.653187159325779,5,muito_forte,Quinto,99575766.0,0.40052894
15,21.54195556640628,0.5077658704134754,8.02608160019533,5,forte,Quinto,99483.22,0.40052894
16,20.953759765625023,0.5109095995555419,8.118710895074138,5,forte,Quinto,99455.23,0.40052894
17,20.459161376953148,0.5132839290011734,8.181323646650789,5,forte,Quinto,99428.25,0.40052894
18,20.057946777343773,0.5130751517592873,8.704360574077668,5,muito_forte,Quinto,99395.97,0.40052894
19,19.935662841796898,0.5133765051535614,8.562156164028634,5,muito_forte,Quinto,99416.05,0.40052894
20,19.4838806152344,0.515759685248514,8.46448100582671,5,muito_forte,Quinto,99447.81,0.40052894
