,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure,NDVI
0,27.755426025390648,0.4167049424748988,10.063910232761495,8,forte,Oitavo,98530.89,0.34151328
1,37.60219726562502,0.4521933255274012,2.074070331791622,7,forte,Sétimo,98786.28,0.3961279
2,39.45964965820315,0.4427529547594496,1.9523347183513216,6,forte,Sexto,98700.33,0.3961279
3,38.9188171386719,0.439297995128968,4.049348804156136,6,forte,Sexto,98612.36,0.3961279
4,38.31057128906252,0.4373047712571436,5.911891522802979,5,forte,Quinto,98457734.0,0.3961279
5,37.48256835937502,0.4370106688282835,6.391799354031114,5,forte,Quinto,98388.0,0.3961279
6,35.71416625976565,0.4369698458659563,8.003155173720442,5,forte,Quinto,98314266.0,0.3961279
7,32.92421875000002,0.4455016645645187,6.837428193771183,5,forte,Quinto,98315.17,0.3961279
8,30.292657470703148,0.4536411026010997,4.844356297052356,5,forte,Quinto,98362.96,0.3961279
9,28.019128417968773,0.4595702791228401,1.8595419471587857,3,forte,Terceiro,98441.11,0.3961279
10,44.19854125976565,0.4414328734415123,8.55666026190442,1,forte,Primeiro,98780.66,0.3861145
11,46.05874023437502,0.4332161214783758,9.368881763313981,1,forte,Primeiro,98708766.0,0.3861145
12,46.8796325683594,0.4286727664151177,9.57390410032893,1,forte,Primeiro,98601.72,0.3861145
13,45.55489501953127,0.4268504821042448,9.666879649061674,1,forte,Primeiro,98469.09,0.3861145
14,27.080590820312523,0.5049258529776176,3.669414730828915,7,forte,Sétimo,98648.82,0.3861145
15,26.53365478515628,0.5086623960558715,3.1579966095086394,7,forte,Sétimo,98603.99,0.3861145
16,26.099511718750023,0.5052848926752365,1.7872658364656118,7,forte,Sétimo,98562.49,0.3861145
17,25.772790527343773,0.5071651472348064,1.1799363490162575,1,forte,Primeiro,98543.37,0.3861145
18,25.792352294921898,0.5160485900486718,3.330408855940395,3,forte,Terceiro,98575.09,0.3861145
19,16.453637695312523,0.503010501913326,6.615113756046264,5,forte,Quinto,99184.3,0.32339388
20,32.85048828125002,0.4891889311938636,2.7338583834377923,1,muito_forte,Primeiro,99186.77,0.39375672
21,35.59511718750002,0.4802882161524351,1.7654731879016903,1,muito_forte,Primeiro,99124195.0,0.39375672
22,35.71926269531252,0.4769700654706666,1.4537274144079555,1,muito_forte,Primeiro,99077.47,0.39375672
23,36.2064147949219,0.4727931744505359,1.518823196713556,8,extremo,Oitavo,98978.59,0.39375672
24,35.64235839843752,0.4690787823827765,1.7450748613759393,1,extremo,Primeiro,98861.3,0.39375672
25,37.43068847656252,0.4660546064615036,3.464174694626467,3,muito_forte,Terceiro,98698.94,0.39375672
26,36.9409118652344,0.4628114525927885,2.720068021368591,3,muito_forte,Terceiro,98585.94,0.39375672
27,34.86019287109377,0.4632864934389518,3.1893494908177433,4,muito_forte,Quarto,98511.16,0.39375672
28,31.648767089843773,0.4688651209591067,3.9434929495736504,3,forte,Terceiro,98569125.0,0.39375672
29,29.398034667968773,0.4778015144826544,3.1738600059738613,3,forte,Terceiro,98706.31,0.39375672
30,28.10079345703128,0.4877712386449715,2.272675567616056,2,forte,Segundo,98805.95,0.40340167
31,27.013513183593773,0.4854198434670104,1.7741165853463599,2,forte,Segundo,98871.75,0.40340167
32,24.62374267578128,0.5123628043148363,4.862580820168987,1,forte,Primeiro,98845.96,0.40340167
33,33.80648193359377,0.4764568046746074,6.226131918771956,1,forte,Primeiro,98965516.0,0.40340167
34,37.75411376953127,0.4585983664068342,6.363951834493355,8,forte,Oitavo,99021945.0,0.40340167
35,41.08413085937502,0.4492504628460534,5.249769983148888,8,muito_forte,Oitavo,99043.42,0.40340167
36,43.77291259765627,0.4434977262359424,4.312596550708074,8,muito_forte,Oitavo,98988.06,0.40340167
37,45.37886962890627,0.4403550538133799,3.223309794562294,7,extremo,Sétimo,98877.81,0.40340167
38,43.74440917968752,0.4394868805964005,2.266483001632303,7,muito_forte,Sétimo,98744484.0,0.40340167
39,42.89516601562502,0.4451881345487809,2.619271950725611,6,muito_forte,Sexto,98545.81,0.40340167
40,42.14028320312502,0.4347602683871192,6.668984577824737,5,extremo,Quinto,98352.08,0.40340167
41,26.108483886718773,0.4879151644633523,2.341291323567064,1,forte,Primeiro,98906195.0,0.40340167
42,38.77483520507815,0.4422735393813138,6.2615956211567,5,muito_forte,Quinto,98320.08,0.40340167
43,35.46553955078127,0.4512669817957053,1.9520499681576713,2,forte,Segundo,98309.01,0.40340167
44,32.51564941406252,0.4617553210095854,5.9541418869889196,1,forte,Primeiro,98421.34,0.40340167
45,30.526513671875023,0.4712616524289394,5.79518943724355,8,forte,Oitavo,98549.86,0.40340167
