,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat,NDVI
212,20.45870361328128,0.527090610594463,3.2774024951862235,8,forte,0.0128573158527758,Oitavo,0.4239833
213,20.166131591796898,0.5288284781568506,3.334673357051616,8,forte,0.0107113906411812,Oitavo,0.4239833
229,17.500634765625023,0.5298157397849355,8.266204096173915,5,forte,0.0101378173797272,Quinto,0.49545336
230,17.172601318359398,0.5312826287791136,7.879416451178506,4,forte,0.0103561943380107,Quarto,0.49545336
251,20.8527770996094,0.5201154963961134,8.260539389417625,5,forte,0.0116459333058195,Quinto,0.39087474
252,21.171197509765648,0.5198028032751751,7.334715829638466,5,forte,0.0100108966931316,Quinto,0.39087474
255,22.243920898437523,0.5110618551405643,8.024595832917736,5,forte,0.0110473088426543,Quinto,0.39087474
256,21.970574951171898,0.5135340226400266,8.257805589629704,5,forte,0.0110150278323231,Quinto,0.39087474
257,21.64571533203128,0.5151165908312693,8.258180682016622,5,forte,0.0112115836974891,Quinto,0.39087474
258,21.27608642578128,0.5172068131132506,8.234765142876702,5,forte,0.0112276037330293,Quinto,0.39087474
259,24.0202575683594,0.4707834587711608,5.623019960775621,5,forte,0.0101732274715245,Quinto,0.27879104
262,24.687554931640648,0.4621366556597767,7.681934070394379,4,forte,0.0100942144154557,Quarto,0.27879104
263,24.828393554687523,0.4595731388393115,7.507181349683513,4,forte,0.0104761564791086,Quarto,0.27879104
264,24.7746520996094,0.4599358559875259,6.98786698004231,4,forte,0.0117199962808534,Quarto,0.27879104
265,24.428369140625023,0.4623391112974243,6.864102741839236,4,forte,0.0125790779335246,Quarto,0.27879104
270,24.913964843750023,0.5312363553363117,7.093887099589758,1,forte,0.0111218958953895,Primeiro,0.49652433
271,24.577416992187523,0.534611747002584,6.545237665779232,8,forte,0.0118318719412715,Oitavo,0.49652433
272,24.419458007812523,0.5357931325704246,6.163184750643832,1,forte,0.0106890357457406,Primeiro,0.49652433
273,24.152734375000023,0.5373317540002387,5.921536919409567,1,forte,0.0100400069064539,Primeiro,0.49652433
283,20.18966064453128,0.5272121144251737,6.482151097052606,5,forte,0.0126041974543713,Quinto,0.4017044
285,23.4863220214844,0.5059609146455907,7.456025172373181,5,forte,0.0103453314678007,Quinto,0.4017044
286,22.901879882812523,0.5097939579928418,7.545041215266294,5,forte,0.0115383432601937,Quinto,0.4017044
287,22.457910156250023,0.5124136398392956,7.66831892493944,5,forte,0.012257570924317,Quinto,0.4017044
288,21.957940673828148,0.5151561998461273,7.5592230942895275,5,forte,0.0138073659737983,Quinto,0.4017044
289,21.334039306640648,0.5193590963533066,6.417977139571378,5,forte,0.0132800771383059,Quinto,0.4017044
305,30.020104980468773,0.4255126962748807,17.404338452083163,5,forte,0.0115858059699693,Quinto,0.22924799
307,33.32070312500002,0.3869455798331589,11.019934260951048,1,forte,0.0114273863803079,Primeiro,0.24298598
337,18.94869384765628,0.4763122006047542,8.23550006950363,1,muito_forte,0.01554822209953,Primeiro,0.2393843
338,19.8659606933594,0.4797355013650993,6.552387938623916,1,forte,0.0132418660451035,Primeiro,0.2393843
343,20.6796813964844,0.4613917029718116,8.424793227048548,1,forte,0.010641100905806,Primeiro,0.2393843
344,20.115319824218773,0.4658013777457148,8.082011506716572,1,forte,0.0136076874583796,Primeiro,0.2393843
345,19.648370361328148,0.4696031590190698,8.254006307596185,1,forte,0.0141517617766247,Primeiro,0.2393843
346,19.25313720703128,0.4727804297322432,8.232758947612476,1,forte,0.0146111133207182,Primeiro,0.2393843
347,29.28658447265628,0.4790790487851308,4.032663236094526,8,forte,0.0114833829722937,Oitavo,0.23909958
349,20.061608886718773,0.4756879358305565,6.770751296055641,1,forte,0.0103973170853931,Primeiro,0.24206032
350,33.55507812500002,0.4542892381635897,11.16330771497152,8,forte,0.0122917798202425,Oitavo,0.2659452
353,27.885858154296898,0.457705540426699,3.9964872725630243,7,forte,0.0111406297104314,Sétimo,0.22617501
357,19.419580078125023,0.4630343434878964,9.075708376154417,1,forte,0.0125007626056216,Primeiro,0.24227901
359,19.7497497558594,0.4614230257896225,8.4532488151806,1,forte,0.0108622817453962,Primeiro,0.24227901
360,19.732202148437523,0.460789883438444,8.764955518969437,1,forte,0.0113129069420239,Primeiro,0.24227901
361,19.593164062500023,0.4608978326980354,9.020192715077716,1,forte,0.0126332669470228,Primeiro,0.24227901
363,24.310845947265648,0.5121184987894655,6.453106661070887,7,forte,0.0110759458379405,Sétimo,0.25108224
372,32.03792724609377,0.4579447260993012,10.610995680742622,6,muito_forte,0.0154142599815714,Sexto,0.24149108
388,24.873834228515648,0.4407593172525469,4.337644548278577,4,forte,0.0117379110798167,Quarto,0.22447917
390,21.350976562500023,0.4498781945052761,9.055304933650804,1,forte,0.0112839047377328,Primeiro,0.24610096
396,21.560937500000023,0.4488847879755445,9.07536496869143,1,forte,0.0107694367611211,Primeiro,0.24610096
430,22.550592041015648,0.4652245063506184,7.60580570517864,1,forte,0.0121839544162706,Primeiro,0.2521831
439,34.39275512695315,0.4405750164451899,7.289618190346639,6,forte,0.014761440974153,Sexto,0.2514063
444,25.943505859375023,0.4517952615007193,7.767731106870028,2,forte,0.0122146138009507,Segundo,0.24694249
445,25.115808105468773,0.4577928476547731,6.934129871769898,1,forte,0.0123120061552857,Primeiro,0.24694249
447,23.672448730468773,0.4673704547305493,7.31902241236776,1,forte,0.0103293429094763,Primeiro,0.24694249
466,29.47994384765628,0.4356245684522989,8.700827228482973,2,forte,0.0101068649961662,Segundo,0.19414128
477,24.65035400390628,0.5269285271797995,14.243549846593536,6,muito_forte,0.0161140542328828,Sexto,0.257754
478,24.03902587890628,0.5304657919721941,16.82174314687679,5,forte,0.0149436656183898,Quinto,0.257754
481,28.159570312500023,0.5132128482910147,9.623323005620122,8,forte,0.011893082423531,Oitavo,0.28542647
501,20.199548339843773,0.5185949117759889,8.038529434490064,5,forte,0.0143437712213664,Quinto,0.38515487
502,20.41842041015628,0.5195742883613199,6.653187159325779,5,forte,0.0134504455328196,Quinto,0.38515487
506,21.33736572265628,0.5130751517592873,8.704360574077668,5,forte,0.0106783569069859,Quinto,0.38515487
507,21.098657226562523,0.5133765051535614,8.562156164028634,5,forte,0.011719542292799,Quinto,0.38515487
508,20.6205993652344,0.515759685248514,8.46448100582671,5,forte,0.0126455093352197,Quinto,0.38515487
509,20.63546142578128,0.4955860771364098,2.0220168040836515,2,extremo,0.0269514650719139,Segundo,0.35044152
512,21.355126953125023,0.4904478140950353,1.6318238750349876,3,forte,0.013642226318102,Terceiro,0.35044152
516,12.791802978515648,0.514417900580578,7.362081115871026,5,forte,0.0121668697886106,Quinto,0.46573034
523,13.198693847656273,0.5117082438174477,7.78342157576645,5,forte,0.0115798107083537,Quinto,0.46573034
524,19.26851806640628,0.527296471835314,3.210150126810834,8,muito_forte,0.0187348389339947,Oitavo,0.38273755
525,19.613854980468773,0.5264696655938176,1.9330900925417174,1,forte,0.0116466499793248,Primeiro,0.38273755
530,21.444238281250023,0.5126746530316111,3.2435428421450605,7,forte,0.0148975748019057,Sétimo,0.38273755
531,21.32808837890628,0.5127022708297607,2.72597700114106,7,extremo,0.0295090621433363,Sétimo,0.38273755
532,20.182305908203148,0.5211639361914925,3.360091408617461,8,extremo,0.0271650556449993,Oitavo,0.38273755
533,19.202172851562523,0.5278306738997202,3.834605870344087,8,muito_forte,0.0156765563382794,Oitavo,0.38273755
535,24.10079345703128,0.5068511208393162,1.4031161432497214,2,muito_forte,0.0196396017697352,Segundo,0.45122266
540,14.841577148437525,0.4940027684896039,8.040907701129877,5,forte,0.0127705986553484,Quinto,0.4572722
541,13.946130371093773,0.5018251069169014,7.809458800045984,5,forte,0.0148767510196928,Quinto,0.4572722
548,21.012841796875023,0.4867507761883564,3.685134865858703,1,extremo,0.0420323045947057,Primeiro,0.38197675
549,19.72066650390628,0.4966966296386874,4.183153957844217,1,extremo,0.0320243920707431,Primeiro,0.38197675
550,19.239343261718773,0.5020312010746815,4.412134056212252,1,extremo,0.0262329900536972,Primeiro,0.38197675
555,12.659570312500025,0.5205545494242944,2.859336526779962,8,extremo,0.022925014159227,Oitavo,0.45884365
560,15.849816894531273,0.4973054063166371,2.6400351661427743,8,forte,0.0134609111499861,Oitavo,0.45884365
561,14.754357910156273,0.5051711897682742,3.8716163489118953,8,extremo,0.0390585582922951,Oitavo,0.45884365
562,13.081140136718773,0.5171137620760053,4.511946723976793,8,extremo,0.0392470308738768,Oitavo,0.45884365
563,12.213159179687525,0.5229221160199765,4.5503570727325355,8,extremo,0.0238343929056821,Oitavo,0.45884365
564,12.198571777343773,0.5231223511570122,3.9380797562637935,8,extremo,0.0207738844221884,Oitavo,0.45884365
577,33.80581054687502,0.4423220090977297,9.79648135723959,4,extremo,0.0210083695923793,Quarto,0.3635201
581,16.568566894531273,0.5014160757534711,6.9557039531579035,5,forte,0.0103565766939825,Quinto,0.34587714
611,17.906945800781273,0.529489712043803,6.178409332637186,5,forte,0.0113950256085739,Quinto,0.44805938
615,20.26558837890628,0.511650894281032,7.571047160861856,5,forte,0.0102394358442291,Quinto,0.44805938
616,19.74874267578128,0.5153556415803408,6.970344545838845,5,forte,0.0120051762676506,Quinto,0.44805938
617,19.102319335937523,0.5215594081036696,6.828925479984393,5,forte,0.0136118444398636,Quinto,0.44805938
618,18.689294433593773,0.5241529055866503,7.051639019586097,5,muito_forte,0.015306169671132,Quinto,0.44805938
619,18.32784423828128,0.5261949579356315,6.903340980849246,5,muito_forte,0.0159419383007455,Quinto,0.44805938
620,28.052545166015648,0.5070596361803477,8.252723904330619,8,forte,0.0113096514884689,Oitavo,0.3877841
621,29.51241455078128,0.4983533787096771,6.73750724532068,5,forte,0.0116945366268765,Quinto,0.42595294
624,21.414086914062523,0.5113233108763043,3.9915573127079695,2,extremo,0.0206977691211286,Segundo,0.37992522
626,21.78292236328128,0.5086057160883038,4.401115172407128,3,forte,0.0129272085103626,Terceiro,0.37992522
645,22.652368164062523,0.526197801394506,6.5701540290441205,5,forte,0.0102155677812535,Quinto,0.44605568
650,20.68551025390628,0.5308802145706325,7.329358920964773,5,muito_forte,0.0157445376866852,Quinto,0.44583213
651,21.332055664062523,0.5283217048642151,6.50863973582264,5,forte,0.0141506296055023,Quinto,0.44583213
653,22.484033203125023,0.5189255569036607,7.365463964211518,5,forte,0.0113620213341569,Quinto,0.44583213
654,21.819726562500023,0.523478599520911,6.8170130119713885,5,forte,0.0117042047491238,Quinto,0.44583213
655,21.155297851562523,0.5279464077360082,6.797289248207809,5,forte,0.0124565929036922,Quinto,0.44583213
658,20.584008789062523,0.5259964625828528,2.7536899579717677,1,extremo,0.0290888129535118,Primeiro,0.45149148
664,21.480004882812523,0.5209356548773784,2.8777429016251723,7,forte,0.0107892722243749,Sétimo,0.45149148
665,21.2419372558594,0.5223041814474924,2.12634928291324,8,extremo,0.0211822169379862,Oitavo,0.45149148
702,20.45870361328128,0.527090610594463,3.2774024951862235,8,forte,0.0128573158527758,Oitavo,0.40160206
703,20.166131591796898,0.5288284781568506,3.334673357051616,8,forte,0.0107113906411812,Oitavo,0.40160206
719,17.500634765625023,0.5298157397849355,8.266204096173915,5,forte,0.0101378173797272,Quinto,0.4512472
720,17.172601318359398,0.5312826287791136,7.879416451178506,4,forte,0.0103561943380107,Quarto,0.4512472
741,20.8527770996094,0.5201154963961134,8.260539389417625,5,forte,0.0116459333058195,Quinto,0.3928049
742,21.171197509765648,0.5198028032751751,7.334715829638466,5,forte,0.0100108966931316,Quinto,0.3928049
745,22.243920898437523,0.5110618551405643,8.024595832917736,5,forte,0.0110473088426543,Quinto,0.3928049
746,21.970574951171898,0.5135340226400266,8.257805589629704,5,forte,0.0110150278323231,Quinto,0.3928049
747,21.64571533203128,0.5151165908312693,8.258180682016622,5,forte,0.0112115836974891,Quinto,0.3928049
748,21.27608642578128,0.5172068131132506,8.234765142876702,5,forte,0.0112276037330293,Quinto,0.3928049
749,24.0202575683594,0.4707834587711608,5.623019960775621,5,forte,0.0101732274715245,Quinto,0.318612
752,24.687554931640648,0.4621366556597767,7.681934070394379,4,forte,0.0100942144154557,Quarto,0.318612
753,24.828393554687523,0.4595731388393115,7.507181349683513,4,forte,0.0104761564791086,Quarto,0.318612
754,24.7746520996094,0.4599358559875259,6.98786698004231,4,forte,0.0117199962808534,Quarto,0.318612
755,24.428369140625023,0.4623391112974243,6.864102741839236,4,forte,0.0125790779335246,Quarto,0.318612
760,24.913964843750023,0.5312363553363117,7.093887099589758,1,forte,0.0111218958953895,Primeiro,0.43409914
761,24.577416992187523,0.534611747002584,6.545237665779232,8,forte,0.0118318719412715,Oitavo,0.43409914
762,24.419458007812523,0.5357931325704246,6.163184750643832,1,forte,0.0106890357457406,Primeiro,0.43409914
763,24.152734375000023,0.5373317540002387,5.921536919409567,1,forte,0.0100400069064539,Primeiro,0.43409914
773,20.18966064453128,0.5272121144251737,6.482151097052606,5,forte,0.0126041974543713,Quinto,0.3859188
775,23.4863220214844,0.5059609146455907,7.456025172373181,5,forte,0.0103453314678007,Quinto,0.3859188
776,22.901879882812523,0.5097939579928418,7.545041215266294,5,forte,0.0115383432601937,Quinto,0.3859188
777,22.457910156250023,0.5124136398392956,7.66831892493944,5,forte,0.012257570924317,Quinto,0.3859188
778,21.957940673828148,0.5151561998461273,7.5592230942895275,5,forte,0.0138073659737983,Quinto,0.3859188
779,21.334039306640648,0.5193590963533066,6.417977139571378,5,forte,0.0132800771383059,Quinto,0.3859188
795,20.199548339843773,0.5185949117759889,8.038529434490064,5,forte,0.0143437712213664,Quinto,0.3208061
796,20.41842041015628,0.5195742883613199,6.653187159325779,5,forte,0.0134504455328196,Quinto,0.3208061
800,21.33736572265628,0.5130751517592873,8.704360574077668,5,forte,0.0106783569069859,Quinto,0.3208061
801,21.098657226562523,0.5133765051535614,8.562156164028634,5,forte,0.011719542292799,Quinto,0.3208061
802,20.6205993652344,0.515759685248514,8.46448100582671,5,forte,0.0126455093352197,Quinto,0.3208061
803,20.63546142578128,0.4955860771364098,2.0220168040836515,2,extremo,0.0269514650719139,Segundo,0.22314453
806,21.355126953125023,0.4904478140950353,1.6318238750349876,3,forte,0.013642226318102,Terceiro,0.22314453
810,12.791802978515648,0.514417900580578,7.362081115871026,5,forte,0.0121668697886106,Quinto,0.37419155
817,13.198693847656273,0.5117082438174477,7.78342157576645,5,forte,0.0115798107083537,Quinto,0.37419155
818,19.26851806640628,0.527296471835314,3.210150126810834,8,muito_forte,0.0187348389339947,Oitavo,0.31810766
819,19.613854980468773,0.5264696655938176,1.9330900925417174,1,forte,0.0116466499793248,Primeiro,0.31810766
824,21.444238281250023,0.5126746530316111,3.2435428421450605,7,forte,0.0148975748019057,Sétimo,0.31810766
825,21.32808837890628,0.5127022708297607,2.72597700114106,7,extremo,0.0295090621433363,Sétimo,0.31810766
826,20.182305908203148,0.5211639361914925,3.360091408617461,8,extremo,0.0271650556449993,Oitavo,0.31810766
827,19.202172851562523,0.5278306738997202,3.834605870344087,8,muito_forte,0.0156765563382794,Oitavo,0.31810766
829,24.10079345703128,0.5068511208393162,1.4031161432497214,2,muito_forte,0.0196396017697352,Segundo,0.39540815
834,14.841577148437525,0.4940027684896039,8.040907701129877,5,forte,0.0127705986553484,Quinto,0.36953244
835,13.946130371093773,0.5018251069169014,7.809458800045984,5,forte,0.0148767510196928,Quinto,0.36953244
842,21.012841796875023,0.4867507761883564,3.685134865858703,1,extremo,0.0420323045947057,Primeiro,0.31682092
843,19.72066650390628,0.4966966296386874,4.183153957844217,1,extremo,0.0320243920707431,Primeiro,0.31682092
844,19.239343261718773,0.5020312010746815,4.412134056212252,1,extremo,0.0262329900536972,Primeiro,0.31682092
850,12.659570312500025,0.5205545494242944,2.859336526779962,8,extremo,0.022925014159227,Oitavo,0.36385688
855,15.849816894531273,0.4973054063166371,2.6400351661427743,8,forte,0.0134609111499861,Oitavo,0.36385688
856,14.754357910156273,0.5051711897682742,3.8716163489118953,8,extremo,0.0390585582922951,Oitavo,0.36385688
857,13.081140136718773,0.5171137620760053,4.511946723976793,8,extremo,0.0392470308738768,Oitavo,0.36385688
858,12.213159179687525,0.5229221160199765,4.5503570727325355,8,extremo,0.0238343929056821,Oitavo,0.36385688
859,12.198571777343773,0.5231223511570122,3.9380797562637935,8,extremo,0.0207738844221884,Oitavo,0.36385688
872,33.80581054687502,0.4423220090977297,9.79648135723959,4,extremo,0.0210083695923793,Quarto,0.21417765
876,16.568566894531273,0.5014160757534711,6.9557039531579035,5,forte,0.0103565766939825,Quinto,0.22347188
907,17.906945800781273,0.529489712043803,6.178409332637186,5,forte,0.0113950256085739,Quinto,0.3452055
911,20.26558837890628,0.511650894281032,7.571047160861856,5,forte,0.0102394358442291,Quinto,0.3452055
912,19.74874267578128,0.5153556415803408,6.970344545838845,5,forte,0.0120051762676506,Quinto,0.3452055
913,19.102319335937523,0.5215594081036696,6.828925479984393,5,forte,0.0136118444398636,Quinto,0.3452055
914,18.689294433593773,0.5241529055866503,7.051639019586097,5,muito_forte,0.015306169671132,Quinto,0.3452055
915,18.32784423828128,0.5261949579356315,6.903340980849246,5,muito_forte,0.0159419383007455,Quinto,0.3452055
916,28.052545166015648,0.5070596361803477,8.252723904330619,8,forte,0.0113096514884689,Oitavo,0.21967469
917,29.51241455078128,0.4983533787096771,6.73750724532068,5,forte,0.0116945366268765,Quinto,0.20655353
920,21.414086914062523,0.5113233108763043,3.9915573127079695,2,extremo,0.0206977691211286,Segundo,0.27431357
922,21.78292236328128,0.5086057160883038,4.401115172407128,3,forte,0.0129272085103626,Terceiro,0.27431357
945,22.652368164062523,0.526197801394506,6.5701540290441205,5,forte,0.0102155677812535,Quinto,0.34068966
950,20.68551025390628,0.5308802145706325,7.329358920964773,5,muito_forte,0.0157445376866852,Quinto,0.33662012
951,21.332055664062523,0.5283217048642151,6.50863973582264,5,forte,0.0141506296055023,Quinto,0.33662012
953,22.484033203125023,0.5189255569036607,7.365463964211518,5,forte,0.0113620213341569,Quinto,0.33662012
954,21.819726562500023,0.523478599520911,6.8170130119713885,5,forte,0.0117042047491238,Quinto,0.33662012
955,21.155297851562523,0.5279464077360082,6.797289248207809,5,forte,0.0124565929036922,Quinto,0.33662012
958,20.584008789062523,0.5259964625828528,2.7536899579717677,1,extremo,0.0290888129535118,Primeiro,0.3360859
964,21.480004882812523,0.5209356548773784,2.8777429016251723,7,forte,0.0107892722243749,Sétimo,0.3360859
965,21.2419372558594,0.5223041814474924,2.12634928291324,8,extremo,0.0211822169379862,Oitavo,0.3360859
979,32.11062011718752,0.4731050750690567,7.854572417855949,3,extremo,0.0234460585111185,Terceiro,0.21480472
980,29.443872070312523,0.4987717737141915,10.227907844815741,3,forte,0.0133294310345307,Terceiro,0.21480472
1000,20.45870361328128,0.527090610594463,3.2774024951862235,8,forte,0.0128573158527758,Oitavo,0.19961941
1001,20.166131591796898,0.5288284781568506,3.334673357051616,8,forte,0.0107113906411812,Oitavo,0.19961941
1017,17.500634765625023,0.5298157397849355,8.266204096173915,5,forte,0.0101378173797272,Quinto,0.39889336
1018,17.172601318359398,0.5312826287791136,7.879416451178506,4,forte,0.0103561943380107,Quarto,0.39889336
1039,20.8527770996094,0.5201154963961134,8.260539389417625,5,forte,0.0116459333058195,Quinto,0.3209809
1040,21.171197509765648,0.5198028032751751,7.334715829638466,5,forte,0.0100108966931316,Quinto,0.3209809
1043,22.243920898437523,0.5110618551405643,8.024595832917736,5,forte,0.0110473088426543,Quinto,0.3209809
1044,21.970574951171898,0.5135340226400266,8.257805589629704,5,forte,0.0110150278323231,Quinto,0.3209809
1045,21.64571533203128,0.5151165908312693,8.258180682016622,5,forte,0.0112115836974891,Quinto,0.3209809
1046,21.27608642578128,0.5172068131132506,8.234765142876702,5,forte,0.0112276037330293,Quinto,0.3209809
1051,24.913964843750023,0.5312363553363117,7.093887099589758,1,forte,0.0111218958953895,Primeiro,0.41995466
1052,24.577416992187523,0.534611747002584,6.545237665779232,8,forte,0.0118318719412715,Oitavo,0.41995466
1053,24.419458007812523,0.5357931325704246,6.163184750643832,1,forte,0.0106890357457406,Primeiro,0.41995466
1054,24.152734375000023,0.5373317540002387,5.921536919409567,1,forte,0.0100400069064539,Primeiro,0.41995466
1064,20.18966064453128,0.5272121144251737,6.482151097052606,5,forte,0.0126041974543713,Quinto,0.32134095
1066,23.4863220214844,0.5059609146455907,7.456025172373181,5,forte,0.0103453314678007,Quinto,0.32134095
1067,22.901879882812523,0.5097939579928418,7.545041215266294,5,forte,0.0115383432601937,Quinto,0.32134095
1068,22.457910156250023,0.5124136398392956,7.66831892493944,5,forte,0.012257570924317,Quinto,0.32134095
1069,21.957940673828148,0.5151561998461273,7.5592230942895275,5,forte,0.0138073659737983,Quinto,0.32134095
1070,21.334039306640648,0.5193590963533066,6.417977139571378,5,forte,0.0132800771383059,Quinto,0.32134095
1086,20.199548339843773,0.5185949117759889,8.038529434490064,5,forte,0.0143437712213664,Quinto,0.2459664
1087,20.41842041015628,0.5195742883613199,6.653187159325779,5,forte,0.0134504455328196,Quinto,0.2459664
1091,21.33736572265628,0.5130751517592873,8.704360574077668,5,forte,0.0106783569069859,Quinto,0.2459664
1092,21.098657226562523,0.5133765051535614,8.562156164028634,5,forte,0.011719542292799,Quinto,0.2459664
1093,20.6205993652344,0.515759685248514,8.46448100582671,5,forte,0.0126455093352197,Quinto,0.2459664
1094,20.63546142578128,0.4955860771364098,2.0220168040836515,2,extremo,0.0269514650719139,Segundo,0.1993311
1097,21.355126953125023,0.4904478140950353,1.6318238750349876,3,forte,0.013642226318102,Terceiro,0.1993311
1100,12.791802978515648,0.514417900580578,7.362081115871026,5,forte,0.0121668697886106,Quinto,0.23487118
1107,13.198693847656273,0.5117082438174477,7.78342157576645,5,forte,0.0115798107083537,Quinto,0.23487118
1108,19.26851806640628,0.527296471835314,3.210150126810834,8,muito_forte,0.0187348389339947,Oitavo,0.24515916
1109,19.613854980468773,0.5264696655938176,1.9330900925417174,1,forte,0.0116466499793248,Primeiro,0.24515916
1114,21.444238281250023,0.5126746530316111,3.2435428421450605,7,forte,0.0148975748019057,Sétimo,0.24515916
1115,21.32808837890628,0.5127022708297607,2.72597700114106,7,extremo,0.0295090621433363,Sétimo,0.24515916
1116,20.182305908203148,0.5211639361914925,3.360091408617461,8,extremo,0.0271650556449993,Oitavo,0.24515916
1117,19.202172851562523,0.5278306738997202,3.834605870344087,8,muito_forte,0.0156765563382794,Oitavo,0.24515916
1118,24.10079345703128,0.5068511208393162,1.4031161432497214,2,muito_forte,0.0196396017697352,Segundo,0.25029588
1123,14.841577148437525,0.4940027684896039,8.040907701129877,5,forte,0.0127705986553484,Quinto,0.23428921
