,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat,NDVI
509,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.31779546
530,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.31653637
548,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.4019832
549,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.38723183
550,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.38723183
559,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.28944504
562,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.28944504
563,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.28944504
564,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.28944504
565,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.28944504
566,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.28944504
567,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.27528393
603,28.807397460937523,0.5059609124557958,5.253141113160234,2,forte,0.0127265349451775,Segundo,0.37583756
625,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.28610355
626,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.28610355
629,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.28610355
630,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.28610355
635,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.2733564
636,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.2733564
637,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.2733564
640,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.3510405
643,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.28278798
664,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.28496838
682,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.26382488
683,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.22783172
684,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.22783172
693,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.2071576
696,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.2071576
697,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.2071576
698,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.2071576
699,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.2071576
700,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.2071576
701,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.1744066
735,28.807397460937523,0.5059609124557958,5.253141113160234,2,forte,0.0127265349451775,Segundo,0.26540515
757,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.22364865
758,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.22364865
761,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.22364865
762,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.22364865
767,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.17006803
768,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.17006803
769,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.17006803
772,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.2586491
775,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.1869815
796,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.21239243
814,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.23242584
815,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.18443316
816,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.18443316
835,21.314782714843773,0.5022631920476475,7.415796735389953,3,forte,0.0100008147720823,Terceiro,0.1821886
839,20.188867187500023,0.5122261514800893,3.7943381831183642,2,muito_forte,0.0152496849015114,Segundo,0.1821886
840,20.871118164062523,0.5034650483528927,2.217808000050855,1,extremo,0.0243499180738527,Primeiro,0.1821886
841,20.795556640625023,0.504051457276957,1.4614324563814274,2,muito_forte,0.0158727961562733,Segundo,0.1821886
842,20.58394775390628,0.5070149574781595,2.1443614856564572,1,extremo,0.0202754418946044,Primeiro,0.1821886
843,20.228143310546898,0.5099545371910688,2.9690891203938117,2,extremo,0.0277201018787633,Segundo,0.1821886
844,18.92989501953128,0.5210690617925197,4.337555795175513,2,forte,0.0146630530584371,Segundo,0.1821886
845,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.22002792
848,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.22002792
849,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.22002792
850,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.22002792
851,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.22002792
852,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.22002792
853,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.19621554
899,28.807397460937523,0.5059609124557958,5.253141113160234,2,forte,0.0127265349451775,Segundo,0.17847109
921,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.19538431
922,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.19538431
925,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.19538431
926,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.19538431
933,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.19481038
934,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.19481038
935,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.19481038
938,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.18136694
941,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.14938666
970,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.17827404
988,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.43657142
989,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.32491264
990,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.32491264
1009,21.314782714843773,0.5022631920476475,7.415796735389953,3,forte,0.0100008147720823,Terceiro,0.41243416
1013,20.188867187500023,0.5122261514800893,3.7943381831183642,2,muito_forte,0.0152496849015114,Segundo,0.41243416
1014,20.871118164062523,0.5034650483528927,2.217808000050855,1,extremo,0.0243499180738527,Primeiro,0.41243416
1015,20.795556640625023,0.504051457276957,1.4614324563814274,2,muito_forte,0.0158727961562733,Segundo,0.41243416
1016,20.58394775390628,0.5070149574781595,2.1443614856564572,1,extremo,0.0202754418946044,Primeiro,0.41243416
1017,20.228143310546898,0.5099545371910688,2.9690891203938117,2,extremo,0.0277201018787633,Segundo,0.41243416
1018,18.92989501953128,0.5210690617925197,4.337555795175513,2,forte,0.0146630530584371,Segundo,0.41243416
1019,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.22936246
1022,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.22936246
1023,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.22936246
1024,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.22936246
1025,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.22936246
1026,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.22936246
1027,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.23537323
1063,28.807397460937523,0.5059609124557958,5.253141113160234,2,forte,0.0127265349451775,Segundo,0.3797001
1085,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.2553947
1086,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.2553947
1089,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.2553947
1090,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.2553947
1097,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.24135639
1098,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.24135639
1099,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.24135639
1102,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.33166805
1105,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.24341086
1109,27.195367431640648,0.5169342744779681,5.753028154258225,1,forte,0.0114347927116699,Primeiro,0.5259467
1135,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.26649675
1153,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.660419
1154,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.6044605
1155,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.6044605
1165,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.47943562
1168,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.47943562
1169,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.47943562
1170,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.47943562
1171,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.47943562
1172,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.47943562
1173,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.3732719
1219,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.48256883
1220,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.48256883
1223,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.48256883
1224,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.48256883
1228,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.37817976
1229,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.37817976
1230,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.37817976
1233,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.5878004
1236,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.39051294
1257,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.44043845
1279,26.016015625000023,0.4725866701410284,6.8192640072807755,4,forte,0.0124389569903401,Quarto,0.3118654
1287,24.516503906250023,0.4794249066906951,7.38841855282672,3,forte,0.010502417777519,Terceiro,0.31708685
1298,33.7584167480469,0.4418622160901744,12.062230165766787,8,muito_forte,0.0151810086858983,Oitavo,0.2426381
1308,33.21755371093752,0.4555191091996601,6.230429723889451,7,forte,0.0148334061591704,Sétimo,0.24277036
1309,28.47945556640628,0.5036012281409412,13.880813364807725,5,forte,0.0102934511244249,Quinto,0.24277036
1312,23.931237792968773,0.4927034869481832,13.149885921181177,5,forte,0.0104358861573013,Quinto,0.2434697
1314,24.413964843750023,0.4901631419437142,14.680981572447296,5,forte,0.0100444803170202,Quinto,0.2434697
1347,24.113946533203148,0.4933360084075687,5.93580322494384,1,forte,0.0108034885500077,Primeiro,0.28648144
1371,19.697198486328148,0.5394625440654621,21.16745739212445,5,muito_forte,0.0168403394554551,Quinto,0.2327803
1379,25.34713134765628,0.4566129548495329,8.770594454478484,2,forte,0.0100711421635915,Segundo,0.21941039
1398,31.6313415527344,0.4433054874818719,8.107614138712155,5,forte,0.0103196794890872,Quinto,0.24308151
1399,29.245538330078148,0.4647379885311599,16.567532403103623,5,forte,0.0142030418299844,Quinto,0.24308151
1521,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.4080901
1522,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.42933762
1523,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.42933762
1542,21.314782714843773,0.5022631920476475,7.415796735389953,3,forte,0.0100008147720823,Terceiro,0.42999792
1546,20.188867187500023,0.5122261514800893,3.7943381831183642,2,muito_forte,0.0152496849015114,Segundo,0.42999792
1547,20.871118164062523,0.5034650483528927,2.217808000050855,1,extremo,0.0243499180738527,Primeiro,0.42999792
1548,20.795556640625023,0.504051457276957,1.4614324563814274,2,muito_forte,0.0158727961562733,Segundo,0.42999792
1549,20.58394775390628,0.5070149574781595,2.1443614856564572,1,extremo,0.0202754418946044,Primeiro,0.42999792
1550,20.228143310546898,0.5099545371910688,2.9690891203938117,2,extremo,0.0277201018787633,Segundo,0.42999792
1551,18.92989501953128,0.5210690617925197,4.337555795175513,2,forte,0.0146630530584371,Segundo,0.42999792
1552,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.31606218
1555,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.31606218
1556,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.31606218
1557,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.31606218
1558,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.31606218
1559,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.31606218
1560,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.29339066
1596,28.807397460937523,0.5059609124557958,5.253141113160234,2,forte,0.0127265349451775,Segundo,0.45447004
1618,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.31115353
1619,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.31115353
1622,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.31115353
1623,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.31115353
1628,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.29268935
1629,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.29268935
1630,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.29268935
1633,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.3924051
1636,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.3000267
1657,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.30206677
1675,28.474908447265648,0.5078677181070893,8.385661347339889,2,forte,0.0114362660852665,Segundo,0.37300512
1676,19.409570312500023,0.5146080176999986,7.683576080536519,8,forte,0.0128785549142682,Oitavo,0.31634182
1677,20.139978027343773,0.5057663953984836,7.525773949286924,8,forte,0.0106086079976162,Oitavo,0.31634182
1686,15.740991210937525,0.5083301953152393,9.20968354704071,5,forte,0.0115374010357393,Quinto,0.21838424
1689,17.442407226562523,0.5063369919790316,7.242850484431274,5,forte,0.0124864445345495,Quinto,0.21838424
1690,16.879846191406273,0.5090731334318555,7.5531035392616745,5,forte,0.0144622557451579,Quinto,0.21838424
1691,16.577600097656273,0.5106133127063593,7.888133474589225,5,muito_forte,0.0165810152767049,Quinto,0.21838424
1692,16.258325195312523,0.5107023739674564,8.462455603458528,5,muito_forte,0.0159563504998969,Quinto,0.21838424
1693,16.007714843750023,0.5097800288150416,8.799752223299025,5,forte,0.014230164734027,Quinto,0.21838424
1694,22.507440185546898,0.5111871855006986,2.5831757782838842,2,extremo,0.0243551741462657,Segundo,0.20948862
1730,28.807397460937523,0.5059609124557958,5.253141113160234,2,forte,0.0127265349451775,Segundo,0.5008787
1752,13.592279052734398,0.5180524311372381,6.866311235260925,5,forte,0.0137561665066305,Quinto,0.20290294
1753,13.910546875000025,0.5190096349894378,5.538333235771923,5,forte,0.0106683953347487,Quinto,0.20290294
1756,14.450128173828148,0.5137590285689582,7.426233236216774,5,forte,0.0110218174071264,Quinto,0.20290294
1757,14.006036376953148,0.5158031425231351,7.067746432099383,5,forte,0.0124660115501853,Quinto,0.20290294
1762,23.767388916015648,0.503590994125149,6.2372226602904135,8,forte,0.0135418544206739,Oitavo,0.20729484
1763,24.24996337890628,0.4987562014422022,5.947558165547821,8,forte,0.0135662404897286,Oitavo,0.20729484
1764,23.942773437500023,0.5007424280708291,6.285688302361756,8,forte,0.0143094748395235,Oitavo,0.20729484
1767,20.984735107421898,0.5414502084214777,6.169070543340874,5,forte,0.010546296289464,Quinto,0.27089688
1770,26.081384277343773,0.5098988410872691,3.752031454944967,4,forte,0.014734099193501,Quarto,0.21866252
1791,20.390710449218773,0.5191005402515847,4.730395475360704,7,forte,0.0112449936288878,Sétimo,0.2136954
1818,26.016015625000023,0.4725866701410284,6.8192640072807755,4,forte,0.0124389569903401,Quarto,0.24294087
1829,24.516503906250023,0.4794249066906951,7.38841855282672,3,forte,0.010502417777519,Terceiro,0.23547558
1840,33.7584167480469,0.4418622160901744,12.062230165766787,8,muito_forte,0.0151810086858983,Oitavo,0.24439198
1850,33.21755371093752,0.4555191091996601,6.230429723889451,7,forte,0.0148334061591704,Sétimo,0.24404621
1851,28.47945556640628,0.5036012281409412,13.880813364807725,5,forte,0.0102934511244249,Quinto,0.24404621
1854,23.931237792968773,0.4927034869481832,13.149885921181177,5,forte,0.0104358861573013,Quinto,0.24337234
1856,24.413964843750023,0.4901631419437142,14.680981572447296,5,forte,0.0100444803170202,Quinto,0.24337234
1889,24.113946533203148,0.4933360084075687,5.93580322494384,1,forte,0.0108034885500077,Primeiro,0.26697248
1913,19.697198486328148,0.5394625440654621,21.16745739212445,5,muito_forte,0.0168403394554551,Quinto,0.21450938
1921,25.34713134765628,0.4566129548495329,8.770594454478484,2,forte,0.0100711421635915,Segundo,0.22053431
1940,31.6313415527344,0.4433054874818719,8.107614138712155,5,forte,0.0103196794890872,Quinto,0.2404295
1941,29.245538330078148,0.4647379885311599,16.567532403103623,5,forte,0.0142030418299844,Quinto,0.2404295
