,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure,NDVI
4530,31.872918701171898,0.4691406001082149,9.201600524810463,1,forte,Primeiro,99143.69,0.27316812
4531,35.36422119140627,0.4580926182215646,10.77757568274909,1,muito_forte,Primeiro,99150.66,0.27316812
4532,37.7244812011719,0.4468750360789947,12.892860414911654,1,muito_forte,Primeiro,99078.55,0.27316812
4533,39.10531005859377,0.4380849235434486,13.08004645855437,1,muito_forte,Primeiro,98979234.0,0.27316812
4534,39.72084960937502,0.4318800733181719,12.326956421134362,1,muito_forte,Primeiro,98873.86,0.27316812
4535,39.55050048828127,0.4282877598434289,11.172250238214055,1,muito_forte,Primeiro,98779766.0,0.27316812
4536,38.37416992187502,0.4243651888198683,10.112936850206724,1,muito_forte,Primeiro,98691.92,0.27316812
4537,36.34523925781252,0.4289355149134213,6.860734223007977,1,muito_forte,Primeiro,98678.52,0.27316812
4538,33.41231689453127,0.4412242915794259,3.4630644852906074,1,forte,Primeiro,98691.31,0.27316812
4539,30.055596923828148,0.465560250900815,2.4081634577387008,2,forte,Segundo,98682.99,0.27316812
4540,35.97438964843752,0.4460414706391323,5.200971679791932,1,muito_forte,Primeiro,99463414.0,0.24707945
4541,39.4918151855469,0.4289062986402459,7.078256786300623,1,muito_forte,Primeiro,99429234.0,0.24707945
4542,41.20760498046877,0.4235762819720498,7.878970780304579,1,muito_forte,Primeiro,99348875.0,0.24707945
4543,41.38674316406252,0.4220319213042978,6.910625495337276,1,muito_forte,Primeiro,99273.15,0.24707945
4544,41.01552734375002,0.4209080163388755,5.208039362590281,1,muito_forte,Primeiro,99178.96,0.24707945
4545,39.28560791015627,0.4224997932882847,2.571355475224717,1,forte,Primeiro,99124.34,0.24707945
4546,37.04219970703127,0.4255885859836363,1.807732615286417,3,forte,Terceiro,99115.02,0.24707945
4547,33.40987548828127,0.4439074249228537,4.314265284842005,4,forte,Quarto,99122375.0,0.24707945
4548,29.603631591796898,0.4552597364522258,5.689811445673783,4,forte,Quarto,99169484.0,0.24707945
4549,27.310662841796898,0.4655805357320801,5.160628211715409,4,forte,Quarto,99223.8,0.24707945
4550,22.894372558593773,0.4588441385769801,8.291469923447163,2,muito_forte,Segundo,99207.28,0.24840763
4551,21.551110839843773,0.4651480158660224,8.980104591256294,2,muito_forte,Segundo,99255516.0,0.24840763
4552,18.211999511718773,0.4693652097587406,10.168854069330306,1,forte,Primeiro,99197.35,0.24840763
4553,18.857843017578148,0.4722871201355359,9.772038038104567,1,forte,Primeiro,99243766.0,0.24840763
4554,33.46236572265627,0.4260245015181501,13.832758157164646,2,forte,Segundo,99296.02,0.24840763
4555,36.81936035156252,0.4121526432849861,15.81801743103182,1,forte,Primeiro,99257164.0,0.24840763
4556,38.89626464843752,0.4059453884776267,15.743221667220848,1,forte,Primeiro,99177.86,0.24840763
4557,39.9644714355469,0.4045744331083624,14.098771602109718,1,forte,Primeiro,99077.89,0.24840763
4558,40.09304199218752,0.4051248531391752,12.48282144480294,1,forte,Primeiro,98981.27,0.24840763
4559,39.0552917480469,0.4074824382492288,11.051162779012703,1,forte,Primeiro,98942.17,0.24840763
4560,20.659326171875023,0.466595050797969,9.28843390680611,2,forte,Segundo,99244.67,0.24840763
4561,36.8043151855469,0.4176649214885487,8.099009238871462,1,forte,Primeiro,98909.84,0.24840763
4562,33.22319946289065,0.4339169128333024,6.743023092957852,1,forte,Primeiro,98929234.0,0.24840763
4563,20.016870117187523,0.4662360102780442,9.56800991837328,2,forte,Segundo,99248.05,0.24840763
4564,19.53316650390628,0.4650387121286644,9.8470251157067,2,forte,Segundo,99215.14,0.24840763
4565,19.158258056640648,0.4638148430428995,10.104124093814333,2,forte,Segundo,99167.22,0.24840763
4566,18.880792236328148,0.4627874294935593,10.2207297587062,2,forte,Segundo,99120.28,0.24840763
4567,18.574273681640648,0.4647188452794812,9.93133682561355,2,forte,Segundo,99140.03,0.24840763
4568,18.40841064453128,0.4643972589453626,10.220834984978609,2,forte,Segundo,99150336.0,0.24840763
4569,18.32637939453128,0.4662104100701603,10.168256679584331,1,forte,Primeiro,99168.95,0.24840763
4570,15.958215332031273,0.4676970854578783,7.690649092525398,1,forte,Primeiro,99127.69,0.2304462
4571,46.18660888671877,0.3668243139400938,3.75797003446062,8,forte,Oitavo,98999.59,0.2304462
4572,44.52150878906252,0.3582971313801217,2.484898508331549,8,forte,Oitavo,98928.1,0.2304462
4573,41.51168212890627,0.3624960811104704,1.184584068995239,6,forte,Sexto,98921.22,0.2304462
4574,28.045922851562523,0.4160952970302543,6.184274559114341,4,forte,Quarto,98996984.0,0.2304462
4575,16.886071777343773,0.4602251653540932,8.36127277314511,2,forte,Segundo,99058.42,0.2304462
