,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure
23,23.268334960937523,0.5265751223895168,6.751555066691873,8,forte,Oitavo,989.4324
85,36.08095703125002,0.4885882066980019,5.722333030051744,5,forte,Quinto,986.3151
86,33.60476074218752,0.4887721141301857,5.3015349751992416,4,forte,Quarto,986.25375
87,31.232202148437523,0.4977028960665371,6.94193009369228,4,forte,Quarto,986.7365
167,22.131982421875023,0.543517056886514,3.6923420116457515,5,forte,Quinto,990.51836
194,21.84322509765628,0.5426406196589513,4.894383301329353,5,forte,Quinto,993.02484
210,22.315454101562523,0.5399058141634732,6.850719640192462,5,forte,Quinto,992.6717
211,22.284936523437523,0.5408665282459835,6.521883589075065,5,forte,Quinto,992.2805
213,21.919854736328148,0.5422887376911789,6.503636110855904,5,forte,Quinto,991.7753
214,21.82247314453128,0.5425179784523868,6.264156744115508,5,forte,Quinto,991618.0
215,21.82686767578128,0.5424561229698384,5.8948068137912255,5,forte,Quinto,992.46414
266,20.994226074218773,0.4740513860819842,3.2276234366502106,2,forte,Segundo,990.2206
267,23.520532226562523,0.4999444627550296,2.7327366764811027,2,forte,Segundo,990.9845
268,30.648706054687523,0.4634836070459794,2.5668997005446332,1,forte,Primeiro,991.8032
285,22.352380371093773,0.4721598745091273,5.718613414841307,5,forte,Quinto,989.1002
286,22.054284667968773,0.4759515558982158,5.539076400567768,5,forte,Quinto,989.0705
287,21.707116699218773,0.4697798577833957,3.494922978493269,4,forte,Quarto,989.4844
526,19.275048828125023,0.5290545298774433,6.06705171282149,1,forte,Primeiro,991.3453
554,23.179528808593773,0.4901487915999182,7.546435488273929,8,forte,Oitavo,988.0948
574,23.733300781250023,0.4810559894143703,8.611113408985759,8,forte,Oitavo,986.7204
575,23.429772949218773,0.484460211156355,8.254525740466622,8,forte,Oitavo,987.3261
611,26.487207031250023,0.5032353482885011,10.607401308580801,4,forte,Quarto,991597.0
613,24.416284179687523,0.5078578708820747,8.363621481045913,4,forte,Quarto,991.40266
615,22.482354736328148,0.512664450414864,5.894334943006039,4,forte,Quarto,991395.0
616,21.814019775390648,0.5141397044103722,6.251568160626837,4,forte,Quarto,991.8758
794,19.330438232421898,0.5182867950984253,8.211549370105507,1,forte,Primeiro,990.9668
878,30.627221679687523,0.5119104346307634,7.560444434699042,2,forte,Segundo,985.6259
888,21.467645263671898,0.5146382563121761,6.7742752428695825,4,forte,Quarto,992.13016
889,20.966485595703148,0.5159338808098992,7.040222617985122,4,forte,Quarto,992.6239
900,20.53756103515628,0.5176364526738114,7.079189609451398,4,forte,Quarto,992.7773
905,20.15255126953128,0.5188678350302097,6.563977449790651,5,forte,Quinto,992.4656
906,19.75167236328128,0.5204535704028663,6.166866484501579,5,forte,Quinto,991.8555
907,19.421655273437523,0.5218290648098718,6.556861997715606,5,forte,Quinto,991.04234
908,19.108056640625023,0.5229889172105,6.4789987752341744,5,forte,Quinto,990.5744
909,18.537377929687523,0.5252624444870356,5.692562907583691,5,forte,Quinto,990.74984
910,18.33345947265628,0.5260237080280142,5.454348042356045,5,forte,Quinto,990.8634
911,18.062402343750023,0.5285691110006141,5.183542649242092,5,forte,Quinto,991.4203
1097,22.583123779296898,0.4931380335398384,9.760372197921333,8,forte,Oitavo,989.5987
1098,22.07369384765628,0.4965962483989018,9.774155130900414,1,forte,Primeiro,989.57984
1099,21.702966308593773,0.4989213298729852,9.97161465793521,1,forte,Primeiro,989.28695
1100,21.41329345703128,0.5005348657004204,10.19863989946275,1,forte,Primeiro,988.9047
