index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
79,-15.632077021420072,-56.05666422708762,01,12,2020,15,34.77211914062502,44.19854125976565,19.871697998046898,6.3857435e-05,0.4414328734415123,2.376850072751228,4.73719677762,-0.0008106418,98780.66,1.0,43.626356803601084,34.64632320120381,0.012945776938693424,0.003617724272497365,83.21061840283895,2.009075846202427,736.2597711311931,medio,forte,3.0,fraco,1.0,2020-12-01,2020-12-01,COXIPO,0.3861145
80,-15.632077021420072,-56.05666422708762,01,12,2020,16,35.69429931640627,46.05874023437502,19.457604980468773,6.521344e-05,0.4332161214783758,2.6024671564761057,14.69756683690207,-0.0010065492,98708766.0,1.0,45.48215478360771,35.527554586939175,0.012518480701671213,0.004671466667240516,84.18047321257816,2.259691804150714,826.9109727951161,medio,forte,3.0,fraco,1.0,2020-12-01,2020-12-01,COXIPO,0.3861145
81,-15.632077021420072,-56.05666422708762,01,12,2020,17,36.21416625976565,46.8796325683594,19.226495361328148,6.546974e-05,0.4286727664151177,2.659417805646925,23.64496532495187,-0.0011983356,98601.72,1.0,46.21584366557528,36.01076790101962,0.014159430576086311,0.005616541253139557,84.72247200542557,2.3702868111698425,870.3035152883893,medio,forte,3.0,medio,2.0,2020-12-01,2020-12-01,COXIPO,0.3861145
82,-15.632077021420072,-56.05666422708762,01,12,2020,18,36.10891113281252,45.55489501953127,18.840051269531276,6.546974e-05,0.4268504821042448,2.685244346961576,28.170487109838007,-0.0013510836,98469.09,1.0,45.091817314996774,35.93520821692556,0.010165267735464166,0.004810527663048738,84.55358808924925,2.1918110812284564,813.9438087682219,medio,forte,3.0,fraco,1.0,2020-12-01,2020-12-01,COXIPO,0.3861145
89,-15.632077021420072,-56.05666422708762,01,12,2020,03,27.738305664062523,27.080590820312523,22.339288330078148,0.0,0.5049258529776176,1.0192818696746986,278.3872004701017,-4.764041e-05,98648.82,7.0,26.7866489449479,27.713895354031877,0.010854337607144993,0.0008800216684565506,75.32549989595297,-0.2971460182600642,171.80845402854897,baixo,forte,3.0,fraco,1.0,2020-12-01,2020-12-01,COXIPO,0.3861145
90,-15.632077021420072,-56.05666422708762,01,12,2020,04,27.319848632812523,26.533654785156276,22.438562011718773,0.0,0.5086623960558715,0.8772212804190664,271.907626914083,-6.125076e-05,98603.99,7.0,26.240200100184893,27.309089614382458,0.011059715947444626,0.00039381691218972,74.82772006849561,-0.3708321670312753,160.01399566491548,baixo,forte,3.0,fraco,1.0,2020-12-01,2020-12-01,COXIPO,0.3861145
91,-15.632077021420072,-56.05666422708762,01,12,2020,05,27.556909179687523,26.099511718750023,22.212060546875023,0.0,0.5052848926752365,0.4964627323515588,283.7311839117796,-7.181545e-05,98562.49,7.0,25.80513344535052,27.42733830699666,0.011279072059728203,0.004701937791571011,75.09351478654627,-0.42932224360862514,152.93455438475786,baixo,forte,3.0,fraco,1.0,2020-12-01,2020-12-01,COXIPO,0.3861145
92,-15.632077021420072,-56.05666422708762,01,12,2020,06,27.284753417968773,25.772790527343773,22.202416992187523,0.0,0.5071651472348064,0.3277600969489604,32.658486987652424,-8.013053e-05,98543.37,1.0,25.481489675229795,27.125631948932437,0.011302650824904666,0.005831882245691987,74.76250059868332,-0.4733398704775344,146.34367703684958,baixo,forte,3.0,medio,2.0,2020-12-01,2020-12-01,COXIPO,0.3861145
93,-15.632077021420072,-56.05666422708762,01,12,2020,07,26.260644531250023,25.792352294921898,22.395898437500023,4.2766322e-07,0.5160485900486718,0.925113571094554,96.2794269998317,-8.780882e-05,98575.09,3.0,25.52325667433132,26.11342219682075,0.01043315543745721,0.005606196536953963,73.52918451242007,-0.47070440449369627,144.0562244909205,baixo,forte,3.0,medio,2.0,2020-12-01,2020-12-01,COXIPO,0.3861145
218,-15.632077021420072,-56.05666422708762,01,07,2020,10,17.088769531250023,16.453637695312523,11.743249511718773,8.523463e-07,0.503010501913326,1.83753159890174,195.57108236723255,-7.293187e-05,99184.3,5.0,16.28333090048511,17.0137718107174,0.010350707726834763,0.004388713909183125,61.42349493644335,-1.7288659975986636,19.393407372887307,medio,forte,3.0,fraco,1.0,2020-07-01,2020-07-01,COXIPO,0.32339388
630,-15.632077021420072,-56.05666422708762,11,11,2020,14,28.706628417968773,32.85048828125002,21.108941650390648,0.003696233,0.4891889311938636,0.7594051065104979,28.073243583092136,-0.0011254176,99186.77,1.0,32.22404555125263,28.52700222670137,0.019069510463104625,0.006257307150531357,76.36394699914891,0.4802054367045284,311.0226312254945,baixo,muito_forte,4.0,medio,2.0,2020-11-11,2020-11-11,COXIPO,0.39375672
631,-15.632077021420072,-56.05666422708762,11,11,2020,15,29.730889892578148,35.59511718750002,20.839440917968773,0.0036972463,0.4802882161524351,0.4904092188615806,25.20368016886852,-0.0013210317,99124195.0,1.0,34.91830594566483,29.534105040932104,0.019014159674486834,0.006618868535622534,77.54795767259827,0.8499765267551748,393.31965153943736,baixo,muito_forte,4.0,medio,2.0,2020-11-11,2020-11-11,COXIPO,0.39375672
632,-15.632077021420072,-56.05666422708762,11,11,2020,16,30.057244873046898,35.71926269531252,20.679101562500023,0.0037012696,0.4769700654706666,0.4038131706688765,0.1816334965506314,-0.0014908705,99077.47,1.0,35.0281024015689,29.83131056288181,0.019349791725525263,0.00751680039602326,77.91383301062496,0.8667020737477699,399.5166536152726,baixo,muito_forte,4.0,medio,2.0,2020-11-11,2020-11-11,COXIPO,0.39375672
633,-15.632077021420072,-56.05666422708762,11,11,2020,17,30.375360107421898,36.2064147949219,20.383752441406276,0.003711164,0.4727931744505359,0.4218953324204322,352.9991849163675,-0.0016717352,98978.59,8.0,35.45063731008372,30.1540148134535,0.020874132087338786,0.007287001477039746,78.25332930411597,0.9323338108772671,417.4429639231139,baixo,extremo,5.0,medio,2.0,2020-11-11,2020-11-11,COXIPO,0.39375672
634,-15.632077021420072,-56.05666422708762,11,11,2020,18,30.409631347656276,35.64235839843752,19.879937744140648,0.0037190318,0.4690787823827765,0.484743017048872,24.32989435526727,-0.001829694,98861.3,1.0,34.92134189688892,30.244774443515382,0.020229202946913067,0.005421206928034656,78.23748345708076,0.8563411154337729,403.22478832119964,baixo,extremo,5.0,medio,2.0,2020-11-11,2020-11-11,COXIPO,0.39375672
635,-15.632077021420072,-56.05666422708762,11,11,2020,19,31.1430603027344,37.43068847656252,20.137780761718773,0.0037198842,0.4660546064615036,0.9622707485073518,108.45367912958558,-0.002042178,98698.94,3.0,36.74815790725671,31.024362668212405,0.018234518174390042,0.0038113670708069423,79.11762862253963,1.0972745111481461,461.4035309891779,baixo,muito_forte,4.0,fraco,1.0,2020-11-11,2020-11-11,COXIPO,0.39375672
637,-15.632077021420072,-56.05666422708762,11,11,2020,20,31.279138183593773,36.9409118652344,19.792291259765648,0.0037198842,0.4628114525927885,0.7555744503801641,133.118018097356,-0.0022219503,98585.94,3.0,36.25848796736943,31.138699796039646,0.01847339070444558,0.004489841974859411,79.23516900813846,1.0312891857587267,448.46686391413243,baixo,muito_forte,4.0,fraco,1.0,2020-11-11,2020-11-11,COXIPO,0.39375672
638,-15.632077021420072,-56.05666422708762,11,11,2020,21,30.972100830078148,34.86019287109377,19.570642089843773,0.0037198842,0.4632864934389518,0.8859304141160398,151.70999958210268,-0.0023347242,98511.16,4.0,34.28728608225168,30.904120519554283,0.016434412481898426,0.0021948885836587033,78.85531114654617,0.7509635909941929,384.1351099813173,baixo,muito_forte,4.0,fraco,1.0,2020-11-11,2020-11-11,COXIPO,0.39375672
639,-15.632077021420072,-56.05666422708762,11,11,2020,22,30.309106445312523,31.648767089843773,19.753289794921898,0.0037198842,0.4688651209591067,1.0954147082149028,132.14804241651845,-0.002375204,98569125.0,3.0,31.218486364590035,30.250441006191693,0.013595497228447067,0.0019355713843521387,78.10651027408278,0.3183031285741429,291.5159794087413,baixo,forte,3.0,fraco,1.0,2020-11-11,2020-11-11,COXIPO,0.39375672
640,-15.632077021420072,-56.05666422708762,11,11,2020,23,29.510675048828148,29.398034667968773,20.275079345703148,0.0037198842,0.4778015144826544,0.8816277794371836,105.73455953167272,-0.0023955246,98706.31,3.0,29.04237608123583,29.353633273781043,0.012098039571347884,0.005321524322546501,77.22844346224787,0.01507241525116581,231.96215366410541,baixo,forte,3.0,medio,2.0,2020-11-11,2020-11-11,COXIPO,0.39375672
912,-15.632077021420072,-56.05666422708762,12,11,2020,00,28.865380859375023,28.100793457031276,21.063562011718773,0.0037198842,0.4877712386449715,0.6312987687822378,56.17670231177141,-0.0024089096,98805.95,2.0,27.69421303473132,29.03647870201104,0.014468645624603304,-0.00592744102250242,76.54810142674863,-0.15969886094382654,198.99475168714162,baixo,forte,3.0,nenhum,0.0,2020-11-12,2020-11-12,COXIPO,0.40340167
913,-15.632077021420072,-56.05666422708762,12,11,2020,01,28.608605957031276,27.013513183593773,20.487390136718773,0.0,0.4854198434670104,0.4928101625962111,47.54666735423214,-8.901465e-06,98871.75,2.0,26.667918131297085,28.765885432507048,0.012793413798046044,-0.00549762808128427,76.18402404517158,-0.30618307634505043,177.21280094564665,baixo,forte,3.0,nenhum,0.0,2020-11-12,2020-11-12,COXIPO,0.40340167
914,-15.632077021420072,-56.05666422708762,12,11,2020,10,25.083123779296898,24.623742675781276,20.758142089843773,8.597969e-07,0.5123628043148363,1.3507168944913852,15.536826515336005,-0.00011807354,98845.96,1.0,24.343627037120655,24.929248071719314,0.011375835198933013,0.006134630954721409,71.94013428184059,-0.6281457444611104,124.71479636437037,baixo,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
916,-15.632077021420072,-56.05666422708762,12,11,2020,12,29.817498779296898,33.80648193359377,20.376611328125023,8.523463e-07,0.4764568046746074,1.7294810885477656,3.186820859828174,-0.000323907,98965516.0,1.0,33.40487219938092,29.718783615459017,0.011879666597717517,0.0033106453552174237,77.59977122789599,0.609002016126857,344.8547136459486,medio,forte,3.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
917,-15.632077021420072,-56.05666422708762,12,11,2020,13,31.631433105468773,37.75411376953127,19.505151367187523,8.523464e-07,0.4585983664068342,1.7677643984703766,353.70046121947144,-0.00054720044,99021945.0,8.0,37.23530919592963,31.528719620135973,0.013741670027501299,0.003247196704313759,79.60745355739164,1.1408480969464556,478.46410037589044,medio,forte,3.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
918,-15.632077021420072,-56.05666422708762,12,11,2020,14,32.87728271484377,41.08413085937502,19.283990478515648,7.721782e-06,0.4492504628460534,1.45826943976358,338.421849440812,-0.000835828,99043.42,8.0,40.381836781115965,32.757676013005096,0.017094047350372534,0.003637974064829749,81.00275398365596,1.589485814925312,604.6303031077675,baixo,muito_forte,4.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
919,-15.632077021420072,-56.05666422708762,12,11,2020,15,33.88759765625002,43.77291259765627,19.359338378906276,2.1460652e-05,0.4434977262359424,1.1979434863077982,321.9743066547376,-0.0011691786,98988.06,8.0,42.91549126660669,33.756335113462114,0.01958794332309265,0.0038734685214163924,82.15278337534778,1.951732875724127,716.1471934790941,baixo,muito_forte,4.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
920,-15.632077021420072,-56.05666422708762,12,11,2020,16,34.56960449218752,45.37886962890627,19.516015625000023,3.2770633e-05,0.4403550538133799,0.8953638318228595,306.4278985747459,-0.0015108902,98877.81,7.0,44.41850886221215,34.43197354518526,0.021163170756513833,0.003981270512752564,82.93747086530185,2.1680959988653075,787.2409363562066,baixo,extremo,5.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
921,-15.632077021420072,-56.05666422708762,12,11,2020,17,34.34783325195315,43.74440917968752,19.1745544433594,4.1562318e-05,0.4394868805964005,0.6295786115645287,275.4917703914482,-0.0017523225,98744484.0,7.0,42.96196429794844,34.21529687775012,0.017886740189473303,0.0038586531275736627,82.64507761212056,1.9478927427617172,720.1428731102876,baixo,muito_forte,4.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
922,-15.632077021420072,-56.05666422708762,12,11,2020,18,33.44979248046877,42.89516601562502,19.206384277343773,0.0002453506,0.4451881345487809,0.7275755418682253,250.0819883496019,-0.0019717114,98545.81,6.0,42.109701974422194,33.20936070270096,0.018311248426377817,0.0071878406393163,81.6405755622963,1.833478160237151,678.8514881961765,baixo,muito_forte,4.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
923,-15.632077021420072,-56.05666422708762,12,11,2020,19,34.90944824218752,42.14028320312502,18.966729736328148,0.00048072933,0.4347602683871192,1.8524957160624271,186.78402308565285,-0.0022278698,98352.08,5.0,41.29558981765956,34.7469562887116,0.020044796125214964,0.004654669771593597,83.2442518159952,1.731776309104203,661.5352993795744,medio,extremo,5.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
924,-15.632077021420072,-56.05666422708762,12,11,2020,02,28.170190429687523,26.108483886718773,20.415185546875023,0.0,0.4879151644633523,0.650358700990851,30.548731982921797,-1.8506078e-05,98906195.0,1.0,25.81358404171101,28.318982607052135,0.011295173104929935,-0.005281901722886671,75.65483707194268,-0.42811346513865883,158.47719347384768,baixo,forte,3.0,nenhum,0.0,2020-11-12,2020-11-12,COXIPO,0.40340167
925,-15.632077021420072,-56.05666422708762,12,11,2020,20,33.58175048828127,38.77483520507815,18.885156250000023,0.00048606395,0.4422735393813138,1.7393321169879723,193.36250572036525,-0.0023958245,98320.08,5.0,38.089605800050606,33.49695799212924,0.017672013340698886,0.0025249576010524743,81.74898107060642,1.2783651496163981,528.1747624427448,medio,muito_forte,4.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
926,-15.632077021420072,-56.05666422708762,12,11,2020,21,32.46755371093752,35.46553955078127,19.201715087890648,0.00053872465,0.4512669817957053,0.5422361022660198,54.18599410050982,-0.0024744943,98309.01,2.0,34.9927282906728,32.41880993964253,0.013331568223612606,0.0015013071735852244,80.52733340031659,0.8325191342943689,411.26491368988786,baixo,forte,3.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
927,-15.632077021420072,-56.05666422708762,12,11,2020,22,31.535729980468773,32.51564941406252,19.880395507812523,0.00053872465,0.4617553210095854,1.6539283019413664,3.390255549467412,-0.0025167419,98421.34,1.0,32.10802486509971,31.47752136905831,0.012536257350176853,0.0018457987637043693,79.54109848223996,0.4350941531246973,318.56805659127593,medio,forte,3.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
928,-15.632077021420072,-56.05666422708762,12,11,2020,23,30.561120605468773,30.526513671875023,20.339990234375023,0.00053872465,0.4712616524289394,1.609774843678764,342.9227670214694,-0.0025475044,98549.86,8.0,30.205414471727636,30.540186775320876,0.010518698715445684,0.0006849824133788636,78.4650128860116,0.16710714403488758,261.94081763097694,medio,forte,3.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
929,-15.632077021420072,-56.05666422708762,12,11,2020,03,26.692895507812523,25.658959960937523,20.981134033203148,0.0,0.5023867963914517,1.1048536249074532,34.29837280196233,-2.646679e-05,98868375.0,1.0,25.348674337843647,26.569100074233518,0.012092681214135164,0.004637767137056089,73.93010479879482,-0.4886757333788076,145.67345824336707,baixo,forte,3.0,fraco,1.0,2020-11-12,2020-11-12,COXIPO,0.40340167
930,-15.632077021420072,-56.05666422708762,12,11,2020,04,25.941674804687523,25.1235290527344,20.973229980468773,0.0,0.5077245776801282,1.2683724386673896,28.96099528378588,-3.88592e-05,98800016.0,1.0,24.824365207829942,25.78739292182837,0.0119077158418514,0.005947259921370775,73.01333180968138,-0.5608118498943137,134.56071239733367,baixo,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
931,-15.632077021420072,-56.05666422708762,12,11,2020,05,25.555108642578148,24.7250915527344,20.852258300781276,0.0,0.5096250715892798,1.446991012253037,22.133253306822155,-5.0506787e-05,98770.55,1.0,24.419638227670873,25.38924796856105,0.012353981558047955,0.006490313789578306,72.52900995462261,-0.6144914815401644,127.14444586206919,baixo,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
932,-15.632077021420072,-56.05666422708762,12,11,2020,06,25.211358642578148,24.417810058593773,20.832849121093773,0.0,0.5119858021683338,1.446648886275972,27.886982340514407,-6.276881e-05,98722.19,1.0,24.11696378680739,25.035112153344187,0.012320772053859992,0.006990757290497915,72.10434904121243,-0.6558900883908138,121.34488240732095,baixo,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
933,-15.632077021420072,-56.05666422708762,12,11,2020,07,24.8823181152344,24.360864257812523,20.288415527343773,0.0,0.5103041046554684,1.126286770060981,34.573562387855475,-7.620035e-05,98775.66,1.0,24.04799339200912,24.71212906202669,0.012843175943688724,0.006839758756380146,71.65502445269601,-0.6635621313328448,120.80853193095055,baixo,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
934,-15.632077021420072,-56.05666422708762,12,11,2020,08,24.547021484375023,23.877709960937523,20.245446777343773,0.0,0.5124345248126864,1.3545510346137113,23.23225561117889,-8.715596e-05,98782234.0,1.0,23.573032003719334,24.37483227613427,0.012759932075421955,0.0070146680871386435,71.23730132010985,-0.7286552630896701,112.3469591880967,baixo,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
935,-15.632077021420072,-56.05666422708762,12,11,2020,09,24.472131347656276,23.707696533203148,20.4084411621094,8.597969e-07,0.5142142697521299,1.5413675161796043,20.08429142122492,-9.8859426e-05,98831.25,1.0,23.402186836348108,24.30361311902533,0.012886519634126712,0.006886127989301057,71.15693874390763,-0.7515603816481133,109.20846518029788,medio,forte,3.0,medio,2.0,2020-11-12,2020-11-12,COXIPO,0.40340167
1106,-15.632077021420072,-56.05666422708762,12,08,2020,10,21.713098144531276,20.588830566406276,12.689080810546898,8.5830686e-07,0.4769501700731706,2.052039638288976,5.807925356443832,-5.7497993e-05,98820.7,1.0,20.359241963690522,21.491848603577864,0.011151124002660068,0.010189680877444781,67.258461919421,-1.1717506906688164,69.05955540834799,medio,forte,3.0,forte,3.0,2020-08-12,2020-08-12,COXIPO,0.3189396
1201,-15.632077021420072,-56.05666422708762,13,11,2020,01,28.568750000000023,28.130395507812523,20.949487304687523,0.00012863427,0.4889968593389912,2.4953701153305534,351.4335771059576,-2.6938855e-05,98788.81,8.0,27.823987319141338,28.490860071334907,0.010892423769373856,0.0027264031035699947,76.18347425075936,-0.15571071429121708,199.14911324266905,medio,forte,3.0,fraco,1.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1203,-15.632077021420072,-56.05666422708762,13,11,2020,11,26.899072265625023,27.560754394531276,21.568627929687523,0.00054925977,0.5052461757872161,2.087756038404913,39.62162632007252,-0.00032638432,98862.66,1.0,27.194533210660325,26.733241443844406,0.013287777926123056,0.0061649271819881985,74.23436627559511,-0.23245581265989393,181.22150135065036,medio,forte,3.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1204,-15.632077021420072,-56.05666422708762,13,11,2020,12,28.459863281250023,30.010583496093773,21.234399414062523,0.00061393826,0.4917973960205389,2.658798712874343,28.596437540170623,-0.00047531072,98942.2,1.0,29.474817633347357,28.265900030604996,0.017852564006832865,0.006815326156988738,76.08249477512356,0.09759827052043032,239.70957948354985,medio,muito_forte,4.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1205,-15.632077021420072,-56.05666422708762,13,11,2020,13,29.696801757812523,33.30617675781252,21.241052246093773,0.0008769959,0.4833547252146288,2.944717458126708,16.583287435536334,-0.00064682355,98957266.0,1.0,32.528334027884625,29.445754067879705,0.023354308589185076,0.008453694508257057,77.55122281656014,0.5415982262063548,326.72468335316637,medio,extremo,5.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1206,-15.632077021420072,-56.05666422708762,13,11,2020,14,30.551049804687523,33.87832031250002,21.326562500000023,0.0013536916,0.4781972891122864,2.517053629858672,20.753231707402705,-0.00089438166,98931.59,1.0,33.0972855158484,30.28580453136408,0.02305411807454479,0.008682034660646811,78.56422807666911,0.6186804668693764,345.7000496986991,medio,extremo,5.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1207,-15.632077021420072,-56.05666422708762,13,11,2020,15,31.751977539062523,35.28328857421877,21.378289794921898,0.001417923,0.4705975655454034,2.5996199496369337,8.806810677944924,-0.0013051415,98860.18,1.0,34.437343807119134,31.470536346395022,0.023975791409584297,0.008863737457651597,79.96738041853136,0.8079653076867538,391.3547165245615,medio,extremo,5.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1208,-15.632077021420072,-56.05666422708762,13,11,2020,16,32.29177246093752,39.33950195312502,21.540307617187523,0.0015488893,0.4681820819000768,2.5371436314829605,1.0806249562720325,-0.0015250118,98786.03,1.0,38.15915979497606,31.93791081447921,0.030003993430201447,0.010958260246828187,80.61002524839421,1.3544400748877814,522.7273738746995,medio,extremo,5.0,forte,3.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1209,-15.632077021420072,-56.05666422708762,13,11,2020,17,32.33220825195315,39.05501708984377,21.746240234375023,0.00163396,0.4693301032711056,2.2576024284888243,7.510643726912804,-0.0017449884,98647.17,1.0,37.784866999648614,32.013821896222225,0.03252207231847456,0.009847343344130817,80.68189175233067,1.3161127521087814,511.9605252091635,medio,extremo,5.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1210,-15.632077021420072,-56.05666422708762,13,11,2020,18,32.25344238281252,38.82204589843752,21.738793945312523,0.0017041445,0.4697935145291999,2.0954885151314406,18.959730444346405,-0.0019247942,98500375.0,1.0,37.876269117029835,32.0123516189426,0.024361848004660472,0.007474884727293308,80.59018534971608,1.2847256268036018,503.69111358810716,medio,extremo,5.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1211,-15.632077021420072,-56.05666422708762,13,11,2020,19,33.71962890625002,39.74923095703127,20.119653320312523,0.0017143667,0.4495334271716575,2.0341286810799613,348.59313253986494,-0.0021332111,98326.97,8.0,38.9263822427813,33.5214892218745,0.020700997086949106,0.005876093266815089,82.06052211891122,1.4096409583495761,555.6134634960342,medio,extremo,5.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
1213,-15.632077021420072,-56.05666422708762,13,11,2020,20,33.96090087890627,39.33440551757815,19.7143493652344,0.0017166317,0.4453717945155864,2.2030927947092427,356.5598102467817,-0.0022863252,98247.28,8.0,38.57555286608954,33.760589833066945,0.01929233813256657,0.005898284222599784,82.280594229905,1.3537534558249094,544.9665029109782,medio,muito_forte,4.0,medio,2.0,2020-11-13,2020-11-13,COXIPO,0.41929862
