index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
819,-15.632077021420072,-56.05666422708762,11,08,2005,11,15.808007812500025,13.049645996093773,9.212152099609398,0.0,0.4932430492591757,0.7320642501024757,213.3194239930861,-4.6627596e-05,99436.28,5.0,12.888666354913141,15.774023590436741,0.01233593932194164,0.0021498105559140013,59.74089631681827,-2.242520651314922,-6.019810726548942,baixo,forte,3.0,fraco,1.0,2005-08-11,2005-08-11,COXIPO,0.348643
828,-15.632077021420072,-56.05666422708762,11,08,2005,02,18.709191894531276,17.420068359375023,8.975427246093773,0.0,0.4709204371717517,1.7017013153594005,189.8784127989262,-7.907394e-06,99456.64,5.0,17.17942243856811,18.812221710693166,0.013814292564322973,-0.005506908943085094,63.39664004645466,-1.5841536910863396,30.526190851227344,medio,forte,3.0,nenhum,0.0,2005-08-11,2005-08-11,COXIPO,0.348643
833,-15.632077021420072,-56.05666422708762,11,08,2005,03,18.099664306640648,16.112725830078148,8.975762939453148,0.0,0.4751473685757127,1.368802901862629,188.3890777665771,-1.2177043e-05,99487.16,5.0,15.874344508963816,18.64217482372493,0.01479459922723552,-0.029973512651570985,62.637617205226306,-1.7810937246680185,17.257035299711692,baixo,forte,3.0,nenhum,0.0,2005-08-11,2005-08-11,COXIPO,0.348643
834,-15.632077021420072,-56.05666422708762,11,08,2005,04,18.648645019531276,15.048486328125025,8.840295410156273,0.0,0.4703643053638888,0.9393388062492516,195.5655312285101,-1.6322825e-05,99454734.0,5.0,14.849979073181771,18.93539861546941,0.013191177545362233,-0.015376645093399978,63.31732697897459,-1.9414123546802475,8.051238312452913,baixo,forte,3.0,nenhum,0.0,2005-08-11,2005-08-11,COXIPO,0.348643
835,-15.632077021420072,-56.05666422708762,11,08,2005,05,18.651666259765648,14.223016357421898,8.768365478515648,0.0,0.4698258865305217,0.7133715516271995,212.13989204295356,-2.0033214e-05,99406.75,5.0,14.031123224479245,18.656453817871693,0.013491732563642767,-0.0002566825955047626,63.31887587753882,-2.065762385454795,1.6166632658911135,baixo,forte,3.0,nenhum,0.0,2005-08-11,2005-08-11,COXIPO,0.348643
836,-15.632077021420072,-56.05666422708762,11,08,2005,06,18.030572509765648,13.563012695312525,8.772363281250023,0.0,0.4741509527628607,0.6966385387363869,223.98120630718847,-2.3579225e-05,99360.06,5.0,13.377115981346549,17.983442743876253,0.01370615202846658,0.00261388072197199,62.54589742239255,-2.165186324068464,-2.990251830619681,baixo,forte,3.0,fraco,1.0,2005-08-11,2005-08-11,COXIPO,0.348643
837,-15.632077021420072,-56.05666422708762,11,08,2005,07,16.730004882812523,12.870812988281273,8.648400878906273,0.0,0.482392083973414,0.9774746986950156,234.777956247372,-2.7333386e-05,99307266.0,6.0,12.680614331904565,16.68249965710362,0.014777516894222756,0.0028395225250476457,60.90797981733818,-2.2694603230343513,-7.201221167030232,baixo,forte,3.0,fraco,1.0,2005-08-11,2005-08-11,COXIPO,0.348643
838,-15.632077021420072,-56.05666422708762,11,08,2005,08,16.095361328125023,12.356744384765648,8.647698974609398,0.0,0.4869276903517015,1.033528277004106,228.3712430259417,-3.178045e-05,99306.44,6.0,12.162385418058875,16.148726005695607,0.015728978495856357,-0.0033155315051756756,60.10180743831553,-2.3469003861937012,-9.954371906623866,baixo,muito_forte,4.0,nenhum,0.0,2005-08-11,2005-08-11,COXIPO,0.348643
839,-15.632077021420072,-56.05666422708762,11,08,2005,09,15.698388671875025,11.916680908203148,8.663537597656273,0.0,0.4899141446083173,1.0353879333690374,222.4857044625207,-3.6446378e-05,99325875.0,5.0,11.71642400514088,15.80942291582511,0.016804754998886996,-0.007072970753298536,59.5948099130508,-2.4131922063633553,-12.079048998697044,baixo,muito_forte,4.0,nenhum,0.0,2005-08-11,2005-08-11,COXIPO,0.348643
1105,-15.632077021420072,-56.05666422708762,12,08,2005,01,21.606164550781276,19.809197998046898,10.656854248046898,0.0,0.4632046252295485,1.5780560238390708,150.96675725373927,-1.6874401e-06,99208.01,4.0,19.47721848640481,22.087983310877632,0.016758856753050826,-0.022300059733597357,67.02286039071211,-1.2242516296701325,60.05693195006871,medio,muito_forte,4.0,nenhum,0.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1106,-15.632077021420072,-56.05666422708762,12,08,2005,10,16.332543945312523,12.804162597656273,9.292810058593773,0.0,0.490037081491625,1.2358491101062623,25.252987744555952,-3.008172e-05,99141305.0,1.0,12.676042730498466,15.949481214314403,0.010006110605097936,0.023453953791935732,60.41305335106527,-2.2795006375454836,-7.472989452368286,baixo,forte,3.0,extremo,5.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1116,-15.632077021420072,-56.05666422708762,12,08,2005,02,20.666955566406276,18.073876953125023,10.519555664062525,0.0,0.4685770920877114,1.4622589290967674,134.12610084817615,-2.8077047e-06,99198.62,3.0,17.79396994310764,21.10670421613173,0.015486827244831136,-0.02127786302692101,65.87011626867456,-1.485662986834282,37.93834434222934,baixo,muito_forte,4.0,nenhum,0.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1121,-15.632077021420072,-56.05666422708762,12,08,2005,03,19.937707519531276,16.818780517578148,10.405786132812525,0.0,0.4727553184049518,1.3878303110830943,112.59465799059784,-4.01726e-06,99233.59,3.0,16.57842575609709,19.963608594717527,0.014290855465403747,-0.0012990999672794928,64.96814669725453,-1.674732590725916,24.17845070451122,baixo,forte,3.0,nenhum,0.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1122,-15.632077021420072,-56.05666422708762,12,08,2005,04,19.088281250000023,15.881433105468773,10.285729980468773,0.0,0.4777769286083775,1.4178640304937502,91.38995623612384,-5.77257e-06,99215734.0,3.0,15.665232573582614,18.89639576980926,0.013613414510539995,0.010052527918969266,63.910577616077276,-1.815936006572721,15.063558855999633,baixo,forte,3.0,forte,3.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1123,-15.632077021420072,-56.05666422708762,12,08,2005,05,18.208215332031276,15.133874511718773,10.139489746093773,0.0,0.4828950380885353,1.4754474297306792,80.1287102731941,-8.275732e-06,99166.07,2.0,14.93509929417587,17.949376632082476,0.01313445657217407,0.014215489834056383,62.805540553435605,-1.9285493510162608,8.550994296451748,baixo,forte,3.0,forte,3.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1124,-15.632077021420072,-56.05666422708762,12,08,2005,06,17.386743164062523,14.504357910156273,9.948205566406273,0.0,0.4873331194083257,1.5415935065988693,72.1425184179028,-1.2144912e-05,99105.95,2.0,14.32585601320352,17.104386932449245,0.012306776905150816,0.016239742483623577,61.7649333942641,-2.0233806732395356,3.608144785551531,medio,forte,3.0,muito_forte,4.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1125,-15.632077021420072,-56.05666422708762,12,08,2005,07,16.987084960937523,14.005426025390648,9.813470458984398,0.0,0.4892023126762892,1.450923384995838,56.95835300505453,-1.6500242e-05,99093.0,2.0,13.842300077970776,16.659968697316856,0.01164733919012088,0.01925676267428365,61.2552759147307,-2.098540518451302,0.03729307519973732,baixo,forte,3.0,muito_forte,4.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1126,-15.632077021420072,-56.05666422708762,12,08,2005,08,16.658258056640648,13.554284667968773,9.601342773437525,0.0,0.4899906253740102,1.3748768989631568,49.80594264299416,-2.0937994e-05,99065.24,2.0,13.40549631993565,16.335297917297055,0.010977218767194392,0.019387389620540065,60.83313172274177,-2.166501127159208,-2.956120957184355,baixo,forte,3.0,muito_forte,4.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1127,-15.632077021420072,-56.05666422708762,12,08,2005,09,16.320153808593773,13.144189453125025,9.379846191406273,0.0,0.4907789642237001,1.354453888998832,38.18453516105646,-2.5456771e-05,99117.28,1.0,13.00914135229658,16.00674494624343,0.010274357449735027,0.01920379342168393,60.398494144206865,-2.2282784835697353,-5.488506619814568,baixo,forte,3.0,muito_forte,4.0,2005-08-12,2005-08-12,COXIPO,0.33889258
1250,-15.632077021420072,-56.05666422708762,13,02,2005,10,22.241906738281276,21.041345214843773,20.807336425781276,0.0,0.5340921388573553,1.3997743393867124,337.872921525155,-0.00012136437,98712.42,8.0,20.828348712649642,22.168144236565524,0.010122760689457739,0.00331637492161573,68.38182613319357,-1.038639130408705,67.224277771868,baixo,forte,3.0,fraco,1.0,2005-02-13,2005-02-13,COXIPO,0.53104305
1268,-15.632077021420072,-56.05666422708762,13,02,2005,06,23.710107421875023,22.320153808593773,21.227380371093773,0.0,0.5261466139748872,1.828013895157928,315.244755503281,-8.443231e-05,98660.89,8.0,22.094126039466403,23.540212643884445,0.010126622381981261,0.007165500137457516,70.26656743326203,-0.8459974915467644,85.82955099088282,medio,forte,3.0,medio,2.0,2005-02-13,2005-02-13,COXIPO,0.53104305
1269,-15.632077021420072,-56.05666422708762,13,02,2005,07,22.989892578125023,21.707727050781276,20.610437011718773,0.0,0.5268376863543589,1.777232772511648,327.79615171568906,-9.5622614e-05,98626.11,8.0,21.46495699365721,22.836649100594514,0.011183577928548174,0.006665689150558317,69.31739319439188,-0.9382543741517997,77.16235674516227,medio,forte,3.0,medio,2.0,2005-02-13,2005-02-13,COXIPO,0.53104305
1270,-15.632077021420072,-56.05666422708762,13,02,2005,08,22.732995605468773,21.492761230468773,20.705194091796898,0.0,0.5295271425362595,1.6834570355954346,329.6434685589225,-0.000106181484,98642055.0,8.0,21.245127970651765,22.58361589462106,0.0115217052458553,0.0065710526426079755,68.99894383610611,-0.9706371467783635,73.82618179319824,medio,forte,3.0,medio,2.0,2005-02-13,2005-02-13,COXIPO,0.53104305
1271,-15.632077021420072,-56.05666422708762,13,02,2005,09,22.336328125000023,21.137658691406276,20.7326599121094,0.0,0.532780534732945,1.5883345638063926,333.2105815706788,-0.00011430215,98673.47,8.0,20.90097264898816,22.25083352284861,0.011197363240345284,0.0038276032512131494,68.49738364225364,-1.0241303242744861,68.65681693644763,medio,forte,3.0,fraco,1.0,2005-02-13,2005-02-13,COXIPO,0.53104305
1281,-15.632077021420072,-56.05666422708762,13,03,2005,17,26.629785156250023,29.035913085937523,23.056298828125023,0.0108749,0.5183103214038212,2.3818683599577746,219.7137129363132,-0.0015255045,98721266.0,5.0,28.74092069052182,26.512179648075062,0.01015957013449572,0.004416314569753819,74.04265200003564,0.1656745285762879,206.3133315347016,medio,forte,3.0,fraco,1.0,2005-03-13,2005-03-13,COXIPO,0.73055214
1392,-15.632077021420072,-56.05666422708762,13,08,2005,00,25.305566406250023,23.867028808593773,10.511224365234398,0.0,0.4382418286293973,2.205730747532201,108.88859262401851,-0.0004622955,98910.53,3.0,23.586347962069,25.090066965383528,0.011760192220646655,0.008515890828401701,71.42372848911435,-0.6129739283873035,129.2435873184986,medio,forte,3.0,medio,2.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1393,-15.632077021420072,-56.05666422708762,13,08,2005,01,24.011865234375023,22.259149169921898,10.091424560546898,0.0,0.4435868791321613,2.262780371182969,95.44041850706256,-2.7139904e-06,98948484.0,3.0,21.805453999495057,23.68258914064654,0.02038241295583322,0.013713057711863817,69.87318948945536,-0.8551873215411567,99.76437254898887,medio,extremo,5.0,forte,3.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1404,-15.632077021420072,-56.05666422708762,13,08,2005,02,22.773278808593773,20.911096191406276,9.838403320312525,0.0,0.4498195896304521,2.281758942680704,85.3823453531439,-5.703885e-06,98947875.0,2.0,20.443200806524146,22.43878871341053,0.022375459449821604,0.014687832085778424,68.38508788441803,-1.0582600380705687,77.42000878286258,medio,extremo,5.0,forte,3.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1409,-15.632077021420072,-56.05666422708762,13,08,2005,03,21.6643005371094,19.774743652343773,9.684136962890648,0.0,0.4560077972069434,2.26816254771777,79.19555488030295,-9.466428e-06,98990.83,2.0,19.356727594421898,21.39732022152458,0.021138886312305257,0.012323514213048442,67.04401811586399,-1.2294418838290464,60.39290807756553,medio,extremo,5.0,forte,3.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1410,-15.632077021420072,-56.05666422708762,13,08,2005,04,20.642236328125023,18.793664550781276,9.553857421875025,0.0,0.4618970779759849,2.266488762828024,75.11866890815251,-1.4820602e-05,98998.17,2.0,18.458891146107305,20.456576333112764,0.017813098864747696,0.00899418028458947,65.7970597824965,-1.37723310677038,47.059257265497806,medio,muito_forte,4.0,medio,2.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1411,-15.632077021420072,-56.05666422708762,13,08,2005,05,19.799584960937523,18.016320800781276,9.371697998046898,0.0,0.46629673571596,2.287636772476928,70.21978469040585,-2.0006206e-05,98960.28,2.0,17.764114995035243,19.700364754884447,0.013998740838090348,0.005011226561002502,64.75747681025618,-1.4943333316914222,37.439469475584644,medio,forte,3.0,medio,2.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1412,-15.632077021420072,-56.05666422708762,13,08,2005,06,19.242517089843773,17.491479492187523,9.117883300781273,0.0,0.4682819853809702,2.2778591216684725,65.74590748490449,-2.6015565e-05,98913.17,2.0,17.314967371852447,19.2209886213534,0.010091320200438968,0.0011187969011463865,64.06167718894834,-1.5733962112529838,31.451560941172627,medio,forte,3.0,fraco,1.0,2005-08-13,2005-08-13,COXIPO,0.32738096
1538,-15.632077021420072,-56.05666422708762,14,02,2005,10,24.277368164062523,22.040917968750023,21.843774414062523,6.4924357e-06,0.5266093562989075,0.3213901784595299,200.13229245456745,-0.000114805065,98537195.0,5.0,21.814455045183934,24.214756807947253,0.010274659335295018,0.0025790009729288544,71.0234090220543,-0.8880619960233479,81.8050789536777,baixo,forte,3.0,fraco,1.0,2005-02-14,2005-02-14,COXIPO,0.5310945
1558,-15.632077021420072,-56.05666422708762,14,02,2005,08,24.828057861328148,22.750634765625023,21.755792236328148,6.0647726e-06,0.521802322755166,0.1435260825300439,191.26786049799315,-0.00010657869,98468.31,5.0,22.521906128844705,24.746242788268717,0.01005372549542724,0.0032952667307443815,71.70383110292882,-0.7811491964487657,92.89929366718746,baixo,forte,3.0,fraco,1.0,2005-02-14,2005-02-14,COXIPO,0.5310945
2125,-15.632077021420072,-56.05666422708762,16,02,2005,20,28.377526855468773,31.488916015625023,23.751428222656276,0.012012577,0.5107745304136168,1.9143830121462355,107.0230661610888,-0.003347613,98432.09,3.0,31.098831996014837,28.227042442375705,0.01238797865943124,0.005302943200776752,76.24138620032079,0.5351985580656633,264.7140816749052,medio,forte,3.0,medio,2.0,2005-02-16,2005-02-16,COXIPO,0.5181799
2413,-15.632077021420072,-56.05666422708762,17,02,2005,20,30.215509033203148,35.19619140625002,24.053430175781276,0.005759671,0.499923872088619,1.0262385413852055,117.55754126807814,-0.004296176,98467.42,3.0,34.72242975830005,29.89087635859829,0.01346059414445171,0.010743908839931343,78.47895774149396,1.0936680666793648,367.2395581213065,baixo,forte,3.0,forte,3.0,2005-02-17,2005-02-17,COXIPO,0.5175064
2414,-15.632077021420072,-56.05666422708762,17,02,2005,21,28.632836914062523,32.6008239746094,24.179010009765648,0.010469857,0.5121044291992927,2.792967033594111,89.77583653175128,-0.004514154,98540.01,2.0,32.00369060091026,28.140817585405784,0.018316511698115486,0.01718374362042664,76.59496835501263,0.7026980357273378,290.86954893960905,medio,muito_forte,4.0,muito_forte,4.0,2005-02-17,2005-02-17,COXIPO,0.5175064
2415,-15.632077021420072,-56.05666422708762,17,02,2005,22,25.871911621093773,28.857141113281276,23.504907226562523,0.0169811,0.5273576157361327,3.115447233253919,68.99012611957775,-0.00459658,98683.0,2.0,28.376629046299968,25.678382383772657,0.016651409267987277,0.007480283643336509,73.14732925731066,0.13874405128406697,198.77598887109198,alto,muito_forte,4.0,medio,2.0,2005-02-17,2005-02-17,COXIPO,0.5175064
2416,-15.632077021420072,-56.05666422708762,17,02,2005,23,24.633813476562523,26.043603515625023,23.027062988281276,0.019701933,0.5330473455608989,1.7856714000458938,51.99115848313559,-0.004668709,98787.05,2.0,25.762590273995215,24.650110076007877,0.01079010596445349,-0.0006615540651413753,71.56215788989702,-0.28509145972294375,143.37073957945648,medio,forte,3.0,nenhum,0.0,2005-02-17,2005-02-17,COXIPO,0.5175064
2452,-15.632077021420072,-56.05666422708762,17,04,2005,12,27.774926757812523,31.971459960937523,21.208825683593773,0.0,0.4963936031848268,0.3848774349771828,98.18158397557268,-0.000119360164,99000.95,3.0,31.464802421443608,27.72598310049841,0.015847181833827582,0.0017621525248611189,75.25916949189373,0.6078896995720829,284.3812492500861,baixo,muito_forte,4.0,fraco,1.0,2005-04-17,2005-04-17,COXIPO,0.50429577
3216,-15.632077021420072,-56.05666422708762,02,11,2005,00,28.820092773437523,27.864709472656276,21.344171142578148,9.544492e-05,0.490092738424508,1.6141652825356103,98.58591856532568,-0.0043641236,98966.08,3.0,27.575258046121235,28.643513828002824,0.010387742489082155,0.006126938827811315,76.52325697441947,-0.010757335117954552,193.10723967972933,medio,forte,3.0,medio,2.0,2005-11-02,2005-11-02,COXIPO,0.5425435
3217,-15.632077021420072,-56.05666422708762,02,11,2005,01,27.917016601562523,26.767510986328148,21.400781250000023,3.259629e-06,0.4967913864881755,2.2387504711634563,50.88810053925371,-1.5709782e-05,99068984.0,2.0,26.483123647718628,27.780477670540563,0.010624347506750785,0.004890885475717977,75.44875069992395,-0.17604095582250243,168.44020654776563,medio,forte,3.0,fraco,1.0,2005-11-02,2005-11-02,COXIPO,0.5425435
3222,-15.632077021420072,-56.05666422708762,02,11,2005,14,31.806665039062523,37.66765747070315,22.564172363281276,3.0598043e-05,0.4784556326404328,2.771275171854979,12.320205982003811,-0.0011966312,99153.45,1.0,37.29022836541873,31.735880754686093,0.010019978162379074,0.002225454453948499,80.17364896467478,1.4659734103991593,458.1704698261814,medio,forte,3.0,fraco,1.0,2005-11-02,2005-11-02,COXIPO,0.5425435
3223,-15.632077021420072,-56.05666422708762,02,11,2005,15,32.90914306640627,39.39748535156252,22.844323730468773,4.5678018e-05,0.4731022844768597,2.7637080082367858,13.174748359777368,-0.0016760277,99108.47,1.0,38.92660897834736,32.79700807173407,0.011951939800556007,0.0034074115648022175,81.48403232155086,1.7265572691145894,519.8522711911739,medio,forte,3.0,fraco,1.0,2005-11-02,2005-11-02,COXIPO,0.5425435
3224,-15.632077021420072,-56.05666422708762,02,11,2005,16,33.59499511718752,40.78215942382815,23.056909179687523,8.945763e-05,0.4700779597851033,2.568507271123705,12.511608085464305,-0.002188962,99015.86,1.0,40.296207732239225,33.48973812354552,0.011915791082533796,0.0031331153130053848,82.29914023652255,1.9351466419687997,570.9931750678522,medio,forte,3.0,fraco,1.0,2005-11-02,2005-11-02,COXIPO,0.5425435
3225,-15.632077021420072,-56.05666422708762,02,11,2005,17,33.80190429687502,40.5793395996094,22.284143066406276,0.00017347038,0.4634853403254252,2.2181651163972007,11.04131551464755,-0.0026482707,98889.05,1.0,40.04657961289956,33.70732368061255,0.013128848127310638,0.002798085440151377,82.43402165349846,1.9045935603566277,570.8266023013888,medio,forte,3.0,fraco,1.0,2005-11-02,2005-11-02,COXIPO,0.5425435
