index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
1919,-15.632077021420072,-56.05666422708762,15,05,2000,09,20.139978027343773,18.415917968750023,15.072778320312525,0.0,0.5057663953984836,2.090492763690812,346.4043434788664,-0.00015916163,98776.84,8.0,18.16115144930643,19.926320895371077,0.01383403856793376,0.010608607997616286,65.41507041843118,-1.3665854712257395,38.99227762554842,medio,forte,3.0,forte,3.0,2000-05-15,2000-05-15,COXIPO,0.4600856
1982,-15.632077021420072,-56.05666422708762,15,08,2000,21,29.183282470703148,32.26735839843752,20.994226074218773,0.0039314805,0.4850995296200612,1.4001923236445954,109.68317287139044,-0.0016295416,98848266.0,3.0,31.855930341069666,28.95176648406249,0.012750596199649846,0.00793317156399647,76.91798934934111,0.9003297785520892,298.3293952569227,baixo,forte,3.0,medio,2.0,2000-08-15,2000-08-15,COXIPO,0.36036035
1983,-15.632077021420072,-56.05666422708762,15,08,2000,22,27.667199707031276,28.903497314453148,21.277062988281276,0.0039314805,0.4976478532826304,1.8089197407170747,109.86381854293838,-0.0016513085,98882.69,3.0,28.449395466181613,27.533605372875115,0.01571096547006654,0.004828617842455867,75.13615321890109,0.34980306415532547,212.27707340804852,medio,muito_forte,4.0,fraco,1.0,2000-08-15,2000-08-15,COXIPO,0.36036035
1984,-15.632077021420072,-56.05666422708762,15,08,2000,23,26.633966064453148,26.918969726562523,21.345361328125023,0.0039314805,0.5054974027151159,1.8187711530245887,103.8284053136306,-0.0016684923,98919.75,3.0,26.565568492762623,26.523848830283555,0.013128334308098668,0.004134466263984623,73.89141092204845,0.025016925455123608,168.4572160310179,medio,forte,3.0,fraco,1.0,2000-08-15,2000-08-15,COXIPO,0.36036035
2109,-15.632077021420072,-56.05666422708762,16,12,2000,07,21.469903564453148,20.034295654296898,15.551354980468773,8.98093e-05,0.499657096833395,3.9924817117135305,202.0340113975924,-0.00032802718,98482.37,5.0,19.829124584721797,21.41548856982655,0.010240992402001253,0.0025344778314090894,67.10845034146925,-1.101723121790712,58.827316793993866,alto,forte,3.0,fraco,1.0,2000-12-16,2000-12-16,COXIPO,0.41125
2110,-15.632077021420072,-56.05666422708762,16,12,2000,08,20.742333984375023,19.398278808593773,14.499780273437525,8.98093e-05,0.4970702113883821,3.8642936689202494,205.2568803004081,-0.00038338033,98498.47,5.0,19.19162578743601,20.70364645739801,0.01065316274690371,0.0018651482039657294,66.14645248180904,-1.2058131111285597,51.17223294077623,alto,forte,3.0,fraco,1.0,2000-12-16,2000-12-16,COXIPO,0.41125
2111,-15.632077021420072,-56.05666422708762,16,12,2000,09,19.998681640625023,18.7028747558594,13.857080078125025,8.98093e-05,0.4976493804713176,3.7381068688592265,209.8569296972024,-0.00043186732,98541766.0,5.0,18.495007404763726,19.968561185243857,0.011114192540403604,0.0015061220495644857,65.18512576241321,-1.3196223615024154,42.886022244023046,alto,forte,3.0,fraco,1.0,2000-12-16,2000-12-16,COXIPO,0.41125
2203,-15.632077021420072,-56.05666422708762,16,05,2000,05,22.090600585937523,20.875909423828148,20.409204101562523,0.0,0.5321420687970045,2.5016049781049943,203.67674069647336,-3.5287114e-05,99088125.0,5.0,20.647936716549168,21.9602196173185,0.010920372504527511,0.005902101579891866,68.16497257484227,-0.9639853104592419,65.38740907968868,medio,forte,3.0,medio,2.0,2000-05-16,2000-05-16,COXIPO,0.44849116
2204,-15.632077021420072,-56.05666422708762,16,05,2000,06,21.814233398437523,20.903833007812523,20.912133789062523,0.0,0.5382302161419388,2.1662891519866934,194.04346078582373,-3.911648e-05,99104234.0,5.0,20.673782756724563,21.67614877706052,0.011005170726439572,0.006330024019404445,67.84195116331783,-0.9594153598693406,64.8876425906311,medio,forte,3.0,medio,2.0,2000-05-16,2000-05-16,COXIPO,0.44849116
2256,-15.632077021420072,-56.05666422708762,16,08,2000,00,25.8139587402344,25.713067626953148,21.342980957031276,0.0039314805,0.5114117939257598,1.7560151364525989,94.46581650123008,-0.0016812086,98986984.0,3.0,25.427418270113606,25.712211040876298,0.011109112338666143,0.00394157674078546,72.8884001073254,-0.1723400117688607,144.0048817790357,medio,forte,3.0,fraco,1.0,2000-08-16,2000-08-16,COXIPO,0.35961273
2261,-15.632077021420072,-56.05666422708762,16,08,2000,13,28.332482910156276,33.61626586914065,20.877343750000023,1.281524e-06,0.4901111522208518,0.2738955956247172,102.88925332013004,-0.00018465333,99292.03,3.0,33.18047848527152,28.30147293419975,0.012963586900625214,0.0010945025910669257,75.89445158051905,1.1210908561741904,330.7326005146919,baixo,forte,3.0,fraco,1.0,2000-08-16,2000-08-16,COXIPO,0.35961273
2378,-15.632077021420072,-56.05666422708762,17,12,2000,10,18.231103515625023,17.045556640625023,15.916741943359398,4.2766322e-07,0.526670350916448,1.0656372357069168,324.69308587498404,-0.000121593475,98787.89,8.0,16.860208877106004,18.169844203508035,0.010873670331027837,0.0033601538197885555,63.00261144547149,-1.5908576693557102,23.779206888792448,baixo,forte,3.0,fraco,1.0,2000-12-17,2000-12-17,COXIPO,0.41125
2395,-15.632077021420072,-56.05666422708762,17,12,2000,05,18.887536621093773,17.676019287109398,15.960717773437525,0.0,0.5219744886862269,1.490479863627855,286.4848553709262,-7.264828e-05,98683.81,7.0,17.48764708623031,18.945825490814116,0.010656935694591668,-0.0030861022741973366,63.85240893013116,-1.4876766756543234,30.094371986256757,baixo,forte,3.0,nenhum,0.0,2000-12-17,2000-12-17,COXIPO,0.41125
2396,-15.632077021420072,-56.05666422708762,17,12,2000,06,18.447290039062523,17.247888183593773,15.745233154296898,0.0,0.523661898119948,1.5064335604885408,284.8468991999422,-8.246349e-05,98649.19,7.0,17.070180913485956,18.489221550467164,0.010303132082967256,-0.0022730445130883935,63.27724361534746,-1.5577442568846227,25.83318412845919,medio,forte,3.0,nenhum,0.0,2000-12-17,2000-12-17,COXIPO,0.41125
2397,-15.632077021420072,-56.05666422708762,17,12,2000,07,18.423638916015648,17.159936523437523,15.781335449218773,4.2766322e-07,0.5241258349506581,1.6486857714609031,301.4306948620361,-9.184331e-05,98644234.0,7.0,16.93913455318244,18.39678119558681,0.012867295281279386,0.0014577858669108461,63.24780423920918,-1.5721383526224317,24.976895637814803,medio,forte,3.0,fraco,1.0,2000-12-17,2000-12-17,COXIPO,0.41125
2398,-15.632077021420072,-56.05666422708762,17,12,2000,08,17.941552734375023,16.694604492187523,15.490625000000025,4.2766322e-07,0.5255569014512497,1.6516991849597895,306.3455558870455,-0.000101426616,98647.47,7.0,16.453742309693496,17.892036052865024,0.014427546493044612,0.00275988830192651,62.61452966890435,-1.6482942068244135,20.639851735736283,medio,forte,3.0,fraco,1.0,2000-12-17,2000-12-17,COXIPO,0.41125
2399,-15.632077021420072,-56.05666422708762,17,12,2000,09,17.590661621093773,16.377099609375023,15.457849121093773,4.2766322e-07,0.5280136876316796,1.56879032519119,310.2699978678812,-0.00011100434,98697836.0,7.0,16.165746998327336,17.588561666920953,0.012905374949707131,0.0001193789192273479,62.15724230541361,-1.7002567925482737,17.757348600934673,medio,forte,3.0,fraco,1.0,2000-12-17,2000-12-17,COXIPO,0.41125
2565,-15.632077021420072,-56.05666422708762,17,08,2000,07,22.848748779296898,21.828637695312523,20.077722167968773,4.2617322e-07,0.5237945139726369,1.4202699828951115,133.36086214630126,-8.7708235e-05,99052.07,3.0,21.573995153210603,22.76687493988129,0.011665526069755662,0.0035832964074510925,69.10440728396624,-0.8080625919170283,79.32761712574816,baixo,forte,3.0,fraco,1.0,2000-08-17,2000-08-17,COXIPO,0.35302198
2664,-15.632077021420072,-56.05666422708762,18,12,2000,00,22.366845703125023,20.803186035156276,15.527154541015648,1.2810708e-06,0.4930405678247627,2.172030127876261,127.11188290124753,-0.005526657,98711.61,3.0,20.5483252841816,22.182147195696018,0.012251044169098623,0.008257691311528972,68.22145469174106,-0.9758871599190604,69.85200986160315,medio,forte,3.0,medio,2.0,2000-12-18,2000-12-18,COXIPO,0.41125
2665,-15.632077021420072,-56.05666422708762,18,12,2000,01,21.314782714843773,19.7587829589844,15.749169921875025,0.0,0.5022631920476475,2.05994353760832,116.26872564891568,-2.5857124e-05,98803625.0,3.0,19.433938265900167,21.101617521005437,0.016440521349849937,0.010000814772082374,66.92486701054835,-1.146813300944403,55.05925346267385,medio,muito_forte,4.0,forte,3.0,2000-12-18,2000-12-18,COXIPO,0.41125
2666,-15.632077021420072,-56.05666422708762,18,12,2000,10,19.055993652343773,17.897515869140648,16.862329101562523,4.2766322e-07,0.5277313022051772,1.2257492543637445,43.217652892514565,-0.00012096856,98892164.0,1.0,17.677619761624157,18.945956219251116,0.012286403829686817,0.005774426414081171,64.10190851508544,-1.451426728789293,31.9311343341329,baixo,forte,3.0,medio,2.0,2000-12-18,2000-12-18,COXIPO,0.41125
2676,-15.632077021420072,-56.05666422708762,18,12,2000,02,20.437341308593773,19.097680664062523,16.310876464843773,0.0,0.5129817581676533,1.7205170248376955,97.46657188521016,-4.7430396e-05,98878.06,3.0,18.7616149612507,20.283629097539745,0.01759719982354829,0.007521145178966752,65.84691900601565,-1.255008754090884,46.04764932014267,medio,muito_forte,4.0,medio,2.0,2000-12-18,2000-12-18,COXIPO,0.41125
2681,-15.632077021420072,-56.05666422708762,18,12,2000,03,20.011529541015648,18.466271972656276,16.274072265625023,0.0,0.5158871231059042,1.3877372273129012,72.79160061409468,-6.2072184e-05,98902.01,2.0,18.16917246499588,19.854211143520672,0.01608876486278993,0.007861387964999664,65.30413946395088,-1.3583445767193596,38.73820087892153,baixo,muito_forte,4.0,medio,2.0,2000-12-18,2000-12-18,COXIPO,0.41125
2682,-15.632077021420072,-56.05666422708762,18,12,2000,04,20.188867187500023,18.1843200683594,15.969628906250025,0.0,0.5122261514800893,1.05398282864399,51.66506179320672,-7.3374715e-05,98856.7,2.0,17.893014340399702,19.880993324372184,0.016019610679124,0.015249684901511417,65.51630291088253,-1.404488591473564,35.99168082085549,baixo,muito_forte,4.0,muito_forte,4.0,2000-12-18,2000-12-18,COXIPO,0.41125
2683,-15.632077021420072,-56.05666422708762,18,12,2000,05,20.871118164062523,18.088067626953148,15.478417968750025,0.0,0.5034650483528927,0.6160577777919042,41.72312863229413,-8.31862e-05,98786.42,1.0,17.785282942449783,20.3629081466579,0.016739471056166532,0.024349918073852717,66.35487635061705,-1.4202411861845465,35.59997035124305,baixo,muito_forte,4.0,extremo,5.0,2000-12-18,2000-12-18,COXIPO,0.41125
2684,-15.632077021420072,-56.05666422708762,18,12,2000,06,20.795556640625023,17.934533691406273,15.482904052734398,0.0,0.504051457276957,0.405953460105952,55.37405884191625,-9.1583934e-05,98762.3,2.0,17.637565092513967,20.465473009112145,0.01655847896589612,0.015872796156273353,66.26013495730439,-1.4453684227067245,33.922896945571196,baixo,muito_forte,4.0,muito_forte,4.0,2000-12-18,2000-12-18,COXIPO,0.41125
2685,-15.632077021420072,-56.05666422708762,18,12,2000,07,20.583947753906276,17.387048339843773,15.669519042968773,4.2766322e-07,0.5070149574781595,0.5956559682379048,43.710309709976286,-9.850925e-05,98751.11,1.0,17.100272093099647,20.166599117260375,0.01649367052640874,0.020275441894604472,66.00251221061897,-1.5349694211579021,28.11390004375895,baixo,muito_forte,4.0,extremo,5.0,2000-12-18,2000-12-18,COXIPO,0.41125
2686,-15.632077021420072,-56.05666422708762,18,12,2000,08,20.228143310546898,16.950830078125023,15.710168457031273,4.2766322e-07,0.5099545371910688,0.8247469778871699,47.69988487447759,-0.000105021056,98789.51,2.0,16.678425573511504,19.667417117160312,0.016070275222984848,0.027720101878763368,65.55460277305068,-1.606360539990741,23.71627094431854,baixo,muito_forte,4.0,extremo,5.0,2000-12-18,2000-12-18,COXIPO,0.41125
2687,-15.632077021420072,-56.05666422708762,18,12,2000,09,18.929895019531276,16.729791259765648,15.885888671875025,4.2766322e-07,0.5210690617925197,1.2048766097709758,46.89132768797239,-0.00011171773,98829.25,2.0,16.49219716106944,18.652324964469244,0.014201856736109368,0.014663053058437145,63.90430416347079,-1.6425355696329862,21.153159591330855,baixo,forte,3.0,forte,3.0,2000-12-18,2000-12-18,COXIPO,0.41125
2810,-15.632077021420072,-56.05666422708762,18,07,2000,10,15.740991210937525,14.608850097656273,11.124902343750025,0.0,0.5083301953152393,2.5582454297335304,198.23507955906356,-3.7141144e-05,99471375.0,5.0,14.30372297139263,15.55938108263689,0.020886457470913066,0.01153740103573938,59.67445929292191,-1.9896470407231972,4.208561885917049,medio,extremo,5.0,forte,3.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2811,-15.632077021420072,-56.05666422708762,18,07,2000,11,16.006280517578148,15.160180664062525,10.811547851562525,0.0,0.503934886497582,2.5603968364838514,197.5938338730788,-4.5014545e-05,99531.08,5.0,14.938822319225608,15.887176918653893,0.014601299927886124,0.007441054078332258,60.01448520437154,-1.899416737600623,8.408526459141914,medio,forte,3.0,medio,2.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2826,-15.632077021420072,-56.05666422708762,18,07,2000,04,18.168389892578148,17.003381347656273,12.665582275390648,0.0,0.5020471088922182,1.937452382153401,177.08719665294993,-1.3698125e-05,99376.83,4.0,16.80522842518201,18.002059178373713,0.011653736302372444,0.00915495072419055,62.826621164810035,-1.5977600428149925,24.606729842832298,medio,forte,3.0,medio,2.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2827,-15.632077021420072,-56.05666422708762,18,07,2000,05,17.442407226562523,16.203088378906273,12.523034667968773,0.0,0.5063369919790316,2.0119029123420207,187.77877758351931,-1.6739592e-05,99357234.0,5.0,15.945155401767295,17.224613576179024,0.015918753950312576,0.012486444534549512,61.89440910472295,-1.7287353261697127,17.02403651357222,medio,muito_forte,4.0,forte,3.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2828,-15.632077021420072,-56.05666422708762,18,07,2000,06,16.879846191406273,15.618615722656273,12.331628417968773,0.0,0.5090731334318555,2.098084316461576,193.451222963128,-2.0115636e-05,99337.62,5.0,15.326151427562479,16.635725538847225,0.01872536595349783,0.014462255745157917,61.16630002421326,-1.8243896362219396,11.973852732511608,medio,muito_forte,4.0,forte,3.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2829,-15.632077021420072,-56.05666422708762,18,07,2000,07,16.577600097656273,15.257958984375025,12.236657714843773,0.0,0.5106133127063593,2.191148187385896,196.62692061991984,-2.3793895e-05,99305.11,5.0,14.944315773986261,16.30272665718593,0.020556039684596794,0.016581015276704948,60.77399167773898,-1.8834144188136903,9.054636964342272,medio,extremo,5.0,muito_forte,4.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2830,-15.632077021420072,-56.05666422708762,18,07,2000,08,16.258325195312523,14.941308593750025,11.936639404296898,0.0,0.5107023739674564,2.350682112071813,197.8814704057869,-2.7759466e-05,99320.7,5.0,14.608584579507465,15.99890165995481,0.022268733167169767,0.015956350499896934,60.35571124509966,-1.9352371590550181,6.628349779702649,medio,extremo,5.0,muito_forte,4.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2831,-15.632077021420072,-56.05666422708762,18,07,2000,09,16.007714843750023,14.787042236328148,11.572778320312525,0.0,0.5097800288150416,2.4443756175830624,198.10628682665327,-3.223028e-05,99379875.0,5.0,14.457279393673844,15.779922424508129,0.022300798048994378,0.014230164734027096,60.025752794373275,-1.9604842631336528,5.4929900554915365,medio,extremo,5.0,forte,3.0,2000-07-18,2000-07-18,COXIPO,0.37343067
2834,-15.632077021420072,-56.05666422708762,18,08,2000,10,22.507440185546898,20.092370605468773,18.093225097656276,4.351138e-07,0.5111871855006986,0.7175488273010789,56.04467526321643,-0.00010325899,99099.97,2.0,19.88935368211378,21.959267560241244,0.010104179707880594,0.024355174146265705,68.5503716785025,-1.0922186234600213,58.19774292564244,baixo,forte,3.0,extremo,5.0,2000-08-18,2000-08-18,COXIPO,0.3527597
3050,-15.632077021420072,-56.05666422708762,19,05,2000,10,15.881158447265648,14.902276611328148,13.164514160156273,0.0,0.5231706609849546,2.063955018041225,192.54656250410977,-9.2574395e-05,99485.86,5.0,14.711773145622374,15.778321120579221,0.012783514269286915,0.006475429801163688,59.87982540169193,-1.941625100917842,6.1748080996569135,medio,forte,3.0,medio,2.0,2000-05-19,2000-05-19,COXIPO,0.41327256
3071,-15.632077021420072,-56.05666422708762,19,05,2000,09,16.022302246093773,14.952966308593773,13.298028564453148,0.0,0.5231310687710573,2.070730545043946,200.62014478336295,-8.384697e-05,99451.02,5.0,14.773275347807214,15.914280035067407,0.012017077887969735,0.006741990593312017,60.06651850474374,-1.9333292671147535,6.545284370450504,medio,forte,3.0,medio,2.0,2000-05-19,2000-05-19,COXIPO,0.41327256
3074,-15.632077021420072,-56.05666422708762,19,06,2000,10,15.841943359375025,15.916589355468773,12.229333496093773,1.6137958e-05,0.5161361516283417,3.1547522785917126,179.87772530660635,-8.605234e-05,99617.42,4.0,15.74330742765892,15.770863839985054,0.010886875569879256,0.004486792925434017,59.81779378387389,-1.7756235186702507,14.250487867129488,alto,forte,3.0,fraco,1.0,2000-06-19,2000-06-19,COXIPO,0.41894352
3091,-15.632077021420072,-56.05666422708762,19,06,2000,05,17.346398925781273,16.911065673828148,13.862329101562525,2.0861626e-07,0.5173897291509928,3.048969178353753,189.31831370100247,-3.6286656e-05,99535.55,5.0,16.741461830488447,17.280814058680676,0.010029163543618809,0.0037808923558837765,61.80155568280577,-1.612868349410021,22.985827938501064,alto,forte,3.0,fraco,1.0,2000-06-19,2000-06-19,COXIPO,0.41894352
3622,-15.632077021420072,-56.05666422708762,20,04,2000,08,19.947595214843773,18.796777343750023,17.965539550781273,4.2617322e-07,0.529511042859245,2.090145619944385,189.12900434670115,-7.98516e-05,99018.44,5.0,18.602870123941557,19.83170292784621,0.01031598216344998,0.005809837514214452,65.29558909944791,-1.3042543418683985,41.17988856449022,medio,forte,3.0,medio,2.0,2000-04-20,2000-04-20,COXIPO,0.48808232
3623,-15.632077021420072,-56.05666422708762,20,04,2000,09,19.665795898437523,18.594689941406276,17.761621093750023,4.2617322e-07,0.530085810631183,2.117857021066265,183.99626939031415,-8.8501256e-05,99032.28,5.0,18.40795320241324,19.5672224888728,0.010042476620016968,0.005012429198075504,64.92396040619163,-1.337327798487333,38.960470485260494,medio,forte,3.0,medio,2.0,2000-04-20,2000-04-20,COXIPO,0.48808232
3626,-15.632077021420072,-56.05666422708762,20,05,2000,10,16.662561035156273,15.834649658203148,14.884667968750025,8.597969e-07,0.5307069747712778,1.6661609814323175,188.69554235721665,-7.1632676e-05,99538625.0,5.0,15.638316667763206,16.51450930835432,0.01239894754085899,0.008885292392302648,60.930805750328176,-1.7890337015488134,13.159904346985845,medio,forte,3.0,medio,2.0,2000-05-20,2000-05-20,COXIPO,0.39450055
3645,-15.632077021420072,-56.05666422708762,20,05,2000,07,17.471246337890648,16.501916503906273,15.087121582031273,8.597969e-07,0.5260164284739492,2.126011568073628,193.3237006789051,-5.3341035e-05,99474.34,5.0,16.318270231154997,17.363793386765167,0.011128784508623786,0.006150273944248789,61.99252309993345,-1.6798293631354912,18.916856476245826,medio,forte,3.0,medio,2.0,2000-05-20,2000-05-20,COXIPO,0.39450055
3646,-15.632077021420072,-56.05666422708762,20,05,2000,08,17.169519042968773,16.270043945312523,14.959436035156273,8.597969e-07,0.5273476029024111,1.970067550107762,188.9185757676872,-5.978765e-05,99451.38,5.0,16.08199861134716,17.050944033795645,0.011557764354996685,0.006906134579330952,61.59611446287718,-1.7177774337169878,16.8666908676249,medio,forte,3.0,medio,2.0,2000-05-20,2000-05-20,COXIPO,0.39450055
3647,-15.632077021420072,-56.05666422708762,20,05,2000,09,16.890771484375023,16.049645996093773,14.865014648437525,8.597969e-07,0.5287687881803713,1.7621465165935408,187.4704150270542,-6.591808e-05,99481836.0,5.0,15.861688454940918,16.75598844507715,0.011711008529322128,0.007979685203991692,61.229659406927226,-1.7538475792473336,14.97044416416822,medio,forte,3.0,medio,2.0,2000-05-20,2000-05-20,COXIPO,0.39450055
3806,-15.632077021420072,-56.05666422708762,21,11,2000,21,29.5163513183594,32.08065185546877,23.658471679687523,0.0019725203,0.5019691386149226,2.173014259890777,104.89671212005187,-0.0054186005,98667.57,3.0,31.710128658236556,29.29453104135007,0.011549740288991472,0.007515165903021289,77.60102290496494,0.8697735406187389,283.9247739226813,medio,forte,3.0,medio,2.0,2000-11-21,2000-11-21,COXIPO,0.44106203
3807,-15.632077021420072,-56.05666422708762,21,11,2000,22,28.091333007812523,28.903771972656276,23.551446533203148,0.002033764,0.5113559458425128,2.779725541710671,78.65886170072878,-0.0055018496,98752.19,2.0,28.608313707340074,27.91215047907724,0.010222135214591163,0.006378569813167978,75.8742109463048,0.3498480144889972,206.49030141372685,medio,forte,3.0,medio,2.0,2000-11-21,2000-11-21,COXIPO,0.44106203
3877,-15.632077021420072,-56.05666422708762,21,03,2000,20,28.252130126953148,32.14837036132815,23.108575439453148,0.0035246075,0.5069215869409552,2.369263544229405,133.2745754199202,-0.0044296794,98490.55,3.0,31.824549207564928,28.10617710678548,0.010072708200249861,0.005166089052818878,76.02364788803023,0.8808562951094392,282.7602182377675,medio,forte,3.0,medio,2.0,2000-03-21,2000-03-21,COXIPO,0.48979065
3878,-15.632077021420072,-56.05666422708762,21,03,2000,21,27.318566894531276,29.444726562500023,23.256738281250023,0.0036070705,0.5147684413830133,1.7082693534696516,159.18415844037,-0.0045632552,98444.45,4.0,29.14336690595411,27.2851995378864,0.010234758197065945,0.0012214168032202643,74.90492406082508,0.4383801938951043,216.54484609566256,medio,forte,3.0,fraco,1.0,2000-03-21,2000-03-21,COXIPO,0.48979065
3890,-15.632077021420072,-56.05666422708762,21,04,2000,10,19.455651855468773,18.352441406250023,18.170495605468773,0.0,0.5349439886281209,2.04479396261824,192.7770211835104,-5.7703815e-05,99016.06,5.0,18.133694433452035,19.305935939891867,0.011919230142508012,0.007695240266895603,64.66901205305464,-1.3769739927852962,36.03443863543338,medio,forte,3.0,medio,2.0,2000-04-21,2000-04-21,COXIPO,0.48779166
3909,-15.632077021420072,-56.05666422708762,21,04,2000,07,20.088677978515648,18.836114501953148,18.665734863281276,0.0,0.5339275558320287,1.986431880328558,191.7858018607938,-4.3921173e-05,98945.61,5.0,18.634857124250345,19.937279141376905,0.010684654612921028,0.007536525663891873,65.50828431179687,-1.2978164551903848,41.21653099267889,medio,forte,3.0,medio,2.0,2000-04-21,2000-04-21,COXIPO,0.48779166
3910,-15.632077021420072,-56.05666422708762,21,04,2000,08,19.923516845703148,18.739953613281276,18.553338623046898,0.0,0.5343249142741991,1.9839835796657737,195.1540562196903,-4.8832037e-05,98956.78,5.0,18.529696721413075,19.765821529970708,0.011219712503407139,0.007915034125436012,65.29016614163496,-1.3135540664568088,40.15028998320972,medio,forte,3.0,medio,2.0,2000-04-21,2000-04-21,COXIPO,0.48779166
