index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
877,-15.632077021420072,-56.05666422708762,12,01,2010,20,27.050561523437523,29.144799804687523,23.100396728515648,0.0038873851,0.515554334762837,2.559700411556077,16.41518453225072,-0.0039411793,98783.0,1.0,28.77547102801867,26.9097676228846,0.012672201529737394,0.005204842066991212,74.56250104934219,0.27551152897733155,209.79525986261385,medio,forte,3.0,medio,2.0,2010-01-12,2010-01-12,COXIPO,0.51474583
1028,-15.632077021420072,-56.05666422708762,12,04,2010,06,24.100793457031276,21.432092285156276,19.067346191406276,0.0,0.5068511208393162,0.3897544842360337,77.28850013419896,-6.2267296e-05,98903836.0,2.0,21.181862288720595,23.627463471200542,0.011675481474526366,0.019639601769735202,70.59749280235204,-0.8936687099029056,76.53554072035493,baixo,forte,3.0,muito_forte,4.0,2010-04-12,2010-04-12,COXIPO,0.4900504
1029,-15.632077021420072,-56.05666422708762,12,04,2010,07,21.481408691406276,20.223229980468773,18.932458496093773,0.0,0.5253036382877763,1.6635819467270443,64.78071565258462,-6.542634e-05,98851.44,2.0,20.015002240528588,21.412716016687057,0.01029646303490032,0.003197773279491692,67.30501670292341,-1.0769218560372154,58.117566698152565,medio,forte,3.0,fraco,1.0,2010-04-12,2010-04-12,COXIPO,0.4900504
1033,-15.632077021420072,-56.05666422708762,12,05,2010,01,15.800073242187525,14.234643554687525,8.208551025390648,0.0,0.4857776279704658,2.247726986115168,185.5908567118168,-1.569849e-05,99447836.0,5.0,14.036119774293525,15.687391569441445,0.013946522765484016,0.007131718379963581,59.7201828523248,-1.9847401403581288,1.6511749314365174,medio,forte,3.0,medio,2.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1034,-15.632077021420072,-56.05666422708762,12,05,2010,10,11.333245849609398,8.117150878906273,8.148278808593773,0.0,0.5187845928897904,1.1923799238435526,188.70285661605996,-0.00010644598,99459766.0,5.0,7.860481538052738,11.678694520112117,0.03162061968325993,-0.030481000331835675,53.875611876284054,-2.912099505393759,-21.42198086809934,baixo,extremo,5.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1035,-15.632077021420072,-56.05666422708762,12,05,2010,11,12.017663574218773,10.314691162109398,9.172692871093773,0.0,0.5215945975615935,1.0098488869502091,196.8677534249073,-0.00011566421,99508.93,5.0,10.124356778273523,12.202301673585339,0.01845274675164883,-0.015363893174931788,54.77151705011333,-2.578971266476626,-17.215850234117248,baixo,muito_forte,4.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1044,-15.632077021420072,-56.05666422708762,12,05,2010,02,14.841577148437525,13.194329833984398,8.376855468750023,0.0,0.4940027684896039,2.2335854725360766,187.6256940062736,-2.9928284e-05,99468.3,5.0,12.910042964597778,14.652041323262438,0.021546139361651156,0.012770598655348462,58.4914020525799,-2.142442768313609,-5.154674411105473,medio,extremo,5.0,forte,3.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1049,-15.632077021420072,-56.05666422708762,12,05,2010,03,13.946130371093773,12.294122314453148,8.532739257812523,0.0,0.5018251069169014,2.1692941111238846,189.6240949639579,-4.3170992e-05,99475.77,5.0,11.947397760895683,13.738657261874835,0.028202464941303733,0.014876751019692809,57.329141121822815,-2.278906499119169,-9.980453838250746,medio,extremo,5.0,forte,3.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1050,-15.632077021420072,-56.05666422708762,12,05,2010,04,13.110498046875025,11.495294189453148,8.663964843750023,0.0,0.5091458348736455,2.044263920657149,190.431086547672,-5.523977e-05,99462.42,5.0,11.128141908272823,12.98648850573187,0.031939354933359074,0.009458797118139446,56.23185388900501,-2.400001984154302,-13.456640274214832,medio,extremo,5.0,medio,2.0,2010-05-12,2010-05-12,COXIPO,0.44591925
1051,-15.632077021420072,-56.05666422708762,12,05,2010,05,12.370782470703148,10.757409667968773,8.742333984375023,0.0,0.5154337358107997,1.82709573113356,188.4923167359753,-6.6295965e-05,99413.86,5.0,10.403918694171239,12.512836349671943,0.03286023166432785,-0.011483014862253983,55.25069880466428,-2.5118589421564597,-16.038391251514202,medio,extremo,5.0,nenhum,0.0,2010-05-12,2010-05-12,COXIPO,0.44591925
